    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 23460 16131 176533.771   40   94 175978.728 178100.151  1.21%  91.1 1605s
 23554 16193 177694.708   29  104 175978.728 178098.261  1.20%  91.1 1610s
 23650 16267 177718.859   27  111 175978.728 178097.954  1.20%  91.0 1615s
 23717 16316 177169.722   33  101 175978.728 178097.421  1.20%  91.0 1620s
 23836 16411 177986.142   27  113 175978.728 178095.667  1.20%  91.0 1625s
 23919 16474 177149.508   37  104 175978.728 178095.068  1.20%  91.0 1630s
 23997 16527 177798.350   26  101 175978.728 178094.489  1.20%  91.0 1635s
 24081 16593 176075.783   52   75 175978.728 178094.457  1.20%  91.0 1640s
 24160 16650 176342.157   49   53 175978.728 178094.303  1.20%  91.1 1645s
 24250 16715 177544.225   29  102 175978.728 178093.160  1.20%  91.0 1650s
 24326 16773 176460.680   37   87 175978.728 178092.938  1.20%  91.0 1655s
 24409 16824 177814.424   23  109 175978.728 178091.926  1.20%  91.0 1660s
 24504 16871 177674.083   28  109 175978.728 178091.204  1.20%  90.9 1665s
 24580 16929 177810.974   25  101 175978.728 178090.552  1.20%  90.9 1670s
 24645 16976 177335.836   31  104 175978.728 178089.968  1.20%  90.9 1675s
 24735 17040 177889.836   21  116 175978.728 178088.632  1.20%  90.9 1680s
 24811 17100 176231.451   43   93 175978.728 178087.831  1.20%  90.9 1685s
 24900 17154 177484.653   32  100 175978.728 178085.649  1.20%  90.9 1690s
 24968 17214 177536.092   30  103 175978.728 178085.598  1.20%  91.0 1695s
 25056 17292 176357.596   48   86 175978.728 178085.572  1.20%  91.0 1700s
 25137 17341 177439.280   29  106 175978.728 178084.754  1.20%  91.0 1705s
 25204 17384 177270.468   31  102 175978.728 178084.081  1.20%  91.0 1710s
 25272 17436 176891.203   32   86 175978.728 178083.546  1.20%  91.0 1715s
 25420 17489 177860.390   24  116 175978.728 178082.429  1.20%  90.8 1720s
 25499 17553 177168.229   32  100 175978.728 178081.976  1.20%  90.8 1725s
 25596 17612 177844.953   24  113 175978.728 178080.550  1.19%  90.8 1730s
 25667 17661 178011.344   26  114 175978.728 178080.216  1.19%  90.8 1735s
 25752 17716 177470.647   26  109 175978.728 178079.187  1.19%  90.8 1740s
 25827 17775 177670.088   25  108 175978.728 178078.119  1.19%  90.8 1745s
 25915 17833 177881.696   25  106 175978.728 178076.617  1.19%  90.9 1750s
 25991 17888 176580.623   44   83 175978.728 178075.196  1.19%  90.8 1755s
 26044 17925 177292.483   33  100 175978.728 178074.573  1.19%  90.8 1762s
 26076 17943 177605.224   29  113 175978.728 178074.153  1.19%  90.8 1765s
 26156 18005 176163.178   41   63 175978.728 178074.008  1.19%  90.8 1770s
 26252 18037 177259.968   34   99 175978.728 178072.427  1.19%  90.8 1775s
 26343 18101 177679.895   25  111 175978.728 178071.903  1.19%  90.7 1780s
 26420 18150 177402.531   28  106 175978.728 178070.701  1.19%  90.8 1785s
 26500 18209 176820.857   34   93 175978.728 178070.252  1.19%  90.8 1790s
 26590 18271 176700.749   44   88 175978.728 178068.966  1.19%  90.7 1795s
 26677 18324 177910.365   25  115 175978.728 178068.708  1.19%  90.7 1800s
 26781 18408 176946.401   32   99 175978.728 178068.135  1.19%  90.7 1805s
 26848 18455 176924.953   32   94 175978.728 178067.598  1.19%  90.7 1810s
 26928 18509 177363.948   29  103 175978.728 178067.435  1.19%  90.7 1815s
 27008 18562 177584.779   28  105 175978.728 178066.864  1.19%  90.7 1820s
 27082 18624 176755.310   36   80 175978.728 178066.737  1.19%  90.7 1825s
 27220 18709 177261.545   34  109 175978.728 178066.183  1.19%  90.6 1830s
 27295 18765 177808.317   25  112 175978.728 178065.797  1.19%  90.7 1835s
 27387 18837 176319.203   38   66 175978.728 178065.533  1.19%  90.6 1840s
 27460 18882 177782.334   25  116 175978.728 178065.203  1.19%  90.6 1845s
 27534 18935 177468.098   28  114 175978.728 178064.790  1.19%  90.6 1850s
 27621 19004 176023.886   49   75 175978.728 178063.796  1.18%  90.6 1855s
 27697 19052 177795.253   31  113 175978.728 178062.426  1.18%  90.6 1860s
 27772 19111 177047.833   37  104 175978.728 178061.745  1.18%  90.6 1865s
 27884 19184 177563.341   28  105 175978.728 178060.175  1.18%  90.5 1870s
 27957 19236 177109.012   30   94 175978.728 178060.012  1.18%  90.5 1875s
 28054 19301 176006.658   45   74 175978.728 178059.218  1.18%  90.5 1880s
 28135 19351 177203.687   34  104 175978.728 178058.086  1.18%  90.5 1885s
 28219 19411 176385.464   46   90 175978.728 178057.741  1.18%  90.5 1890s
 28305 19465 177451.811   27   95 175978.728 178057.204  1.18%  90.5 1895s
 28388 19527 177921.341   27  116 175978.728 178055.439  1.18%  90.5 1900s
 28460 19577 177475.427   27  108 175978.728 178055.042  1.18%  90.6 1905s
 28531 19629 176548.962   42   79 175978.728 178054.500  1.18%  90.6 1910s
 28611 19683 177613.737   26  111 175978.728 178054.172  1.18%  90.6 1915s
 28708 19745 177769.836   29  109 175978.728 178053.764  1.18%  90.5 1920s
 28787 19814 176314.885   46   62 175978.728 178053.245  1.18%  90.5 1925s
 28857 19862 177790.007   26  104 175978.728 178053.038  1.18%  90.6 1930s
 28956 19911 177344.344   32  101 175978.728 178052.028  1.18%  90.6 1935s
 29049 19973 177123.527   35   97 175978.728 178049.858  1.18%  90.5 1940s
 29141 20039 175992.133   54   43 175978.728 178049.290  1.18%  90.4 1945s
 29236 20108 177951.042   26  113 175978.728 178048.239  1.18%  90.5 1950s
 29311 20161 177204.432   30   95 175978.728 178047.337  1.18%  90.5 1955s
 29391 20217     cutoff   51      175978.728 178047.247  1.18%  90.5 1960s
 29470 20270 177043.140   38   85 175978.728 178046.828  1.18%  90.5 1965s
 29554 20327 176395.918   43   85 175978.728 178045.653  1.17%  90.5 1970s
 29627 20371 176959.696   35  100 175978.728 178045.335  1.17%  90.5 1975s
 29710 20433 176455.001   42   86 175978.728 178044.350  1.17%  90.5 1980s
 29804 20483 177492.284   24  108 175978.728 178042.746  1.17%  90.4 1985s
 29880 20530 177429.818   30   98 175978.728 178042.528  1.17%  90.5 1990s
 29945 20573 177020.258   32  104 175978.728 178041.436  1.17%  90.4 1995s
 30029 20630 176852.134   34   85 175978.728 178041.023  1.17%  90.4 2000s
 30114 20697 177039.409   32   91 175978.728 178039.818  1.17%  90.5 2005s
 30202 20761 177028.743   30   99 175978.728 178039.478  1.17%  90.5 2010s
 30280 20815 176156.499   45   93 175978.728 178038.686  1.17%  90.4 2015s
 30370 20875 177044.450   39  102 175978.728 178037.057  1.17%  90.4 2020s
 30467 20941 177605.248   28  105 175978.728 178036.701  1.17%  90.4 2025s
 30557 21012 177619.065   23  114 175978.728 178036.128  1.17%  90.4 2030s
 30622 21059 176419.207   35   68 175978.728 178035.282  1.17%  90.4 2035s
 30671 21070 177016.041   37  105 175978.728 178034.855  1.17%  90.4 2040s
 30757 21129 177149.625   35   96 175978.728 178033.937  1.17%  90.4 2045s
 30840 21186 177578.500   27  110 175978.728 178033.918  1.17%  90.4 2050s
 30910 21244 177267.168   29  100 175978.728 178033.174  1.17%  90.5 2055s
 30996 21308 177602.282   31  107 175978.728 178032.204  1.17%  90.5 2060s
 31081 21363 177836.380   22  111 175978.728 178031.488  1.17%  90.4 2065s
 31169 21429 176113.801   49   62 175978.728 178031.353  1.17%  90.4 2070s
 31254 21489 175997.459   39   67 175978.728 178030.535  1.17%  90.4 2075s
 31358 21564 177897.056   24  118 175978.728 178029.704  1.17%  90.4 2080s
 31425 21613 176828.623   37   93 175978.728 178029.567  1.17%  90.4 2085s
 31515 21671 177567.983   27  101 175978.728 178028.360  1.16%  90.4 2090s
 31596 21734 177643.969   25  113 175978.728 178027.732  1.16%  90.4 2095s
 31676 21797 177168.905   29   96 175978.728 178027.354  1.16%  90.4 2100s
 31772 21867 176409.958   46   55 175978.728 178024.832  1.16%  90.4 2105s
 31871 21925 177614.612   30   99 175978.728 178023.871  1.16%  90.3 2110s
 31957 21988 175982.966   50   71 175978.728 178023.558  1.16%  90.3 2115s
 32037 22038 176764.027   38   94 175978.728 178022.858  1.16%  90.2 2120s
 32092 22083 176396.894   43   68 175978.728 178022.827  1.16%  90.2 2125s
 32195 22153 176412.547   40   63 175978.728 178022.145  1.16%  90.2 2130s
 32284 22202 177204.871   30  104 175978.728 178020.868  1.16%  90.2 2135s
 32389 22238 177702.242   29  110 175978.728 178020.496  1.16%  90.2 2140s
 32471 22294     cutoff   47      175978.728 178019.988  1.16%  90.1 2145s
 32578 22376 177674.101   30  107 175978.728 178019.732  1.16%  90.1 2150s
 32648 22428 177185.338   33  100 175978.728 178019.439  1.16%  90.1 2155s
 32734 22495 176208.178   41   72 175978.728 178019.327  1.16%  90.2 2160s
 32821 22556 176735.922   36   88 175978.728 178018.667  1.16%  90.2 2165s
 32898 22617 176810.820   35   72 175978.728 178018.459  1.16%  90.2 2170s
 33009 22704 176042.113   47   70 175978.728 178018.052  1.16%  90.2 2175s
 33100 22767 176536.622   42  100 175978.728 178017.270  1.16%  90.1 2180s
 33187 22818 176087.890   49   80 175978.728 178016.102  1.16%  90.1 2185s
 33267 22860 176663.092   39  102 175978.728 178015.844  1.16%  90.2 2190s
 33359 22928 176547.766   42   70 175978.728 178015.602  1.16%  90.2 2195s
 33466 23003 176888.061   38   93 175978.728 178015.147  1.16%  90.1 2200s
 33562 23065 177174.382   31  105 175978.728 178014.082  1.16%  90.1 2205s
 33637 23122 176301.278   43  103 175978.728 178013.752  1.16%  90.1 2210s
 33713 23178 176894.850   32   77 175978.728 178013.189  1.16%  90.1 2215s
 33832 23265 177574.247   26  108 175978.728 178012.475  1.16%  90.1 2220s
 33923 23321 177815.343   27  105 175978.728 178011.643  1.16%  90.1 2225s
 34001 23377 176382.353   45   83 175978.728 178011.503  1.16%  90.1 2230s
 34099 23434 177074.416   37   97 175978.728 178010.355  1.15%  90.0 2235s
 34198 23513 176140.652   49   53 175978.728 178010.046  1.15%  90.0 2240s
 34297 23577 177839.397   27  109 175978.728 178009.805  1.15%  90.0 2245s
 34394 23631 177357.638   27   98 175978.728 178009.633  1.15%  90.0 2250s
 34485 23686 177752.387   27  118 175978.728 178008.816  1.15%  90.0 2255s
 34549 23733 177274.552   33   95 175978.728 178008.538  1.15%  90.0 2260s
 34655 23814 177520.963   28  102 175978.728 178008.282  1.15%  90.0 2265s
 34742 23865 177808.680   26  108 175978.728 178007.816  1.15%  90.0 2270s
 34825 23920 177373.114   32  106 175978.728 178007.332  1.15%  90.0 2275s
 34894 23967 176864.916   34  101 175978.728 178006.776  1.15%  90.0 2280s
 34986 24016 177540.382   27  102 175978.728 178006.013  1.15%  90.0 2285s
 35082 24083 177759.912   27  104 175978.728 178005.717  1.15%  90.0 2290s
 35153 24144 176242.902   45   69 175978.728 178005.548  1.15%  90.0 2295s
 35239 24198 177457.880   30  108 175978.728 178004.870  1.15%  90.0 2300s
 35310 24253 176839.756   38   94 175978.728 178004.807  1.15%  90.0 2309s
 35331 24264 177780.852   25  107 175978.728 178004.619  1.15%  90.0 2310s
 35406 24317 177224.357   33   95 175978.728 178004.071  1.15%  90.0 2315s
 35508 24392 176844.301   37  100 175978.728 178003.470  1.15%  90.0 2320s
 35586 24442 177740.048   28  101 175978.728 178002.960  1.15%  90.0 2325s
 35665 24505 176367.020   35   64 175978.728 178002.819  1.15%  90.0 2330s
 35759 24557 177721.402   28  103 175978.728 178002.263  1.15%  89.9 2335s
 35871 24630 177775.683   24  114 175978.728 178002.227  1.15%  89.9 2340s
 35935 24678 176632.892   33   82 175978.728 178002.023  1.15%  89.9 2345s
 36009 24717 175988.316   45   76 175978.728 178001.865  1.15%  89.9 2350s
 36072 24759 177352.838   29  103 175978.728 178000.620  1.15%  89.9 2356s
 36130 24799 177383.203   32  113 175978.728 178000.297  1.15%  89.9 2360s
 36214 24873 176053.323   45   57 175978.728 177999.959  1.15%  89.9 2365s
 36307 24938 176420.681   46   84 175978.728 177999.307  1.15%  89.9 2370s
 36397 24985 177129.788   33   96 175978.728 177997.777  1.15%  89.9 2375s
 36480 25045 176965.967   34   91 175978.728 177997.272  1.15%  89.9 2380s
 36560 25104 176798.803   33   84 175978.728 177997.140  1.15%  89.9 2385s
 36702 25201 177508.092   29  101 175978.728 177996.511  1.15%  89.9 2390s
 36801 25265 177642.421   28  105 175978.728 177996.303  1.15%  89.8 2395s
 36877 25317     cutoff   46      175978.728 177995.902  1.15%  89.8 2400s
 36954 25378 176510.118   41   64 175978.728 177995.447  1.15%  89.8 2405s
 37039 25443 176949.055   36  108 175978.728 177995.260  1.15%  89.9 2410s
 37122 25507 176904.969   37   86 175978.728 177994.864  1.15%  89.9 2415s
 37226 25581 177876.718   24  111 175978.728 177994.031  1.15%  89.9 2420s
 37295 25628 176763.548   36  102 175978.728 177993.680  1.14%  89.9 2425s
 37381 25680 177466.380   25  108 175978.728 177992.759  1.14%  89.9 2430s
 37487 25745 176440.339   44   81 175978.728 177992.473  1.14%  89.8 2435s
 37567 25785 177713.852   30  109 175978.728 177991.731  1.14%  89.8 2440s
 37666 25856 177403.714   30  103 175978.728 177991.624  1.14%  89.8 2445s
 37752 25908 177859.985   29  114 175978.728 177990.923  1.14%  89.8 2450s
 37812 25956 176727.363   34   93 175978.728 177990.894  1.14%  89.8 2455s
 37887 26015 176996.650   34   87 175978.728 177990.499  1.14%  89.9 2460s
 37979 26083 176202.058   46   83 175978.728 177990.333  1.14%  89.9 2465s
 38053 26139 176126.376   39   87 175978.728 177990.279  1.14%  89.9 2470s
 38108 26168 177135.443   35  107 175978.728 177990.078  1.14%  89.9 2475s
 38198 26226     cutoff   47      175978.728 177989.960  1.14%  89.9 2480s
 38286 26294 177372.651   33   99 175978.728 177989.256  1.14%  89.9 2485s
 38382 26344 176074.596   47   93 175978.728 177989.227  1.14%  89.8 2490s
 38457 26393 176922.885   33   89 175978.728 177987.866  1.14%  89.9 2495s
 38537 26441 177696.455   27  109 175978.728 177987.332  1.14%  89.8 2500s
 38602 26496 177142.531   31   99 175978.728 177987.154  1.14%  89.9 2505s
 38713 26581 177613.005   26  105 175978.728 177987.049  1.14%  89.9 2510s
 38782 26629 177147.055   33  105 175978.728 177986.764  1.14%  89.9 2515s
 38853 26675 176011.845   50   74 175978.728 177986.411  1.14%  89.9 2520s
 38940 26726 176930.675   28   89 175978.728 177986.103  1.14%  89.9 2525s
 39032 26788 176917.647   33   95 175978.728 177985.879  1.14%  89.9 2530s
 39131 26841 177836.240   25  111 175978.728 177984.844  1.14%  89.9 2535s
 39201 26893 176679.058   36   97 175978.728 177984.587  1.14%  89.9 2540s
 39289 26955 176842.392   43  101 175978.728 177984.291  1.14%  89.9 2545s
 39383 27023 176395.809   42   96 175978.728 177983.983  1.14%  89.9 2550s
 39459 27085 176007.203   48   70 175978.728 177983.811  1.14%  89.9 2555s
 39540 27135 176122.409   46   70 175978.728 177983.019  1.14%  90.0 2560s
 39619 27189 177719.304   31  110 175978.728 177982.516  1.14%  89.9 2565s
 39697 27243 176905.723   35   89 175978.728 177982.275  1.14%  89.9 2570s
 39784 27306 176801.543   40   89 175978.728 177981.853  1.14%  89.9 2575s
 39869 27361 177300.978   34   98 175978.728 177981.652  1.14%  89.9 2580s
 39945 27413 177735.970   25  106 175978.728 177981.244  1.14%  89.9 2585s
 40027 27475 176372.009   40   75 175978.728 177981.237  1.14%  89.9 2590s
 40082 27509 176519.954   43   91 175978.728 177980.617  1.14%  89.9 2595s
 40179 27556 177165.303   31   94 175978.728 177980.129  1.14%  89.9 2600s
 40286 27643 176271.126   48   89 175978.728 177979.646  1.14%  89.9 2605s
 40375 27702 176519.245   42   93 175978.728 177978.738  1.14%  89.8 2610s
 40446 27751 177741.736   26  112 175978.728 177978.209  1.14%  89.9 2615s
 40518 27806 176262.173   40   89 175978.728 177977.270  1.14%  89.9 2620s
 40601 27858 177105.990   31   97 175978.728 177976.625  1.14%  89.9 2625s
 40708 27946 177713.896   25  104 175978.728 177976.308  1.14%  89.9 2630s
 40773 27995 177199.926   30   94 175978.728 177976.218  1.14%  89.9 2635s
 40856 28043 176587.766   39   88 175978.728 177975.607  1.13%  89.9 2640s
 40959 28111 177643.487   26  112 175978.728 177975.456  1.13%  89.9 2645s
 41031 28163 177377.886   28  101 175978.728 177975.311  1.13%  89.9 2650s
 41132 28237 177556.045   22  106 175978.728 177974.753  1.13%  89.9 2655s
 41209 28296 176373.533   42   86 175978.728 177974.059  1.13%  89.9 2660s
 41286 28341 176026.419   52   83 175978.728 177973.639  1.13%  89.9 2665s
 41384 28396 177021.016   36   90 175978.728 177973.130  1.13%  89.9 2670s
 41503 28489 176456.196   43   85 175978.728 177972.892  1.13%  89.8 2675s
 41575 28533 177678.720   26  109 175978.728 177971.964  1.13%  89.8 2680s
 41643 28583 176475.038   41   86 175978.728 177971.636  1.13%  89.9 2685s
 41735 28618 176616.101   33   96 175978.728 177970.208  1.13%  89.8 2690s
 41810 28677 176606.067   39   90 175978.728 177969.669  1.13%  89.9 2695s
 41904 28736 177600.932   31  111 175978.728 177969.127  1.13%  89.8 2700s
 41978 28790 176763.533   40   93 175978.728 177969.031  1.13%  89.8 2705s
 42056 28848 177640.621   25  120 175978.728 177968.944  1.13%  89.9 2710s
 42106 28880 177562.615   27  107 175978.728 177968.806  1.13%  89.9 2715s
 42189 28933 176880.463   35   87 175978.728 177968.753  1.13%  89.9 2720s
 42264 28980 177487.745   30  107 175978.728 177968.285  1.13%  89.9 2725s
 42352 29033 177033.015   38   93 175978.728 177968.126  1.13%  89.9 2730s
 42427 29092 176176.509   50   80 175978.728 177967.843  1.13%  89.9 2735s
 42533 29126 176510.387   47   86 175978.728 177967.738  1.13%  89.8 2740s
 42621 29178 177376.470   29  102 175978.728 177967.258  1.13%  89.8 2745s
 42716 29257 177509.816   26  102 175978.728 177966.877  1.13%  89.8 2750s
 42805 29322 177520.492   25  103 175978.728 177966.617  1.13%  89.9 2755s
 42915 29400 177779.136   25  105 175978.728 177966.238  1.13%  89.8 2760s
 42995 29458 176675.128   38   89 175978.728 177965.647  1.13%  89.8 2765s
 43084 29521 176273.832   45   76 175978.728 177964.526  1.13%  89.9 2770s
 43164 29571 176611.718   39   75 175978.728 177964.109  1.13%  89.9 2775s
 43247 29625 177635.804   28  100 175978.728 177962.669  1.13%  89.8 2780s
 43344 29686 176565.306   42   87 175978.728 177962.435  1.13%  89.8 2785s
 43441 29735 177664.943   27  113 175978.728 177961.354  1.13%  89.8 2790s
 43524 29806     cutoff   51      175978.728 177960.856  1.13%  89.8 2795s
 43600 29854 176834.627   36   82 175978.728 177960.087  1.13%  89.8 2800s
 43681 29906 177065.802   32   95 175978.728 177959.159  1.13%  89.8 2805s
 43760 29966 176724.303   41   93 175978.728 177958.850  1.13%  89.8 2810s
 43840 30028 176755.079   40   78 175978.728 177958.629  1.13%  89.8 2815s
 43942 30101 177792.218   27  115 175978.728 177957.901  1.12%  89.8 2820s
 44017 30154 177380.846   33  108 175978.728 177957.879  1.12%  89.8 2825s
 44088 30205 176319.096   44   81 175978.728 177957.362  1.12%  89.8 2830s
H44201 30113                    175996.96120 177957.095  1.11%  89.7 2838s
 44202 30116 177605.742   24  120 175996.961 177956.705  1.11%  89.8 2909s
 44212 30126 176598.422   28  105 175996.961 177956.705  1.11%  89.8 2910s
 44228 30142 176473.356   35   99 175996.961 177956.705  1.11%  89.8 2918s
 44250 30152 177659.965   27  109 175996.961 177956.686  1.11%  89.8 2920s
 44280 30182 176558.983   41   77 175996.961 177956.686  1.11%  89.8 2928s
 44303 30195 177784.921   27  106 175996.961 177956.634  1.11%  89.8 2930s
 44329 30213 177729.149   30  108 175996.961 177956.623  1.11%  89.8 2935s
 44347 30231 176564.760   48   87 175996.961 177956.623  1.11%  89.8 2940s
 44383 30259 176056.514   47   92 175996.961 177956.594  1.11%  89.8 2945s
 44454 30304 177310.151   30   92 175996.961 177956.537  1.11%  89.8 2950s
 44527 30357 176746.915   40   93 175996.961 177955.925  1.11%  89.9 2955s
 44606 30402 177580.722   28  108 175996.961 177955.406  1.11%  89.9 2960s
 44687 30451 177606.425   29  103 175996.961 177955.219  1.11%  89.9 2965s
 44764 30502 176307.330   39   91 175996.961 177955.009  1.11%  89.9 2970s
 44826 30544 176888.414   30  106 175996.961 177954.558  1.11%  90.0 2975s
 44876 30561 177785.669   26  119 175996.961 177953.995  1.11%  90.0 2980s
 44944 30611 176573.014   37   98 175996.961 177953.903  1.11%  90.0 2985s
 45049 30681 176192.793   51   79 175996.961 177953.412  1.11%  90.0 2990s
 45115 30715 177695.341   26  115 175996.961 177952.798  1.11%  90.0 2995s
 45179 30759 177452.120   28  101 175996.961 177952.645  1.11%  90.0 3000s
 45260 30812 177744.400   25  114 175996.961 177951.989  1.11%  90.0 3005s
 45327 30858 177198.474   33   97 175996.961 177951.584  1.11%  90.0 3010s
 45404 30913 177158.196   30   94 175996.961 177951.451  1.11%  90.0 3015s
 45489 30974 176819.316   38   96 175996.961 177950.596  1.11%  90.0 3020s
 45573 31030 176575.654   39   67 175996.961 177950.447  1.11%  90.0 3025s
 45657 31084 176925.978   35   81 175996.961 177949.707  1.11%  90.0 3030s
 45756 31167 176691.232   38   76 175996.961 177948.735  1.11%  90.0 3035s
 45870 31255 176512.013   43   93 175996.961 177948.555  1.11%  89.9 3040s
 45960 31313 176674.699   40   79 175996.961 177947.908  1.11%  89.9 3045s
 46045 31370 176779.088   31   92 175996.961 177947.598  1.11%  90.0 3050s
 46150 31424 177671.895   29  110 175996.961 177947.250  1.11%  89.9 3055s
 46223 31486 176505.708   36   79 175996.961 177947.238  1.11%  90.0 3060s
 46311 31549 177760.447   28  114 175996.961 177946.930  1.11%  90.0 3065s
 46388 31598 176842.728   30   97 175996.961 177946.854  1.11%  90.0 3070s
 46458 31646     cutoff   44      175996.961 177946.788  1.11%  90.0 3075s
 46464 31646 177610.655   29  108 175996.961 177946.576  1.11%  90.0 3080s
 46537 31697 177624.103   26  122 175996.961 177946.221  1.11%  90.0 3085s
 46614 31766 176166.143   54   61 175996.961 177946.088  1.11%  90.1 3090s
 46721 31806 177359.740   29  108 175996.961 177945.903  1.11%  90.0 3095s
 46781 31842 177629.595   29  110 175996.961 177944.746  1.11%  90.0 3100s
 46858 31894 177395.193   29   98 175996.961 177944.472  1.11%  90.0 3105s
 46936 31950 177705.838   26  106 175996.961 177944.388  1.11%  90.1 3110s
 47015 32013 176684.545   33   84 175996.961 177944.188  1.11%  90.1 3115s
 47098 32074 176431.970   42   75 175996.961 177944.095  1.11%  90.1 3120s
 47187 32120 177115.089   32   98 175996.961 177943.225  1.11%  90.1 3125s
 47257 32172 176044.194   42   92 175996.961 177942.786  1.11%  90.1 3130s
 47335 32226 176946.427   34  109 175996.961 177941.976  1.11%  90.1 3135s
 47418 32289 177695.192   26  108 175996.961 177941.712  1.10%  90.1 3140s
 47519 32373 176085.905   37   72 175996.961 177941.645  1.10%  90.1 3145s
 47642 32417 176498.617   39   83 175996.961 177941.325  1.10%  90.1 3150s
 47736 32479 177737.310   25  113 175996.961 177940.465  1.10%  90.1 3155s
 47815 32538 176535.519   46   92 175996.961 177940.019  1.10%  90.1 3160s
 47882 32579 176878.250   34   98 175996.961 177938.877  1.10%  90.1 3165s
 47973 32638 177749.460   26  104 175996.961 177938.537  1.10%  90.1 3170s
 48051 32692 176757.622   41   96 175996.961 177938.164  1.10%  90.1 3175s
 48135 32748 177676.079   26  106 175996.961 177937.443  1.10%  90.1 3180s
 48212 32797 176581.593   35   84 175996.961 177937.388  1.10%  90.1 3185s
 48286 32845 177108.188   29   99 175996.961 177937.305  1.10%  90.1 3190s
 48368 32905 176591.975   41   81 175996.961 177937.060  1.10%  90.2 3195s
 48467 32957 177672.657   28  102 175996.961 177936.830  1.10%  90.1 3200s
 48537 33005 176781.712   35   96 175996.961 177936.520  1.10%  90.1 3205s
 48619 33055 177726.026   25  118 175996.961 177936.384  1.10%  90.1 3210s
 48700 33123 176162.283   41   79 175996.961 177936.300  1.10%  90.1 3215s
 48746 33148 176512.740   41  105 175996.961 177936.101  1.10%  90.2 3220s
 48812 33194 176177.778   51   91 175996.961 177935.928  1.10%  90.2 3225s
 48869 33230 176310.351   43   93 175996.961 177935.735  1.10%  90.2 3230s
 48966 33295 177640.132   26  115 175996.961 177935.226  1.10%  90.2 3235s
 49038 33355 176189.082   45   69 175996.961 177935.201  1.10%  90.2 3240s
 49109 33398 177758.157   23  114 175996.961 177935.071  1.10%  90.2 3245s
 49189 33444 177048.940   32   92 175996.961 177934.871  1.10%  90.2 3250s
 49273 33505 177647.803   26  107 175996.961 177934.608  1.10%  90.2 3255s
 49340 33554 176666.178   34   90 175996.961 177934.501  1.10%  90.2 3260s
 49428 33612 177556.222   28  108 175996.961 177934.031  1.10%  90.3 3265s
 49504 33658 177566.595   27  110 175996.961 177933.242  1.10%  90.3 3270s
 49564 33700 177190.342   32   88 175996.961 177932.878  1.10%  90.3 3275s
 49651 33765 176622.254   40   80 175996.961 177932.697  1.10%  90.3 3280s
 49740 33811 176176.307   51   91 175996.961 177932.642  1.10%  90.3 3285s
 49816 33867 176910.001   33   99 175996.961 177932.266  1.10%  90.3 3290s
 49892 33919 176515.533   39   88 175996.961 177931.964  1.10%  90.3 3295s
 49992 33956 177668.971   24  113 175996.961 177931.408  1.10%  90.3 3300s
 50057 34003 176929.306   36   97 175996.961 177931.215  1.10%  90.4 3305s
 50123 34049 176295.380   42   75 175996.961 177930.803  1.10%  90.4 3310s
 50184 34094 177164.143   31  106 175996.961 177930.439  1.10%  90.4 3315s
 50252 34138 176926.019   34   86 175996.961 177930.020  1.10%  90.4 3320s
 50321 34187 176885.264   40  103 175996.961 177929.842  1.10%  90.5 3325s
 50388 34231 176474.239   36   82 175996.961 177928.831  1.10%  90.5 3330s
 50468 34281 177595.725   23  110 175996.961 177928.281  1.10%  90.5 3335s
 50564 34357 177724.242   25  115 175996.961 177927.888  1.10%  90.5 3340s
 50637 34402 177773.008   26  117 175996.961 177927.705  1.10%  90.5 3345s
 50676 34430 176827.135   37  100 175996.961 177927.591  1.10%  90.5 3350s
 50754 34481 176795.501   38   98 175996.961 177926.194  1.10%  90.5 3355s
 50849 34533 177639.467   27  109 175996.961 177925.348  1.10%  90.5 3360s
 50919 34578 177117.138   32  113 175996.961 177924.857  1.10%  90.5 3365s
 51005 34636 176810.592   34   71 175996.961 177924.551  1.10%  90.5 3370s
 51099 34688 177326.495   31  120 175996.961 177923.949  1.09%  90.5 3375s
 51143 34714 176116.770   41   85 175996.961 177923.934  1.09%  90.5 3380s
 51215 34758 176204.513   47   91 175996.961 177923.661  1.09%  90.5 3385s
 51279 34797 177693.134   25  118 175996.961 177923.314  1.09%  90.5 3390s
 51350 34852 176628.330   45   84 175996.961 177923.029  1.09%  90.5 3395s
 51428 34902 177561.264   29  105 175996.961 177922.889  1.09%  90.5 3400s
 51497 34953 177198.625   35  106 175996.961 177922.753  1.09%  90.5 3405s
 51570 34996 177171.721   31  102 175996.961 177922.307  1.09%  90.6 3410s
 51649 35055 176469.815   46   86 175996.961 177922.199  1.09%  90.6 3415s
 51727 35102 177166.687   33   98 175996.961 177921.553  1.09%  90.6 3420s
 51797 35157 176330.961   43   90 175996.961 177921.217  1.09%  90.6 3425s
 51860 35192 177589.900   26  116 175996.961 177921.046  1.09%  90.6 3430s
 51922 35234 176980.362   34  108 175996.961 177920.443  1.09%  90.6 3435s
 52001 35284     cutoff   52      175996.961 177920.268  1.09%  90.6 3440s
 52074 35347 176008.641   45   64 175996.961 177920.135  1.09%  90.7 3445s
 52123 35380 176651.168   40   97 175996.961 177919.654  1.09%  90.7 3450s
