    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 11740  8176 246364.356   38  123 245606.547 247768.933  0.88%   135 1645s
 11773  8201 246672.643   31  123 245606.547 247767.824  0.88%   135 1650s
 11807  8227 246839.318   30  132 245606.547 247767.663  0.88%   135 1655s
 11826  8240 245681.858   44  110 245606.547 247767.663  0.88%   135 1660s
 11851  8257 246076.554   40  118 245606.547 247763.318  0.88%   136 1665s
 11892  8290 246507.735   34  116 245606.547 247762.453  0.88%   136 1670s
 11935  8324 247238.976   26  132 245606.547 247761.252  0.88%   136 1675s
 11967  8356 246063.808   58   92 245606.547 247761.252  0.88%   136 1680s
 12003  8384 246461.808   40  111 245606.547 247761.128  0.88%   136 1685s
 12046  8419 246856.915   32  113 245606.547 247758.798  0.88%   136 1690s
 12127  8482 247470.309   20  143 245606.547 247757.804  0.88%   136 1695s
 12162  8502 247581.876   22  141 245606.547 247757.756  0.88%   136 1700s
 12208  8537 247517.453   23  147 245606.547 247757.576  0.88%   136 1705s
 12234  8563 245623.871   49  113 245606.547 247757.576  0.88%   136 1710s
 12265  8587 245989.120   49  112 245606.547 247756.425  0.88%   136 1715s
 12311  8621 246144.702   36  114 245606.547 247755.696  0.88%   136 1720s
 12362  8649 247210.286   29  127 245606.547 247753.796  0.87%   136 1725s
 12420  8697 247301.406   29  132 245606.547 247753.637  0.87%   136 1730s
 12460  8725 247307.220   27  136 245606.547 247753.578  0.87%   136 1735s
 12502  8767 246158.684   52   88 245606.547 247753.578  0.87%   136 1740s
 12569  8823 245666.586   58  102 245606.547 247753.224  0.87%   136 1745s
 12610  8850 246107.581   50   97 245606.547 247751.114  0.87%   136 1750s
 12635  8867 246691.141   33  125 245606.547 247750.224  0.87%   136 1755s
 12667  8892 246327.763   36  128 245606.547 247749.468  0.87%   136 1760s
 12701  8918 246577.232   43   99 245606.547 247749.468  0.87%   136 1765s
 12763  8965 247390.053   20  137 245606.547 247748.172  0.87%   136 1771s
 12794  8996 245774.901   51  104 245606.547 247748.172  0.87%   136 1775s
 12824  9018 246168.895   42  113 245606.547 247742.857  0.87%   136 1780s
 12854  9034 247107.799   27  132 245606.547 247739.786  0.87%   136 1785s
 12886  9058 247531.429   21  143 245606.547 247739.195  0.87%   136 1790s
 12912  9084 246296.949   33  122 245606.547 247739.195  0.87%   136 1795s
 12957  9104 247001.349   33  123 245606.547 247738.824  0.87%   136 1800s
 12995  9142 246125.461   57   86 245606.547 247738.824  0.87%   136 1805s
 13048  9180 246399.053   49   98 245606.547 247738.205  0.87%   136 1810s
 13091  9214 246351.161   34  134 245606.547 247737.633  0.87%   136 1815s
 13121  9236 246326.682   37  123 245606.547 247737.031  0.87%   136 1820s
 13154  9261 247002.120   32  129 245606.547 247736.970  0.87%   136 1825s
 13193  9288 246509.119   41  120 245606.547 247736.303  0.87%   136 1830s
 13241  9312 246899.546   30  130 245606.547 247736.290  0.87%   136 1835s
 13273  9336 247399.424   21  146 245606.547 247735.880  0.87%   136 1840s
 13307  9370 245756.190   55  102 245606.547 247735.880  0.87%   136 1845s
 13353  9400 247629.351   19  149 245606.547 247734.068  0.87%   136 1850s
 13390  9437 245822.652   56  110 245606.547 247734.068  0.87%   136 1855s
 13412  9451 245734.514   33  119 245606.547 247732.879  0.87%   136 1860s
 13450  9481 246406.875   39  113 245606.547 247731.829  0.87%   136 1865s
 13501  9523 246949.539   24  137 245606.547 247731.686  0.87%   136 1870s
 13535  9545 247260.410   31  128 245606.547 247729.987  0.86%   136 1875s
 13561  9571 245904.541   57   97 245606.547 247729.987  0.86%   136 1880s
 13596  9596 246169.173   49  100 245606.547 247729.905  0.86%   136 1885s
 13635  9627 246123.681   49   96 245606.547 247729.069  0.86%   136 1890s
 13676  9660 245833.164   44  111 245606.547 247727.286  0.86%   136 1895s
 13706  9682 246689.645   35  130 245606.547 247725.505  0.86%   136 1900s
 13746  9714 246704.488   35  111 245606.547 247724.971  0.86%   136 1905s
 13784  9742 246717.666   37  115 245606.547 247723.579  0.86%   136 1910s
 13846  9790 247180.275   27  135 245606.547 247723.554  0.86%   136 1915s
 13876  9808 247527.922   21  147 245606.547 247721.903  0.86%   136 1920s
 13908  9840 246129.204   53  115 245606.547 247721.903  0.86%   137 1925s
 13944  9866 246309.498   42  108 245606.547 247720.876  0.86%   137 1930s
 13981  9891 247118.396   28  135 245606.547 247720.237  0.86%   137 1935s
 14017  9919 247229.912   28  134 245606.547 247720.064  0.86%   137 1941s
 14028  9930 246644.132   39  114 245606.547 247720.064  0.86%   137 1945s
 14064  9948 246028.782   34  116 245606.547 247718.994  0.86%   137 1950s
 14087  9961 246963.570   27  130 245606.547 247717.268  0.86%   137 1955s
 14122  9987 246888.993   27  137 245606.547 247716.417  0.86%   137 1960s
 14163 10014 247488.088   22  149 245606.547 247715.264  0.86%   137 1965s
 14188 10035 246043.214   45  120 245606.547 247715.264  0.86%   137 1970s
 14232 10052 246284.597   35  111 245606.547 247715.240  0.86%   137 1975s
 14275 10085 246060.660   47  106 245606.547 247715.095  0.86%   137 1981s
 14297 10097 246845.161   35  131 245606.547 247714.760  0.86%   137 1985s
 14340 10126 247169.529   26  138 245606.547 247713.955  0.86%   137 1990s
 14367 10145 246981.125   25  136 245606.547 247713.159  0.86%   137 1995s
 14429 10207 245633.057   64   78 245606.547 247713.159  0.86%   137 2000s
 14465 10235 245635.447   53  105 245606.547 247711.354  0.86%   137 2005s
 14497 10255 246393.249   44  114 245606.547 247711.278  0.86%   137 2010s
 14537 10281 246832.825   28  132 245606.547 247710.804  0.86%   137 2015s
 14554 10298 245960.605   45  102 245606.547 247710.804  0.86%   137 2023s
 14579 10305 247395.802   22  140 245606.547 247709.587  0.86%   137 2025s
 14614 10340 246112.203   57  101 245606.547 247709.587  0.86%   137 2030s
 14652 10366 246868.871   28  130 245606.547 247709.158  0.86%   137 2035s
 14703 10397 247013.223   26  139 245606.547 247709.048  0.86%   137 2041s
 14731 10413 247401.618   19  139 245606.547 247708.175  0.86%   137 2045s
 14758 10440 245695.095   46  116 245606.547 247708.175  0.86%   137 2050s
 14799 10473 245950.807   56   96 245606.547 247707.848  0.86%   137 2055s
 14841 10503 245970.650   40  116 245606.547 247707.286  0.86%   137 2060s
 14875 10525 246638.952   31  120 245606.547 247707.190  0.86%   137 2065s
 14915 10553 246859.517   35  135 245606.547 247707.148  0.86%   137 2070s
 14960 10598 245949.802   57   93 245606.547 247707.148  0.86%   137 2075s
 15005 10634 246172.921   41  112 245606.547 247705.855  0.85%   137 2080s
 15030 10651 246703.667   28  130 245606.547 247705.813  0.85%   137 2087s
 15054 10667 245681.780   45  111 245606.547 247705.813  0.85%   137 2090s
 15082 10689 246314.334   50  114 245606.547 247703.589  0.85%   137 2095s
 15118 10717 245740.385   43  108 245606.547 247703.536  0.85%   137 2100s
 15148 10739 246124.048   47  116 245606.547 247703.193  0.85%   137 2105s
 15190 10767 246601.907   37  118 245606.547 247701.315  0.85%   137 2110s
 15235 10804 247188.836   25  136 245606.547 247700.002  0.85%   137 2115s
 15269 10838 246570.931   30  120 245606.547 247700.002  0.85%   137 2120s
 15359 10885 245717.907   40   96 245606.547 247700.002  0.85%   137 2125s
 15409 10906 247445.537   22  149 245606.547 247699.703  0.85%   137 2130s
 15447 10944 245694.211   60  112 245606.547 247699.703  0.85%   137 2135s
 15480 10963     cutoff   47      245606.547 247699.635  0.85%   137 2140s
 15507 10982 246417.928   38  113 245606.547 247698.565  0.85%   137 2145s
 15554 11019 246913.504   31  126 245606.547 247695.599  0.85%   137 2150s
 15596 11051 246003.278   50  106 245606.547 247694.393  0.85%   137 2155s
 15639 11076 246978.237   29  122 245606.547 247693.726  0.85%   137 2160s
 15681 11110 247206.276   26  150 245606.547 247693.072  0.85%   137 2165s
 15715 11136 247279.278   26  139 245606.547 247692.950  0.85%   137 2170s
 15755 11168 247198.509   24  146 245606.547 247691.690  0.85%   137 2175s
 15799 11194 247142.305   28  135 245606.547 247689.322  0.85%   137 2180s
 15835 11230 245645.214   64  111 245606.547 247689.322  0.85%   137 2185s
 15876 11263 245761.192   53   85 245606.547 247688.991  0.85%   137 2190s
 15918 11291 245942.768   48  122 245606.547 247687.355  0.85%   137 2195s
 15958 11323 246389.127   44   97 245606.547 247685.817  0.85%   137 2200s
 16021 11378 246500.170   41  129 245606.547 247685.810  0.85%   137 2205s
 16050 11399 247333.711   25  137 245606.547 247685.581  0.85%   137 2210s
 16090 11430 247391.698   25  141 245606.547 247684.631  0.85%   137 2215s
 16125 11457 247294.455   25  138 245606.547 247683.376  0.85%   137 2220s
 16152 11474 247089.952   22  142 245606.547 247681.323  0.84%   138 2225s
 16193 11507 246821.288   30  128 245606.547 247680.707  0.84%   137 2230s
 16227 11526 246282.625   33  124 245606.547 247679.208  0.84%   138 2235s
 16267 11552 245962.147   44  109 245606.547 247678.305  0.84%   138 2240s
 16318 11573 246468.143   37  118 245606.547 247677.559  0.84%   137 2245s
 16353 11598 246943.746   29  141 245606.547 247676.747  0.84%   138 2250s
 16395 11640 245862.926   50  120 245606.547 247676.747  0.84%   138 2255s
 16440 11671 246630.836   36  119 245606.547 247675.900  0.84%   138 2260s
 16508 11727 246573.132   35  130 245606.547 247674.777  0.84%   138 2265s
 16557 11768 246403.324   38  126 245606.547 247673.285  0.84%   138 2270s
 16595 11798 246462.576   40  120 245606.547 247671.693  0.84%   138 2275s
 16642 11831 246704.930   38  128 245606.547 247666.194  0.84%   138 2280s
 16679 11860 246598.866   29  128 245606.547 247661.242  0.84%   138 2285s
 16725 11898 246201.051   56  100 245606.547 247660.721  0.84%   138 2290s
 16767 11928 246055.360   45  121 245606.547 247660.255  0.84%   138 2295s
 16797 11946 246589.566   37  123 245606.547 247659.626  0.84%   138 2300s
 16839 11980 246461.464   34  115 245606.547 247658.043  0.84%   138 2305s
 16873 12006 246954.762   32  127 245606.547 247657.994  0.84%   138 2310s
 16907 12032 247216.923   27  142 245606.547 247657.711  0.84%   138 2315s
 16955 12080 245874.802   65   72 245606.547 247657.711  0.84%   138 2320s
 16998 12110 246294.676   45  110 245606.547 247655.033  0.83%   138 2325s
 17032 12136 246300.781   32  124 245606.547 247654.332  0.83%   138 2330s
 17057 12143 247458.091   21  141 245606.547 247653.925  0.83%   138 2335s
 17094 12180 246025.504   58  101 245606.547 247653.925  0.83%   138 2340s
 17135 12211 245983.343   46   95 245606.547 247653.338  0.83%   138 2345s
 17180 12244 246275.716   46  107 245606.547 247652.731  0.83%   138 2350s
 17219 12273 246331.760   41  123 245606.547 247652.697  0.83%   138 2355s
 17254 12300 246796.588   31  122 245606.547 247652.684  0.83%   138 2360s
 17302 12348 245853.459   55   92 245606.547 247652.684  0.83%   138 2365s
 17352 12376 247306.818   25  150 245606.547 247652.011  0.83%   138 2370s
 17400 12398     cutoff   51      245606.547 247652.011  0.83%   138 2375s
 17444 12426 247369.225   23  145 245606.547 247649.229  0.83%   138 2380s
 17494 12476 246130.697   52  112 245606.547 247649.229  0.83%   138 2385s
 17549 12514 247390.144   22  147 245606.547 247649.202  0.83%   138 2390s
 17585 12534 246634.958   33  133 245606.547 247648.792  0.83%   138 2395s
 17626 12561 246803.480   31  126 245606.547 247647.277  0.83%   138 2400s
 17657 12592 245652.659   43  105 245606.547 247647.277  0.83%   138 2405s
 17664 12597 245681.493   46   99 245606.547 247647.277  0.83%   138 2410s
 17671 12602 245766.823   48   98 245606.547 247647.277  0.83%   138 2415s
 17678 12601 247340.489   20  133 245606.547 247647.173  0.83%   138 2420s
 17686 12609 246734.733   28  122 245606.547 247647.173  0.83%   138 2426s
 17709 12624 247415.444   25  137 245606.547 247646.577  0.83%   138 2430s
 17744 12659 245876.404   60  105 245606.547 247646.577  0.83%   138 2435s
 17793 12692 247251.460   21  140 245606.547 247645.854  0.83%   138 2440s
 17820 12719 246233.833   48  109 245606.547 247645.854  0.83%   138 2445s
 17848 12739 246797.013   30  124 245606.547 247644.492  0.83%   138 2450s
 17886 12769 246695.946   36  128 245606.547 247642.457  0.83%   138 2455s
 17923 12792 246904.279   27  132 245606.547 247642.457  0.83%   138 2460s
 17979 12841     cutoff   63      245606.547 247642.457  0.83%   138 2465s
 18010 12872 246081.894   53  106 245606.547 247642.227  0.83%   138 2470s
 18053 12897 247258.792   24  132 245606.547 247637.192  0.83%   138 2475s
 18103 12930 247051.487   23  130 245606.547 247636.439  0.83%   138 2480s
 18139 12966 245937.703   41   91 245606.547 247636.439  0.83%   138 2485s
 18190 13003 246156.817   44  104 245606.547 247636.093  0.83%   138 2490s
 18232 13032 245886.069   38  105 245606.547 247631.917  0.82%   138 2495s
 18293 13061 246807.228   31  121 245606.547 247630.690  0.82%   138 2500s
 18335 13094 247023.351   28  128 245606.547 247630.344  0.82%   138 2505s
 18374 13121 247195.320   29  125 245606.547 247630.263  0.82%   138 2510s
 18427 13166 246603.074   28  118 245606.547 247629.541  0.82%   138 2515s
 18492 13194 246926.368   27  132 245606.547 247629.220  0.82%   138 2520s
 18534 13236 245889.509   55   87 245606.547 247629.220  0.82%   138 2525s
 18591 13268 245664.529   41  125 245606.547 247628.983  0.82%   138 2530s
 18629 13300 245835.442   58  108 245606.547 247628.499  0.82%   138 2535s
 18664 13327 246339.741   48  106 245606.547 247628.128  0.82%   138 2540s
 18711 13360 246701.832   36  136 245606.547 247627.914  0.82%   138 2545s
 18745 13382 247073.534   33  120 245606.547 247627.912  0.82%   138 2550s
 18794 13419 246417.900   32  108 245606.547 247627.419  0.82%   138 2555s
 18837 13454 246094.085   40  116 245606.547 247626.677  0.82%   138 2560s
 18864 13473 246490.838   31  131 245606.547 247625.084  0.82%   138 2565s
 18904 13501 247470.706   22  143 245606.547 247624.465  0.82%   138 2572s
 18921 13518 246289.219   39  123 245606.547 247624.465  0.82%   138 2575s
 18957 13540 246722.023   30  147 245606.547 247624.147  0.82%   138 2580s
 18986 13561 247276.798   25  145 245606.547 247624.069  0.82%   138 2585s
 19017 13592 246213.774   45  115 245606.547 247624.069  0.82%   138 2590s
 19062 13629 246880.723   31  124 245606.547 247623.633  0.82%   138 2595s
 19114 13681 245967.100   57   86 245606.547 247623.633  0.82%   139 2600s
 19163 13712 246071.642   44  109 245606.547 247623.364  0.82%   139 2605s
 19213 13747 246234.716   46  125 245606.547 247622.963  0.82%   138 2610s
 19249 13771 246324.728   37  112 245606.547 247622.724  0.82%   138 2615s
 19280 13794 246307.949   35  129 245606.547 247622.570  0.82%   138 2620s
 19320 13826 245903.955   42  123 245606.547 247620.795  0.82%   138 2625s
 19357 13855 246130.161   47  110 245606.547 247619.041  0.82%   138 2630s
 19396 13886 245769.329   47  104 245606.547 247618.482  0.82%   138 2635s
 19447 13911 247455.674   23  139 245606.547 247617.999  0.82%   138 2640s
 19477 13941 245973.048   40  107 245606.547 247617.999  0.82%   138 2645s
 19526 13962 247023.970   31  128 245606.547 247617.545  0.82%   139 2650s
 19592 14028 246108.355   56   77 245606.547 247617.545  0.82%   139 2655s
 19673 14079 246417.329   27  122 245606.547 247617.394  0.82%   138 2660s
 19721 14109 245925.445   59   93 245606.547 247617.341  0.82%   138 2665s
 19752 14130     cutoff   41      245606.547 247617.200  0.82%   138 2670s
 19794 14160 246245.368   45  113 245606.547 247615.752  0.82%   138 2675s
 19831 14187 246438.511   35  118 245606.547 247613.713  0.82%   138 2680s
 19878 14225 246523.822   43  120 245606.547 247613.085  0.82%   138 2685s
 19912 14251 246846.121   26  128 245606.547 247612.283  0.82%   138 2690s
 19942 14273 247049.494   24  128 245606.547 247611.200  0.82%   138 2695s
 19965 14296 246016.146   47  109 245606.547 247611.200  0.82%   138 2700s
 19985 14306 247251.249   24  141 245606.547 247610.438  0.82%   138 2705s
 20018 14339 246295.594   40  113 245606.547 247610.438  0.82%   139 2710s
 20059 14374 245637.663   61   82 245606.547 247610.438  0.82%   139 2715s
 20091 14396 245692.829   50  105 245606.547 247609.857  0.82%   139 2720s
 20128 14425 246282.997   43  114 245606.547 247609.179  0.82%   139 2725s
 20181 14468 246150.662   34  112 245606.547 247608.781  0.82%   139 2730s
 20221 14492 247055.280   28  129 245606.547 247608.010  0.81%   139 2735s
 20267 14528 247015.631   33  131 245606.547 247607.690  0.81%   139 2740s
 20304 14557 247344.800   27  137 245606.547 247605.870  0.81%   139 2745s
 20348 14593 247202.599   24  144 245606.547 247605.408  0.81%   139 2750s
 20387 14623 247225.688   24  140 245606.547 247605.062  0.81%   139 2755s
 20431 14659 247291.788   21  152 245606.547 247603.337  0.81%   139 2760s
 20468 14688 247198.261   21  148 245606.547 247602.230  0.81%   139 2765s
 20503 14715 247399.362   23  146 245606.547 247602.153  0.81%   139 2770s
 20531 14743 246085.178   51  118 245606.547 247602.153  0.81%   139 2775s
 20561 14765 246683.996   32  125 245606.547 247600.166  0.81%   139 2780s
 20614 14804 247026.407   30  135 245606.547 247600.140  0.81%   139 2785s
 20674 14832 246934.861   29  135 245606.547 247600.112  0.81%   139 2790s
 20712 14860 247438.329   24  149 245606.547 247598.712  0.81%   139 2795s
 20753 14893 245661.154   41  111 245606.547 247598.712  0.81%   139 2800s
 20801 14924 247513.003   19  163 245606.547 247596.735  0.81%   139 2805s
 20840 14955 247001.550   30  131 245606.547 247595.812  0.81%   139 2810s
 20880 14995 246346.414   50   97 245606.547 247595.812  0.81%   139 2815s
 20937 15037 246559.420   29  136 245606.547 247594.667  0.81%   139 2820s
 20970 15056 247023.190   26  133 245606.547 247594.554  0.81%   139 2825s
 21010 15088 246795.269   33  126 245606.547 247594.041  0.81%   139 2830s
 21038 15106 247068.833   26  140 245606.547 247593.897  0.81%   139 2835s
 21058 15126 246186.616   46  122 245606.547 247593.897  0.81%   139 2840s
 21097 15156 246533.680   29  130 245606.547 247593.224  0.81%   139 2845s
 21146 15195 247032.226   27  126 245606.547 247592.413  0.81%   139 2850s
 21184 15226 247466.663   21  145 245606.547 247590.502  0.81%   139 2857s
 21203 15245 246089.785   40  115 245606.547 247590.502  0.81%   139 2860s
 21243 15273 246467.524   40  128 245606.547 247590.394  0.81%   139 2865s
 21277 15297 246412.036   35  119 245606.547 247590.203  0.81%   139 2870s
 21309 15317 245875.854   37  122 245606.547 247589.299  0.81%   139 2875s
 21359 15337 247073.365   28  144 245606.547 247585.013  0.81%   139 2880s
 21408 15370 247122.177   31  127 245606.547 247584.553  0.81%   139 2885s
 21453 15407 246758.954   36  128 245606.547 247584.037  0.81%   139 2890s
 21490 15436 246895.620   30  140 245606.547 247582.748  0.80%   139 2895s
 21534 15464 246937.211   27  133 245606.547 247582.614  0.80%   139 2900s
 21590 15520 245713.628   59   89 245606.547 247582.614  0.80%   139 2905s
 21624 15538 247009.886   31  131 245606.547 247582.046  0.80%   139 2910s
 21664 15578 245677.187   71   92 245606.547 247582.046  0.80%   139 2915s
 21724 15609 246876.996   34  126 245606.547 247581.717  0.80%   139 2920s
 21762 15639 247190.530   23  153 245606.547 247580.494  0.80%   139 2925s
 21796 15665 247246.836   25  139 245606.547 247579.647  0.80%   139 2930s
 21839 15699 247022.428   27  136 245606.547 247579.559  0.80%   139 2935s
 21878 15726 247195.564   25  128 245606.547 247579.081  0.80%   139 2940s
 21921 15759 247257.059   24  145 245606.547 247579.014  0.80%   139 2945s
 21944 15774 247085.659   23  133 245606.547 247578.593  0.80%   139 2950s
 21988 15810 247084.519   29  127 245606.547 247578.164  0.80%   139 2955s
 22037 15859 246012.001   54   99 245606.547 247578.164  0.80%   139 2960s
 22085 15892 245815.988   49  117 245606.547 247577.755  0.80%   139 2965s
 22127 15922 246072.130   56   99 245606.547 247575.958  0.80%   139 2970s
 22168 15949 246082.492   44  114 245606.547 247574.849  0.80%   139 2975s
 22205 15978 245870.597   40  125 245606.547 247573.264  0.80%   139 2980s
 22250 16011 245638.043   49  106 245606.547 247573.021  0.80%   139 2985s
 22299 16038 247394.797   22  142 245606.547 247571.059  0.80%   139 2991s
 22321 16060 246206.892   44  120 245606.547 247571.059  0.80%   139 2995s
 22376 16095 245611.368   62   89 245606.547 247570.966  0.80%   139 3000s
 22402 16117 245831.107   32  119 245606.547 247570.694  0.80%   139 3005s
 22440 16129 246784.494   32  127 245606.547 247570.248  0.80%   139 3010s
 22477 16154 246647.997   25  137 245606.547 247569.947  0.80%   139 3015s
 22531 16199 246695.666   29  125 245606.547 247569.483  0.80%   139 3020s
 22585 16243 245832.058   62   73 245606.547 247569.368  0.80%   139 3025s
 22646 16264 245653.556   45  107 245606.547 247569.291  0.80%   139 3030s
 22682 16288 245733.525   59   94 245606.547 247569.154  0.80%   139 3035s
 22717 16307 247109.076   26  137 245606.547 247569.039  0.80%   139 3041s
 22750 16340 245808.936   59   96 245606.547 247569.039  0.80%   139 3045s
 22791 16374 245914.578   61   98 245606.547 247568.466  0.80%   139 3050s
 22823 16396 246276.080   46  115 245606.547 247568.466  0.80%   139 3055s
 22856 16421 246258.797   37  118 245606.547 247568.083  0.80%   139 3060s
 22896 16451 246648.981   37  120 245606.547 247567.888  0.80%   139 3065s
 22926 16474 246997.034   33  130 245606.547 247567.149  0.80%   139 3070s
 22998 16537 247066.002   25  134 245606.547 247567.049  0.80%   139 3076s
 23032 16567     cutoff   58      245606.547 247567.049  0.80%   139 3080s
 23046 16575 246259.961   34  120 245606.547 247566.212  0.80%   139 3085s
 23087 16603 246404.204   43  116 245606.547 247565.874  0.80%   139 3090s
 23129 16637 245780.106   41  125 245606.547 247564.633  0.80%   139 3095s
 23163 16653 245826.354   48  109 245606.547 247564.460  0.80%   139 3100s
 23204 16685 245796.772   51  106 245606.547 247564.232  0.80%   139 3105s
 23238 16709 246018.488   40  132 245606.547 247563.625  0.80%   139 3110s
 23274 16731 246285.401   36  115 245606.547 247562.799  0.80%   139 3115s
 23329 16770 246728.728   26  126 245606.547 247561.140  0.80%   139 3120s
 23358 16791 246426.809   33  120 245606.547 247561.140  0.80%   139 3125s
 23399 16824 246015.378   51   86 245606.547 247561.129  0.80%   139 3130s
 23449 16861 245993.322   44  118 245606.547 247560.138  0.80%   139 3135s
 23486 16890 246135.759   34  119 245606.547 247559.265  0.80%   139 3140s
 23536 16910 246467.528   38  127 245606.547 247559.187  0.80%   139 3145s
 23567 16929 246063.298   46   92 245606.547 247559.043  0.79%   139 3150s
 23613 16952 245920.351   39  128 245606.547 247558.836  0.79%   139 3155s
 23653 16978 245906.379   49  118 245606.547 247558.743  0.79%   139 3160s
 23692 17009 245686.233   48  100 245606.547 247558.702  0.79%   139 3165s
 23723 17022 247052.638   24  134 245606.547 247558.533  0.79%   139 3170s
 23759 17050 246978.082   36  125 245606.547 247558.313  0.79%   139 3175s
 23799 17082 247409.117   21  154 245606.547 247558.072  0.79%   139 3182s
 23819 17102 246624.019   36  133 245606.547 247558.072  0.79%   139 3185s
 23873 17144 247274.023   24  143 245606.547 247557.911  0.79%   139 3190s
 23904 17175 246059.223   55  107 245606.547 247557.911  0.79%   139 3195s
 23934 17195 246526.097   31  127 245606.547 247557.885  0.79%   139 3200s
 23963 17216 246434.654   32  123 245606.547 247557.381  0.79%   139 3205s
 23998 17244 246452.338   28  128 245606.547 247555.193  0.79%   139 3210s
 24036 17272 246786.436   29  122 245606.547 247554.710  0.79%   139 3215s
 24054 17290 246270.045   38  113 245606.547 247554.710  0.79%   139 3220s
 24123 17346 247293.694   21  154 245606.547 247554.248  0.79%   139 3225s
 24157 17372 245671.819   49  112 245606.547 247554.248  0.79%   139 3230s
 24189 17398 246147.552   49  122 245606.547 247553.117  0.79%   139 3235s
 24221 17418 246608.608   30  135 245606.547 247553.010  0.79%   139 3240s
 24256 17441 246595.729   31  133 245606.547 247552.854  0.79%   139 3245s
 24291 17468 246431.039   30  134 245606.547 247552.703  0.79%   139 3250s
 24327 17496 246802.929   34  133 245606.547 247552.009  0.79%   139 3255s
 24386 17546 247307.615   24  149 245606.547 247551.940  0.79%   139 3260s
 24431 17579 247179.760   25  143 245606.547 247550.826  0.79%   139 3265s
 24474 17609 247383.650   22  152 245606.547 247550.491  0.79%   139 3270s
 24502 17637 245621.223   50  119 245606.547 247550.491  0.79%   139 3275s
 24546 17665 245888.239   53  117 245606.547 247548.505  0.79%   139 3280s
 24564 17675 246939.104   32  135 245606.547 247548.307  0.79%   139 3285s
 24593 17692     cutoff   52      245606.547 247548.307  0.79%   139 3290s
 24636 17714 245699.412   32  125 245606.547 247547.391  0.79%   139 3295s
 24668 17736 246040.634   45  103 245606.547 247546.950  0.79%   139 3300s
 24716 17772 246365.148   52  116 245606.547 247545.884  0.79%   139 3305s
 24754 17798 245619.913   48  102 245606.547 247545.491  0.79%   139 3310s
 24790 17824 246080.542   59   94 245606.547 247544.796  0.79%   139 3315s
 24833 17854 246602.413   39  124 245606.547 247542.993  0.79%   139 3320s
 24886 17895 246898.703   28  126 245606.547 247542.428  0.79%   139 3325s
 24925 17926 247265.748   26  144 245606.547 247541.691  0.79%   139 3330s
 24963 17964 246495.405   45  124 245606.547 247541.691  0.79%   139 3335s
 25019 18002 246888.704   30  129 245606.547 247541.477  0.79%   139 3340s
 25067 18042 246970.553   27  138 245606.547 247540.984  0.79%   139 3345s
 25091 18062 245830.864   48  119 245606.547 247540.984  0.79%   139 3350s
 25130 18090 246036.752   50  109 245606.547 247540.628  0.79%   139 3355s
 25168 18116 245947.324   43  127 245606.547 247539.935  0.79%   139 3360s
 25213 18146 247251.685   22  149 245606.547 247539.777  0.79%   139 3365s
 25252 18183 245644.849   38  118 245606.547 247539.777  0.79%   140 3370s
 25286 18195 246914.650   35  131 245606.547 247538.443  0.79%   140 3375s
 25324 18225 246961.272   29  143 245606.547 247538.357  0.79%   140 3380s
 25388 18275 246948.150   27  131 245606.547 247538.117  0.79%   140 3385s
 25423 18298 247199.759   23  144 245606.547 247537.629  0.79%   140 3390s
 25459 18328 245641.150   54  108 245606.547 247537.629  0.79%   140 3395s
 25499 18350 247256.351   21  155 245606.547 247536.301  0.79%   140 3400s
 25523 18374 246137.058   45  127 245606.547 247536.301  0.79%   140 3405s
 25561 18404 245884.258   56   99 245606.547 247535.895  0.79%   140 3410s
 25620 18437 246785.892   29  121 245606.547 247535.802  0.79%   139 3415s
 25661 18469 246019.859   55   93 245606.547 247535.763  0.79%   139 3420s
 25699 18499 245950.659   49  111 245606.547 247535.664  0.79%   139 3425s
 25742 18526     cutoff   41      245606.547 247535.096  0.79%   139 3430s
 25785 18557 246277.301   35  119 245606.547 247534.756  0.79%   140 3435s
 25831 18593 246420.577   34  118 245606.547 247534.088  0.78%   140 3440s
 25872 18626 245877.832   44   95 245606.547 247533.824  0.78%   140 3445s
 25912 18655 246087.778   47  118 245606.547 247531.612  0.78%   140 3450s
 25939 18670 246263.424   37  129 245606.547 247531.188  0.78%   140 3455s
 25975 18697 246714.163   36  128 245606.547 247531.087  0.78%   140 3460s
 26014 18724 246849.243   34  123 245606.547 247530.743  0.78%   140 3465s
 26043 18745 246844.650   34  124 245606.547 247530.708  0.78%   140 3470s
 26057 18759 246137.254   48  106 245606.547 247530.708  0.78%   140 3475s
 26098 18790 246171.690   49  111 245606.547 247530.487  0.78%   140 3480s
 26136 18818 246026.676   43   98 245606.547 247530.247  0.78%   140 3485s
 26185 18847 246885.891   27  138 245606.547 247529.094  0.78%   140 3490s
 26226 18888 245754.091   53  102 245606.547 247529.094  0.78%   140 3495s
 26267 18919 245743.968   37  112 245606.547 247528.963  0.78%   140 3500s
 26319 18946 247117.751   24  142 245606.547 247528.398  0.78%   140 3505s
 26364 18981 247067.414   28  126 245606.547 247528.276  0.78%   140 3510s
 26397 19006 247345.087   20  157 245606.547 247528.187  0.78%   140 3517s
 26416 19025 246067.828   39  111 245606.547 247528.187  0.78%   140 3520s
