Set parameter TimeLimit to value 7200
Setting sB&C+LSI: The proposed B&C algorithm based on formulation (40) (equipped with the lifted submodular inequalities), with only the second stage implemented
Gurobi Optimizer version 11.0.1 build v11.0.1rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Optimize a model with 800 rows, 1200 columns and 800 nonzeros
Model fingerprint: 0xabfd814d
Variable types: 800 continuous, 400 integer (400 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [1e+01, 2e+03]
  Bounds range     [0e+00, 0e+00]
  RHS range        [4e-04, 1e+00]
Found heuristic solution: objective -7.96256e+14
Presolve removed 800 rows and 0 columns
Presolve time: 0.00s
Presolved: 0 rows, 1200 columns, 0 nonzeros
Variable types: 800 continuous, 400 integer (400 binary)
Found heuristic solution: objective -7.96256e+14

Root relaxation: objective 3.324425e+05, 0 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 14959  6731     cutoff   27      158857.296 159485.792  0.40%   107 1765s
 15016  6762 159176.283   24  114 158857.296 159484.608  0.39%   107 1770s
 15047  6772 159175.624   24  105 158857.296 159484.491  0.39%   107 1775s
 15102  6793 158895.247   27  101 158857.296 159484.086  0.39%   107 1780s
 15165  6815 158925.280   22  119 158857.296 159482.590  0.39%   107 1785s
 15218  6833 159383.237   22  120 158857.296 159481.641  0.39%   107 1790s
 15271  6857 159416.940   24  128 158857.296 159481.159  0.39%   107 1795s
 15347  6881 158935.468   24  100 158857.296 159480.538  0.39%   107 1800s
 15416  6903 159174.347   28  115 158857.296 159479.669  0.39%   107 1805s
 15488  6945 158929.369   33  100 158857.296 159478.348  0.39%   107 1810s
 15559  6976 159124.149   35   96 158857.296 159477.464  0.39%   107 1815s
 15630  6999 159086.520   25   99 158857.296 159476.181  0.39%   107 1820s
 15699  7028 159002.360   25  119 158857.296 159475.510  0.39%   107 1825s
 15768  7044 158903.582   32   82 158857.296 159475.211  0.39%   107 1830s
 15827  7055 159099.519   26  120 158857.296 159474.325  0.39%   107 1835s
 15897  7084 159115.424   27   95 158857.296 159473.311  0.39%   107 1840s
 15952  7102 158874.312   30  111 158857.296 159473.165  0.39%   107 1845s
 16011  7135 159086.639   28  115 158857.296 159471.251  0.39%   107 1850s
 16080  7162 158944.609   28  103 158857.296 159470.733  0.39%   107 1855s
 16139  7182 159323.289   21  113 158857.296 159470.351  0.39%   107 1860s
 16200  7199 159168.491   22  140 158857.296 159469.284  0.39%   107 1865s
 16257  7227     cutoff   33      158857.296 159469.050  0.39%   107 1870s
 16343  7280 159080.836   32  105 158857.296 159468.456  0.38%   107 1875s
 16400  7308 158876.652   40   81 158857.296 159468.191  0.38%   107 1880s
 16452  7321 158881.155   26  129 158857.296 159466.954  0.38%   107 1885s
 16526  7365 158963.047   26  100 158857.296 159466.317  0.38%   106 1890s
 16591  7387 159228.759   26  109 158857.296 159465.864  0.38%   106 1895s
 16670  7402     cutoff   35      158857.296 159465.204  0.38%   106 1900s
 16743  7427 159053.443   20  120 158857.296 159464.111  0.38%   106 1905s
 16795  7443 159242.212   24  101 158857.296 159463.443  0.38%   106 1910s
 16854  7465 159253.984   23  124 158857.296 159463.151  0.38%   106 1915s
 16910  7495 158963.121   27  115 158857.296 159462.888  0.38%   106 1920s
 16964  7521 158970.655   35   88 158857.296 159462.303  0.38%   106 1925s
 17018  7539 159083.319   19  115 158857.296 159461.760  0.38%   106 1930s
 17080  7549 158926.023   28  106 158857.296 159461.055  0.38%   106 1935s
 17133  7567 158878.959   28  119 158857.296 159460.266  0.38%   106 1940s
 17203  7591 159081.586   25  119 158857.296 159459.797  0.38%   106 1945s
 17221  7595 159052.306   23  117 158857.296 159459.730  0.38%   106 1950s
 17280  7620 159325.953   19  133 158857.296 159459.285  0.38%   106 1955s
 17349  7658 159168.329   24  111 158857.296 159458.737  0.38%   106 1960s
 17409  7677 159317.788   23  114 158857.296 159458.473  0.38%   106 1965s
 17484  7708 159128.738   27   96 158857.296 159457.450  0.38%   106 1970s
 17562  7735     cutoff   28      158857.296 159456.271  0.38%   106 1975s
 17624  7755 158886.953   24  122 158857.296 159455.578  0.38%   106 1980s
 17689  7777 159345.910   24  110 158857.296 159454.765  0.38%   106 1985s
 17745  7809 159038.720   24  109 158857.296 159454.627  0.38%   106 1990s
 17818  7842 158859.339   32  107 158857.296 159453.708  0.38%   106 1995s
 17882  7856 159099.968   18  135 158857.296 159453.210  0.38%   106 2000s
 17950  7888 159105.845   19  127 158857.296 159452.501  0.37%   106 2005s
 18009  7897 159168.763   19  126 158857.296 159451.774  0.37%   106 2010s
 18070  7924 159171.365   22  125 158857.296 159451.335  0.37%   106 2015s
 18138  7955     cutoff   28      158857.296 159450.687  0.37%   106 2020s
 18198  7969 159351.196   22  120 158857.296 159450.241  0.37%   106 2025s
 18259  7987 158984.098   18  133 158857.296 159449.952  0.37%   106 2030s
 18329  7995     cutoff   30      158857.296 159449.653  0.37%   106 2035s
 18400  8008 159144.807   19  137 158857.296 159448.288  0.37%   106 2040s
 18444  8025     cutoff   29      158857.296 159448.013  0.37%   106 2045s
 18514  8064 158905.041   23  114 158857.296 159447.676  0.37%   106 2050s
 18577  8090 159080.673   23  115 158857.296 159447.141  0.37%   106 2055s
 18644  8108 159247.792   21  133 158857.296 159446.632  0.37%   106 2060s
 18696  8126 158996.239   23   97 158857.296 159445.965  0.37%   106 2065s
 18772  8138 159216.178   21  113 158857.296 159445.513  0.37%   106 2070s
 18831  8161 158883.255   33   86 158857.296 159445.035  0.37%   106 2075s
 18898  8178 159092.164   26  120 158857.296 159444.521  0.37%   106 2080s
 18966  8199 159323.851   30  104 158857.296 159443.827  0.37%   106 2085s
 19036  8244 158881.189   22  127 158857.296 159443.616  0.37%   106 2090s
 19089  8260 159090.995   26  108 158857.296 159442.774  0.37%   106 2095s
 19178  8297 158909.479   32   93 158857.296 159442.392  0.37%   105 2100s
 19244  8317 159153.518   31  105 158857.296 159441.737  0.37%   105 2105s
 19298  8337     cutoff   36      158857.296 159441.418  0.37%   105 2110s
 19368  8381     cutoff   39      158857.296 159441.126  0.37%   105 2115s
 19414  8399 158904.490   32   98 158857.296 159440.586  0.37%   106 2120s
 19469  8412 158872.354   20  131 158857.296 159440.461  0.37%   106 2125s
 19541  8443 158974.047   42   70 158857.296 159439.104  0.37%   106 2130s
 19626  8469 159185.411   27  107 158857.296 159438.512  0.37%   105 2135s
 19684  8497 158901.553   24  100 158857.296 159437.453  0.37%   105 2140s
 19738  8522 158988.353   31   91 158857.296 159436.730  0.36%   106 2145s
 19809  8569 158879.223   31  113 158857.296 159436.156  0.36%   106 2150s
 19870  8594 159170.007   25  106 158857.296 159435.391  0.36%   105 2155s
 19928  8617 159085.261   36   81 158857.296 159434.033  0.36%   105 2160s
 20009  8649 159241.961   24  124 158857.296 159433.856  0.36%   105 2165s
 20075  8661 158910.402   29   92 158857.296 159433.680  0.36%   105 2170s
 20134  8678 159191.782   26  109 158857.296 159432.699  0.36%   105 2175s
 20191  8697 159080.362   21  123 158857.296 159432.073  0.36%   105 2180s
 20251  8718 159106.712   19  139 158857.296 159431.583  0.36%   105 2185s
 20318  8735 159229.697   21  123 158857.296 159430.676  0.36%   105 2190s
 20371  8756 159331.878   23  123 158857.296 159429.894  0.36%   105 2195s
 20430  8780 158898.918   31  113 158857.296 159429.654  0.36%   105 2200s
 20492  8810 159203.064   25  132 158857.296 159428.500  0.36%   105 2205s
 20555  8831 159291.334   22  126 158857.296 159428.318  0.36%   105 2210s
 20630  8852 158891.022   26   94 158857.296 159427.521  0.36%   105 2215s
 20698  8868     cutoff   19      158857.296 159426.488  0.36%   105 2220s
 20770  8901     cutoff   32      158857.296 159425.651  0.36%   105 2225s
 20830  8920 158902.165   26  111 158857.296 159424.070  0.36%   105 2230s
 20888  8939 158873.606   27  100 158857.296 159423.929  0.36%   105 2235s
 20892  8941 159246.762   26  109 158857.296 159423.671  0.36%   105 2240s
 20896  8945 159078.650   30  104 158857.296 159423.671  0.36%   105 2245s
 20899  8948 158861.900   33   94 158857.296 159423.671  0.36%   105 2250s
 20936  8959 158955.419   29  112 158857.296 159423.369  0.36%   105 2255s
 21000  8975 159202.157   23  118 158857.296 159421.549  0.36%   105 2260s
 21054  8984 159005.527   19  124 158857.296 159420.976  0.35%   105 2265s
 21127  9022 159144.239   22  119 158857.296 159420.221  0.35%   105 2270s
 21175  9042 158973.558   23  127 158857.296 159420.133  0.35%   105 2275s
 21242  9058 158985.388   35   90 158857.296 159419.598  0.35%   105 2280s
 21314  9087 158913.520   29   99 158857.296 159419.264  0.35%   105 2285s
 21394  9117 159002.223   28  111 158857.296 159418.529  0.35%   105 2290s
 21454  9138 159077.171   17  128 158857.296 159418.071  0.35%   105 2295s
 21510  9151 159137.475   20  116 158857.296 159417.504  0.35%   105 2300s
 21564  9165 158931.692   33  107 158857.296 159417.098  0.35%   105 2305s
 21621  9169 159212.563   23  107 158857.296 159416.122  0.35%   105 2310s
 21686  9206 159032.600   25  122 158857.296 159415.529  0.35%   105 2315s
 21768  9241 158939.254   30  115 158857.296 159415.228  0.35%   105 2320s
 21834  9249 159246.582   27  100 158857.296 159414.545  0.35%   105 2325s
 21897  9273 159226.707   26  123 158857.296 159413.898  0.35%   105 2330s
 21963  9296 159197.026   25  123 158857.296 159413.067  0.35%   105 2335s
 22029  9304 158981.849   29  112 158857.296 159412.671  0.35%   105 2340s
 22087  9316 159251.126   24  114 158857.296 159412.270  0.35%   105 2345s
 22165  9354 159094.356   24  130 158857.296 159411.891  0.35%   105 2350s
 22237  9365     cutoff   35      158857.296 159411.782  0.35%   105 2355s
 22300  9401 159083.466   22  109 158857.296 159411.423  0.35%   105 2360s
 22355  9423 159151.534   23  114 158857.296 159411.152  0.35%   105 2365s
 22421  9431 159267.328   27   93 158857.296 159410.826  0.35%   105 2370s
 22507  9472 159283.626   21  120 158857.296 159410.348  0.35%   105 2375s
 22573  9502 158980.045   34   94 158857.296 159409.621  0.35%   105 2380s
 22632  9516 158997.885   23  128 158857.296 159409.103  0.35%   105 2385s
 22697  9537 158895.196   27  106 158857.296 159408.366  0.35%   105 2390s
 22773  9561 159166.383   28   96 158857.296 159407.947  0.35%   105 2395s
 22841  9582 158890.018   33   96 158857.296 159407.510  0.35%   105 2400s
 22893  9601 159016.754   30  120 158857.296 159406.990  0.35%   105 2405s
 22953  9608 159112.053   26  122 158857.296 159406.643  0.35%   105 2410s
 23011  9620 159232.535   21  119 158857.296 159405.437  0.35%   105 2415s
 23057  9632 158895.203   24  112 158857.296 159405.211  0.34%   105 2420s
 23113  9651 159079.131   20  129 158857.296 159404.762  0.34%   105 2425s
 23181  9657 159285.298   26   93 158857.296 159404.567  0.34%   105 2430s
 23260  9695 159151.475   23  126 158857.296 159404.173  0.34%   105 2435s
 23334  9715 159065.913   27  103 158857.296 159403.965  0.34%   105 2440s
 23398  9751 158943.011   31   96 158857.296 159403.638  0.34%   105 2445s
 23455  9765 159161.490   23  124 158857.296 159402.598  0.34%   105 2450s
 23511  9777 158922.106   33   91 158857.296 159402.149  0.34%   105 2455s
 23590  9780 159013.021   21  128 158857.296 159401.754  0.34%   105 2460s
 23652  9801     cutoff   32      158857.296 159400.963  0.34%   105 2465s
 23730  9834 159249.995   25  101 158857.296 159400.592  0.34%   105 2470s
 23812  9871 159351.842   20  130 158857.296 159399.884  0.34%   105 2475s
 23861  9888 159090.926   29  104 158857.296 159399.678  0.34%   105 2480s
 23920  9914 158859.278   34   98 158857.296 159399.424  0.34%   105 2485s
 23978  9942 158902.650   25  123 158857.296 159398.974  0.34%   105 2490s
 24050  9959 158893.220   22  110 158857.296 159398.838  0.34%   105 2495s
 24097  9974 159120.156   21  121 158857.296 159398.563  0.34%   105 2500s
 24161  9998 159104.747   30  105 158857.296 159398.213  0.34%   105 2505s
 24242 10036     cutoff   28      158857.296 159397.429  0.34%   105 2510s
 24309 10048     cutoff   32      158857.296 159396.705  0.34%   105 2515s
 24382 10079 158858.810   36   82 158857.296 159396.502  0.34%   105 2520s
 24460 10103 158876.765   28  107 158857.296 159396.233  0.34%   105 2525s
 24521 10116 159153.685   28  110 158857.296 159395.518  0.34%   105 2530s
 24579 10138 159314.084   24  112 158857.296 159395.220  0.34%   105 2535s
 24657 10170 158962.182   29  109 158857.296 159394.840  0.34%   104 2540s
 24742 10193 159213.454   20  120 158857.296 159394.238  0.34%   104 2545s
 24806 10215 159202.734   24  132 158857.296 159393.221  0.34%   104 2550s
 24857 10226 158912.664   29  105 158857.296 159392.417  0.34%   104 2555s
 24929 10235 159173.829   20  126 158857.296 159391.492  0.34%   104 2560s
 24992 10255 158866.967   27  107 158857.296 159390.889  0.34%   104 2565s
 25059 10282 159028.927   32   96 158857.296 159390.346  0.34%   104 2570s
 25125 10311 159111.337   30  113 158857.296 159389.737  0.34%   104 2575s
 25206 10336 158961.258   24  120 158857.296 159389.624  0.34%   104 2580s
 25268 10356 158929.007   26  113 158857.296 159388.849  0.33%   104 2585s
 25323 10371 159289.810   21  110 158857.296 159388.558  0.33%   104 2590s
 25384 10398 159185.567   21  112 158857.296 159388.395  0.33%   104 2595s
 25426 10408 159203.675   19  111 158857.296 159388.150  0.33%   104 2600s
 25480 10430 159179.437   24  131 158857.296 159387.858  0.33%   104 2605s
 25537 10450 158938.125   22  117 158857.296 159387.515  0.33%   104 2610s
 25593 10455 159273.870   21  116 158857.296 159387.240  0.33%   104 2615s
 25651 10478     cutoff   26      158857.296 159387.074  0.33%   104 2620s
 25707 10500 158870.628   24  109 158857.296 159386.314  0.33%   104 2625s
 25767 10517 159254.103   22  117 158857.296 159385.936  0.33%   104 2630s
 25825 10540 159044.592   28  111 158857.296 159385.674  0.33%   104 2635s
 25894 10563 159158.722   24  127 158857.296 159385.286  0.33%   104 2640s
 25960 10577 159258.452   22  130 158857.296 159384.994  0.33%   104 2645s
 26028 10607 159072.084   33   89 158857.296 159384.196  0.33%   104 2650s
 26101 10629 159278.602   19  123 158857.296 159383.679  0.33%   104 2655s
 26153 10641 159046.305   23  124 158857.296 159383.156  0.33%   104 2660s
 26221 10661 159244.041   21  135 158857.296 159382.546  0.33%   104 2665s
 26272 10680 159298.748   22  100 158857.296 159382.456  0.33%   104 2670s
 26329 10700 158871.437   29  126 158857.296 159382.019  0.33%   104 2675s
 26401 10723     cutoff   30      158857.296 159381.703  0.33%   104 2680s
 26457 10735 159210.911   22  123 158857.296 159380.762  0.33%   104 2685s
 26498 10756 158893.321   33  100 158857.296 159380.338  0.33%   104 2690s
 26572 10780 159305.832   21  123 158857.296 159379.916  0.33%   104 2695s
 26623 10802 159125.643   33   89 158857.296 159379.442  0.33%   104 2700s
 26709 10826 159210.362   22  132 158857.296 159378.974  0.33%   104 2705s
 26757 10839 158905.856   28  110 158857.296 159378.532  0.33%   104 2710s
 26819 10857 158968.965   39   77 158857.296 159377.776  0.33%   104 2715s
 26885 10879 158956.311   25  112 158857.296 159377.013  0.33%   104 2720s
 26939 10891 159146.960   17  115 158857.296 159375.950  0.33%   104 2725s
 27010 10924 158966.653   34  105 158857.296 159375.660  0.33%   104 2730s
 27055 10937 158964.240   23  120 158857.296 159375.138  0.33%   104 2735s
 27126 10948 159020.563   34  104 158857.296 159375.079  0.33%   104 2740s
 27195 10971 158918.447   29  102 158857.296 159374.596  0.33%   104 2745s
 27251 10978 159099.470   26  112 158857.296 159374.258  0.33%   104 2750s
 27313 11001 158971.068   29  103 158857.296 159373.892  0.33%   104 2755s
 27375 11021 158998.720   28  106 158857.296 159373.527  0.32%   104 2760s
 27445 11028 158933.836   25  118 158857.296 159373.220  0.32%   104 2765s
 27521 11041 159097.682   26  116 158857.296 159372.804  0.32%   104 2770s
 27579 11063 159169.617   26  108 158857.296 159371.679  0.32%   104 2775s
 27644 11087 159055.990   29  104 158857.296 159371.172  0.32%   104 2780s
 27693 11103 158956.751   26  110 158857.296 159370.959  0.32%   104 2785s
 27750 11120 158982.514   27  116 158857.296 159370.803  0.32%   104 2790s
 27813 11135 159021.056   28  110 158857.296 159370.624  0.32%   104 2795s
 27891 11151 158940.788   30  116 158857.296 159370.096  0.32%   104 2800s
 27948 11156 158861.432   31   97 158857.296 159369.904  0.32%   104 2805s
 28004 11169 159237.516   25  129 158857.296 159369.459  0.32%   104 2810s
 28056 11191 158986.950   32   76 158857.296 159369.316  0.32%   104 2815s
 28127 11211 159244.208   20  117 158857.296 159368.560  0.32%   104 2820s
 28203 11251 158960.500   37   70 158857.296 159368.358  0.32%   104 2825s
 28282 11263 159032.327   28  108 158857.296 159368.194  0.32%   104 2830s
 28343 11282 158882.668   28  103 158857.296 159367.915  0.32%   104 2835s
 28409 11305 159199.850   22  126 158857.296 159367.801  0.32%   104 2840s
 28461 11317     cutoff   28      158857.296 159367.593  0.32%   104 2845s
 28518 11341 158864.434   25  111 158857.296 159367.151  0.32%   104 2850s
 28595 11362 159024.339   27  108 158857.296 159366.643  0.32%   104 2855s
 28680 11368 158866.313   29  103 158857.296 159366.511  0.32%   104 2860s
 28731 11375 159174.320   27  113 158857.296 159365.989  0.32%   104 2865s
 28787 11388 159201.420   23  126 158857.296 159365.478  0.32%   104 2870s
 28856 11410 158914.335   26  101 158857.296 159365.037  0.32%   104 2875s
 28909 11431 158991.468   32  117 158857.296 159364.571  0.32%   104 2880s
 28967 11451 159201.521   19  119 158857.296 159364.243  0.32%   104 2885s
 29031 11467 159054.962   23  122 158857.296 159363.877  0.32%   104 2890s
 29081 11478 159195.923   31   98 158857.296 159363.208  0.32%   104 2895s
 29170 11529 159156.723   24  115 158857.296 159362.629  0.32%   104 2900s
 29229 11543 159236.278   22  114 158857.296 159362.350  0.32%   104 2905s
 29281 11563 158970.584   32   92 158857.296 159362.206  0.32%   104 2910s
 29335 11580 159027.157   30  120 158857.296 159361.965  0.32%   104 2915s
 29398 11597 159028.052   23  108 158857.296 159361.673  0.32%   104 2920s
 29455 11614 159082.021   29  112 158857.296 159361.132  0.32%   104 2925s
 29511 11627 159259.356   26  100 158857.296 159360.752  0.32%   104 2930s
 29568 11646 158995.851   34  104 158857.296 159360.455  0.32%   104 2935s
 29641 11679 158953.505   35   83 158857.296 159360.295  0.32%   104 2940s
 29713 11709 158953.170   30  110 158857.296 159359.625  0.32%   104 2945s
 29779 11717 158898.824   27  112 158857.296 159359.281  0.32%   104 2950s
 29855 11751 159144.830   26  104 158857.296 159358.451  0.32%   104 2955s
 29913 11763 159187.390   22  116 158857.296 159357.707  0.32%   104 2960s
 29983 11784 159189.884   25  116 158857.296 159357.397  0.31%   104 2965s
 30043 11803 159039.249   27  103 158857.296 159356.963  0.31%   104 2970s
 30103 11815 158866.095   24   95 158857.296 159356.673  0.31%   104 2975s
 30167 11839 158862.070   28   97 158857.296 159356.564  0.31%   104 2980s
 30238 11858 159288.780   20  125 158857.296 159356.056  0.31%   104 2985s
 30300 11874 159108.464   23  113 158857.296 159355.548  0.31%   104 2990s
 30375 11909 159019.560   34   96 158857.296 159355.344  0.31%   104 2995s
 30413 11922 159084.661   26  123 158857.296 159354.996  0.31%   104 3001s
 30458 11931 159011.243   38   80 158857.296 159354.724  0.31%   104 3005s
 30531 11949 159003.435   19  128 158857.296 159354.195  0.31%   104 3010s
 30591 11966 158857.302   28  101 158857.296 159353.776  0.31%   104 3015s
 30658 11988 158996.907   23  107 158857.296 159353.108  0.31%   104 3020s
 30732 12008 159034.832   35  105 158857.296 159352.932  0.31%   104 3025s
 30793 12032 159270.488   20  120 158857.296 159352.514  0.31%   104 3030s
 30856 12049     cutoff   24      158857.296 159352.314  0.31%   104 3035s
 30924 12059 159218.807   17  124 158857.296 159351.941  0.31%   104 3040s
 30979 12076     cutoff   28      158857.296 159351.539  0.31%   104 3045s
 31035 12089 159034.339   24  106 158857.296 159351.277  0.31%   104 3050s
 31096 12116 159259.573   27  111 158857.296 159351.109  0.31%   104 3055s
 31164 12144 158886.229   30  116 158857.296 159350.942  0.31%   104 3060s
 31216 12159 159110.596   27   97 158857.296 159350.570  0.31%   104 3065s
 31285 12181     cutoff   36      158857.296 159350.262  0.31%   104 3070s
 31351 12196 158985.932   24  112 158857.296 159349.934  0.31%   104 3075s
 31425 12224 159196.751   20  126 158857.296 159349.394  0.31%   104 3080s
 31502 12256 159176.502   22  127 158857.296 159349.125  0.31%   104 3085s
 31552 12266 159244.799   24  124 158857.296 159348.918  0.31%   104 3090s
 31621 12301 158896.553   42   77 158857.296 159348.818  0.31%   104 3095s
 31709 12322 158918.122   27  112 158857.296 159348.132  0.31%   104 3100s
 31789 12344 158975.574   23  122 158857.296 159347.799  0.31%   104 3105s
 31854 12349 159188.202   20  120 158857.296 159346.867  0.31%   104 3110s
 31928 12365 159126.708   24  125 158857.296 159346.636  0.31%   104 3115s
 31985 12382 158901.811   29   90 158857.296 159346.540  0.31%   104 3120s
 32039 12397 158962.895   25  112 158857.296 159346.190  0.31%   104 3125s
 32091 12415 158937.250   26  123 158857.296 159345.886  0.31%   104 3130s
 32154 12442     cutoff   42      158857.296 159345.590  0.31%   104 3135s
 32234 12473 159041.436   29  105 158857.296 159345.174  0.31%   104 3140s
 32305 12505 158990.006   26  115 158857.296 159344.849  0.31%   104 3145s
 32367 12524 158918.236   39   83 158857.296 159344.727  0.31%   104 3150s
 32444 12542 159119.130   26  104 158857.296 159344.593  0.31%   104 3155s
 32506 12563 158877.953   40   70 158857.296 159344.421  0.31%   103 3160s
 32573 12574 159124.787   29   99 158857.296 159344.147  0.31%   103 3165s
 32653 12600 158916.533   30   95 158857.296 159343.878  0.31%   103 3170s
 32719 12622 158938.682   25  111 158857.296 159343.484  0.31%   103 3175s
 32779 12632 158899.655   29  102 158857.296 159343.214  0.31%   103 3180s
 32840 12650 159020.360   23  103 158857.296 159342.942  0.31%   103 3185s
 32899 12675 158864.345   35   88 158857.296 159342.826  0.31%   103 3190s
 32968 12686 159042.108   24  125 158857.296 159342.466  0.31%   103 3195s
 33028 12707 159105.819   25  115 158857.296 159342.175  0.31%   103 3200s
 33086 12729 159087.592   26  117 158857.296 159341.776  0.30%   103 3205s
 33162 12743 158915.361   29  103 158857.296 159341.608  0.30%   103 3210s
 33245 12762 159212.696   29  112 158857.296 159340.975  0.30%   103 3215s
 33305 12796 158885.817   37   92 158857.296 159340.969  0.30%   103 3220s
 33385 12814 159180.144   21  112 158857.296 159340.515  0.30%   103 3225s
 33437 12825     cutoff   18      158857.296 159340.015  0.30%   103 3230s
 33495 12851 159140.554   23  112 158857.296 159339.602  0.30%   103 3235s
 33573 12869 159118.264   24  123 158857.296 159339.323  0.30%   103 3240s
 33631 12884 159015.964   26  109 158857.296 159338.940  0.30%   103 3245s
 33679 12904 158895.098   30  114 158857.296 159338.623  0.30%   103 3250s
 33754 12924 159163.504   29  101 158857.296 159338.409  0.30%   103 3255s
 33834 12951 159056.123   23  115 158857.296 159337.605  0.30%   103 3260s
 33890 12959 159164.706   25  115 158857.296 159337.394  0.30%   103 3265s
 33958 12983 158879.360   26  106 158857.296 159337.160  0.30%   103 3270s
 34025 12990     cutoff   28      158857.296 159336.909  0.30%   103 3275s
 34095 13011 158925.705   31  107 158857.296 159336.577  0.30%   103 3280s
 34151 13021 158966.509   32  101 158857.296 159336.135  0.30%   103 3285s
 34220 13045 158982.533   23  110 158857.296 159335.908  0.30%   103 3290s
 34287 13058 159118.665   29  109 158857.296 159335.775  0.30%   103 3295s
 34370 13071     cutoff   25      158857.296 159335.649  0.30%   103 3300s
 34433 13094     cutoff   32      158857.296 159335.237  0.30%   103 3305s
 34490 13112 158930.353   42   74 158857.296 159334.756  0.30%   103 3310s
 34545 13123     cutoff   27      158857.296 159334.534  0.30%   103 3315s
 34611 13151 158985.403   28  105 158857.296 159334.396  0.30%   103 3320s
 34677 13168 159294.005   25  111 158857.296 159334.043  0.30%   103 3325s
 34749 13191 159066.845   24  113 158857.296 159333.892  0.30%   103 3330s
 34827 13224 159098.147   26  112 158857.296 159333.679  0.30%   103 3335s
 34898 13240 158996.877   35   84 158857.296 159332.890  0.30%   103 3340s
 34964 13269 158926.163   35   90 158857.296 159332.585  0.30%   103 3345s
 35028 13281 158915.809   24  117 158857.296 159332.260  0.30%   103 3350s
 35088 13308 158891.828   39   61 158857.296 159331.996  0.30%   103 3355s
 35165 13320 159182.981   20  117 158857.296 159331.547  0.30%   103 3360s
 35225 13330 159070.590   20  110 158857.296 159331.400  0.30%   103 3365s
 35294 13353 159121.821   24   98 158857.296 159331.224  0.30%   103 3370s
 35358 13384 158989.594   24  110 158857.296 159330.935  0.30%   103 3375s
 35415 13398 158953.228   31  111 158857.296 159330.800  0.30%   103 3380s
 35487 13420 158861.725   56   53 158857.296 159330.161  0.30%   103 3385s
 35556 13425 158975.105   23  109 158857.296 159329.319  0.30%   103 3390s
 35612 13431 159138.598   27  106 158857.296 159329.015  0.30%   103 3395s
 35697 13460 158970.820   20  126 158857.296 159328.811  0.30%   103 3400s
 35759 13464 159090.617   27  103 158857.296 159328.537  0.30%   103 3405s
 35826 13470 159061.514   27  101 158857.296 159328.388  0.30%   103 3410s
 35900 13503 158860.265   38   77 158857.296 159328.252  0.30%   103 3415s
 35958 13515 159060.046   32  105 158857.296 159327.982  0.30%   103 3420s
 36035 13559 158886.827   31  102 158857.296 159327.476  0.30%   103 3425s
 36110 13574 159162.475   28   90 158857.296 159327.219  0.30%   103 3430s
 36178 13595 158894.570   31  114 158857.296 159326.998  0.30%   103 3435s
 36248 13611     cutoff   28      158857.296 159326.708  0.30%   103 3440s
 36313 13622 159208.785   24  117 158857.296 159326.337  0.30%   103 3445s
 36383 13649 158858.959   33  110 158857.296 159325.629  0.29%   103 3450s
 36438 13654 159092.937   24  132 158857.296 159324.944  0.29%   103 3455s
 36507 13667 159164.593   23  111 158857.296 159324.553  0.29%   103 3460s
 36579 13680 158866.059   28   95 158857.296 159324.193  0.29%   103 3465s
 36645 13703 159023.741   26  113 158857.296 159324.010  0.29%   103 3470s
 36712 13724 159127.247   19  127 158857.296 159323.873  0.29%   103 3475s
 36772 13735 159144.461   22  117 158857.296 159323.748  0.29%   103 3480s
 36841 13768 159243.156   24  137 158857.296 159323.516  0.29%   103 3485s
 36908 13775 158884.351   25  111 158857.296 159323.288  0.29%   103 3490s
 36972 13787 158891.284   27  118 158857.296 159322.687  0.29%   103 3495s
 37052 13807     cutoff   40      158857.296 159322.575  0.29%   103 3500s
 37121 13833 158970.331   30   96 158857.296 159322.317  0.29%   103 3505s
 37198 13868 158949.729   33   90 158857.296 159322.164  0.29%   103 3510s
 37265 13882 158916.379   29  115 158857.296 159321.747  0.29%   103 3515s
 37351 13896 158964.903   28  101 158857.296 159321.542  0.29%   103 3520s
 37412 13909 159039.534   27  110 158857.296 159321.424  0.29%   103 3525s
 37481 13947 158981.930   31  103 158857.296 159321.079  0.29%   103 3530s
 37555 13967     cutoff   34      158857.296 159320.574  0.29%   103 3535s
 37636 14002     cutoff   30      158857.296 159320.438  0.29%   103 3540s
 37683 14013 158918.946   30  106 158857.296 159320.188  0.29%   103 3545s
 37757 14021 159137.586   20  126 158857.296 159319.731  0.29%   103 3550s
 37814 14032 159194.597   23  117 158857.296 159319.619  0.29%   103 3555s
 37882 14062 158865.687   38   88 158857.296 159319.121  0.29%   103 3560s
 37942 14079 159060.545   23  105 158857.296 159318.910  0.29%   103 3565s
 38012 14105     cutoff   27      158857.296 159318.782  0.29%   103 3570s
 38049 14112 158886.506   27  107 158857.296 159318.731  0.29%   103 3575s
