    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 27405 19263 224255.871   50  128 223462.540 225215.142  0.78%   104 1705s
 27489 19327 223790.373   52  130 223462.540 225214.736  0.78%   104 1710s
 27583 19389 224944.782   38  137 223462.540 225214.202  0.78%   104 1715s
 27643 19441 224288.079   36  129 223462.540 225213.911  0.78%   104 1721s
H27645 18607                    223582.21298 225213.911  0.73%   104 1728s
 27646 18610 224157.423   38  124 223582.213 225213.911  0.73%   104 1736s
 27647 18611 223941.171   39  122 223582.213 225213.911  0.73%   104 1740s
 27649 18613 224456.762   37  133 223582.213 225213.911  0.73%   104 1751s
 27720 18652 223671.490   45  104 223582.213 225213.911  0.73%   104 1755s
 27792 18697 224264.800   51  121 223582.213 225213.812  0.73%   104 1760s
 27864 18749     cutoff   64      223582.213 225213.751  0.73%   104 1765s
 27934 18799 225008.423   32  163 223582.213 225213.504  0.73%   104 1770s
 28012 18862 224512.065   40  130 223582.213 225213.083  0.73%   104 1775s
 28088 18914 223584.672   60  122 223582.213 225212.779  0.73%   104 1780s
 28162 18964 224844.725   38  137 223582.213 225212.450  0.73%   104 1785s
 28242 19024 225081.430   33  150 223582.213 225212.103  0.73%   104 1790s
 28321 19084 224328.883   43  144 223582.213 225211.885  0.73%   104 1795s
 28398 19141 223955.472   54  111 223582.213 225211.468  0.73%   104 1800s
 28478 19191 225005.013   35  153 223582.213 225210.991  0.73%   104 1805s
 28571 19260 224491.205   50  132 223582.213 225210.973  0.73%   104 1810s
 28658 19309 223770.273   60  109 223582.213 225210.747  0.73%   104 1815s
 28746 19367     cutoff   52      223582.213 225210.215  0.73%   104 1820s
 28833 19432 224020.378   51  120 223582.213 225209.120  0.73%   104 1825s
 28905 19495 223900.635   63  106 223582.213 225208.843  0.73%   104 1830s
 28987 19544 224785.355   34  148 223582.213 225208.069  0.73%   104 1835s
 29058 19585 224953.395   35  150 223582.213 225207.661  0.73%   104 1842s
 29122 19649 223674.015   65   98 223582.213 225207.661  0.73%   104 1845s
 29209 19704 223996.823   46  136 223582.213 225207.057  0.73%   104 1850s
 29298 19764 224519.073   44  137 223582.213 225206.837  0.73%   104 1855s
 29393 19828 224973.211   33  155 223582.213 225205.928  0.73%   104 1860s
 29483 19899 224044.395   53  118 223582.213 225205.633  0.73%   104 1865s
 29581 19953 223929.656   49  123 223582.213 225205.265  0.73%   104 1870s
 29677 20027 223758.543   52  105 223582.213 225204.995  0.73%   104 1875s
 29773 20091 224239.482   53  131 223582.213 225204.688  0.73%   104 1880s
 29867 20155 224880.104   40  142 223582.213 225204.470  0.73%   104 1885s
 29963 20233 223654.809   57  114 223582.213 225203.896  0.73%   104 1890s
 30060 20302 224159.873   52  131 223582.213 225203.224  0.73%   104 1895s
 30162 20371 224734.416   41  132 223582.213 225202.463  0.72%   104 1900s
 30266 20443 224905.362   36  156 223582.213 225201.903  0.72%   104 1905s
 30359 20516 225002.614   36  156 223582.213 225201.474  0.72%   104 1910s
 30451 20558 224657.081   37  140 223582.213 225201.097  0.72%   104 1915s
 30516 20607 224813.233   34  145 223582.213 225200.927  0.72%   104 1922s
 30566 20648 224321.054   45  133 223582.213 225200.558  0.72%   104 1925s
 30669 20711 224403.847   50  129 223582.213 225199.933  0.72%   104 1930s
 30775 20795 224054.420   54   95 223582.213 225199.700  0.72%   104 1935s
 30880 20868 225029.354   30  154 223582.213 225198.619  0.72%   103 1940s
 30965 20933 224388.431   46  124 223582.213 225198.474  0.72%   103 1945s
 31062 20993 224650.859   39  136 223582.213 225197.061  0.72%   103 1951s
 31131 21042 224301.811   39  133 223582.213 225196.784  0.72%   103 1955s
 31213 21107 224031.590   53  113 223582.213 225196.209  0.72%   103 1960s
 31300 21165 224314.920   41  140 223582.213 225195.994  0.72%   104 1965s
 31398 21217 224972.417   38  142 223582.213 225195.393  0.72%   103 1970s
 31468 21270 223695.757   58  130 223582.213 225194.497  0.72%   103 1975s
 31548 21324 224743.316   45  139 223582.213 225194.107  0.72%   103 1980s
 31631 21388 224875.220   44  151 223582.213 225193.627  0.72%   103 1985s
 31704 21439 224907.234   35  141 223582.213 225193.465  0.72%   103 1990s
 31778 21487 224897.376   40  150 223582.213 225193.306  0.72%   103 1995s
 31855 21544 223752.135   56  112 223582.213 225192.665  0.72%   103 2000s
 31942 21599 225046.643   33  142 223582.213 225192.478  0.72%   103 2005s
 32029 21670 224974.362   37  156 223582.213 225192.058  0.72%   103 2010s
 32100 21719 224977.322   32  148 223582.213 225191.282  0.72%   103 2015s
 32190 21765 224322.265   38  134 223582.213 225190.590  0.72%   103 2020s
 32285 21834 224884.321   34  142 223582.213 225190.189  0.72%   103 2025s
 32370 21893 223789.168   46  126 223582.213 225190.013  0.72%   103 2030s
 32479 21972 225035.118   32  146 223582.213 225189.868  0.72%   103 2035s
 32576 22043 224649.435   37  140 223582.213 225189.730  0.72%   103 2040s
 32667 22097 225037.641   34  155 223582.213 225189.534  0.72%   103 2045s
 32760 22177 223589.644   63  100 223582.213 225189.476  0.72%   103 2050s
 32857 22246 224486.816   42  120 223582.213 225188.939  0.72%   103 2055s
 32944 22315 223765.871   51  128 223582.213 225188.722  0.72%   103 2060s
 33030 22349 223627.148   52  114 223582.213 225188.396  0.72%   103 2065s
 33108 22388 224987.537   40  145 223582.213 225187.821  0.72%   103 2070s
 33195 22461 224663.661   41  144 223582.213 225187.692  0.72%   103 2075s
 33288 22525 225050.550   30  159 223582.213 225187.314  0.72%   104 2080s
 33385 22593 224900.787   43  149 223582.213 225187.211  0.72%   104 2085s
 33475 22667 223959.635   54  135 223582.213 225186.877  0.72%   104 2090s
 33573 22727 224966.515   37  154 223582.213 225186.457  0.72%   104 2095s
 33652 22782 224567.297   39  151 223582.213 225186.409  0.72%   104 2100s
 33745 22843 225035.257   35  154 223582.213 225186.097  0.72%   104 2105s
 33827 22900 224823.044   42  134 223582.213 225185.351  0.72%   104 2110s
 33925 22968 223641.209   60  107 223582.213 225185.207  0.72%   103 2115s
 34044 23037 224149.495   54  111 223582.213 225184.994  0.72%   104 2120s
 34144 23108 223633.858   62   94 223582.213 225184.499  0.72%   103 2125s
 34254 23185 223866.996   50  117 223582.213 225183.759  0.72%   103 2130s
 34349 23246 223902.229   53  123 223582.213 225183.152  0.72%   103 2135s
 34437 23294 224933.127   37  153 223582.213 225182.279  0.72%   103 2140s
 34539 23373 223713.732   64   74 223582.213 225181.777  0.72%   103 2145s
 34557 23380 224816.850   39  144 223582.213 225181.560  0.72%   103 2152s
 34602 23417 224257.949   48  125 223582.213 225181.512  0.72%   103 2155s
 34697 23490 223599.084   54  125 223582.213 225181.311  0.72%   103 2160s
 34777 23538 224575.022   39  132 223582.213 225180.884  0.72%   103 2165s
 34854 23583 224259.668   49  147 223582.213 225180.548  0.71%   103 2170s
 34930 23643 224068.366   55  109 223582.213 225180.371  0.71%   103 2175s
 35030 23716 225085.629   31  154 223582.213 225179.462  0.71%   103 2180s
 35099 23765 224867.030   33  154 223582.213 225179.289  0.71%   103 2185s
 35178 23820 224077.256   51  138 223582.213 225179.088  0.71%   103 2190s
 35276 23876 224376.524   46  150 223582.213 225178.773  0.71%   103 2195s
 35361 23939 223630.883   62  101 223582.213 225178.545  0.71%   103 2200s
 35462 24014 223859.656   55  109 223582.213 225178.013  0.71%   104 2205s
 35554 24076 223605.443   54   99 223582.213 225177.739  0.71%   104 2210s
 35651 24135 224510.296   49  128 223582.213 225177.591  0.71%   103 2215s
 35746 24190 224157.963   52  136 223582.213 225177.177  0.71%   104 2220s
 35857 24276 224814.458   36  147 223582.213 225176.726  0.71%   104 2225s
 35937 24338 223996.072   55  129 223582.213 225176.507  0.71%   104 2230s
 36032 24391 224682.964   40  142 223582.213 225176.010  0.71%   103 2235s
 36099 24434 224992.889   39  149 223582.213 225175.673  0.71%   104 2240s
 36191 24516 223620.228   61   85 223582.213 225175.603  0.71%   104 2245s
 36271 24579 223821.204   56  103 223582.213 225175.484  0.71%   104 2250s
 36380 24649 223654.122   57   92 223582.213 225175.182  0.71%   104 2255s
 36468 24706 224215.925   48  135 223582.213 225174.550  0.71%   104 2260s
 36576 24763 223632.787   61  117 223582.213 225174.124  0.71%   104 2265s
 36686 24840 224220.147   52  119 223582.213 225172.976  0.71%   104 2270s
 36777 24910 224107.742   44  133 223582.213 225172.852  0.71%   104 2275s
 36862 24965 224523.031   41  143 223582.213 225172.306  0.71%   104 2280s
 36944 25018 224792.416   43  143 223582.213 225171.757  0.71%   104 2285s
 37016 25064 223667.144   60  122 223582.213 225171.158  0.71%   104 2290s
 37120 25130 224891.212   32  143 223582.213 225171.016  0.71%   104 2295s
 37206 25190 224746.337   39  143 223582.213 225169.656  0.71%   104 2300s
 37297 25253 224218.669   52  138 223582.213 225169.512  0.71%   104 2305s
 37381 25313 224747.867   39  134 223582.213 225168.391  0.71%   104 2310s
 37525 25372 224522.283   51  129 223582.213 225168.369  0.71%   104 2315s
 37625 25444 224954.055   35  149 223582.213 225168.245  0.71%   104 2320s
 37721 25516     cutoff   62      223582.213 225168.180  0.71%   104 2325s
 37815 25576 225074.693   33  157 223582.213 225167.736  0.71%   104 2330s
 37894 25622 224961.810   32  153 223582.213 225167.650  0.71%   104 2335s
 37994 25702 224534.983   38  143 223582.213 225167.545  0.71%   104 2340s
 38071 25761 223666.431   62  132 223582.213 225166.731  0.71%   104 2345s
 38155 25815 224090.401   47  128 223582.213 225166.296  0.71%   104 2350s
 38251 25879 224308.524   45  133 223582.213 225166.053  0.71%   104 2355s
 38351 25943     cutoff   67      223582.213 225165.999  0.71%   104 2360s
 38440 25993 224605.883   43  147 223582.213 225165.555  0.71%   104 2365s
 38534 26047 224623.955   48  138 223582.213 225165.313  0.71%   104 2370s
 38617 26108 223738.331   59  127 223582.213 225165.245  0.71%   104 2375s
 38703 26159 224760.381   38  132 223582.213 225164.509  0.71%   104 2380s
 38826 26260 223898.409   52  132 223582.213 225164.158  0.71%   104 2385s
 38910 26303 224877.294   35  152 223582.213 225163.644  0.71%   104 2390s
 38999 26370 224008.292   55  107 223582.213 225162.871  0.71%   104 2395s
 39091 26439 224552.983   38  138 223582.213 225162.386  0.71%   104 2400s
 39175 26505 224106.874   59  117 223582.213 225162.266  0.71%   104 2405s
 39268 26561 224337.969   46  115 223582.213 225162.172  0.71%   104 2410s
 39377 26640 223964.556   50  110 223582.213 225161.675  0.71%   104 2415s
 39480 26707 224097.214   56  124 223582.213 225161.171  0.71%   104 2420s
 39567 26763 224801.067   36  151 223582.213 225160.379  0.71%   104 2425s
 39670 26836 224136.256   42  132 223582.213 225159.649  0.71%   104 2430s
 39764 26890 223588.093   62  122 223582.213 225159.527  0.71%   104 2435s
 39858 26954 224804.672   36  144 223582.213 225159.456  0.71%   104 2440s
 39938 27015 224106.070   54  126 223582.213 225159.247  0.71%   104 2445s
 40004 27065 224275.503   50  130 223582.213 225159.033  0.71%   104 2452s
 40005 27066 224291.046   50  128 223582.213 225159.033  0.71%   104 2455s
 40083 27094     cutoff   56      223582.213 225158.865  0.71%   104 2460s
 40168 27147 224627.048   39  139 223582.213 225158.277  0.70%   104 2465s
 40256 27203     cutoff   57      223582.213 225158.111  0.70%   104 2470s
 40352 27272 223600.716   57  101 223582.213 225157.672  0.70%   104 2475s
 40451 27344 224558.261   41  143 223582.213 225157.450  0.70%   104 2480s
 40546 27419 225004.878   36  154 223582.213 225157.400  0.70%   104 2485s
 40618 27475 224447.506   45  117 223582.213 225157.056  0.70%   104 2490s
 40716 27537 223593.891   61  105 223582.213 225156.943  0.70%   104 2495s
 40789 27588 224856.953   39  147 223582.213 225156.085  0.70%   104 2500s
 40893 27664 224648.634   45  136 223582.213 225155.902  0.70%   104 2505s
 40996 27715 223870.577   49  136 223582.213 225155.822  0.70%   104 2510s
 41070 27760 224530.988   40  140 223582.213 225155.095  0.70%   104 2515s
 41155 27828 223679.135   56  101 223582.213 225154.852  0.70%   104 2520s
 41255 27902 223620.308   59   88 223582.213 225154.696  0.70%   104 2525s
 41348 27966 223595.849   56  124 223582.213 225154.509  0.70%   104 2530s
 41423 28017 224759.920   36  135 223582.213 225154.288  0.70%   104 2535s
 41516 28091 223877.370   58  132 223582.213 225153.925  0.70%   104 2540s
 41598 28142 224958.723   31  153 223582.213 225153.268  0.70%   104 2545s
 41697 28222 224522.747   44  134 223582.213 225152.734  0.70%   104 2550s
 41792 28298 224207.447   50  127 223582.213 225152.597  0.70%   104 2555s
 41898 28354 223746.586   61  101 223582.213 225152.464  0.70%   104 2560s
 42012 28428     cutoff   62      223582.213 225152.196  0.70%   104 2565s
 42084 28480 224499.299   45  133 223582.213 225151.393  0.70%   104 2570s
 42165 28538 224955.857   37  140 223582.213 225151.125  0.70%   104 2575s
 42247 28600 223801.676   53   94 223582.213 225150.314  0.70%   104 2580s
 42346 28647 224979.984   33  152 223582.213 225149.313  0.70%   104 2585s
 42442 28713 224267.501   48  121 223582.213 225148.841  0.70%   104 2590s
 42550 28799 223672.681   62   84 223582.213 225148.198  0.70%   104 2595s
 42640 28861 223934.753   44  135 223582.213 225147.843  0.70%   104 2600s
 42760 28925 223830.864   49  134 223582.213 225147.678  0.70%   104 2605s
 42847 28981 224546.565   46  143 223582.213 225147.288  0.70%   104 2610s
 42945 29041 224696.076   50  134 223582.213 225147.126  0.70%   104 2615s
 43041 29111 224312.101   49  117 223582.213 225146.841  0.70%   104 2620s
 43136 29167 224905.599   39  146 223582.213 225146.444  0.70%   104 2625s
 43210 29216 224338.712   46  140 223582.213 225146.147  0.70%   104 2630s
 43308 29282 224775.950   36  149 223582.213 225145.999  0.70%   104 2635s
 43403 29353 224817.010   38  148 223582.213 225145.947  0.70%   104 2640s
 43469 29412 224196.249   49  125 223582.213 225145.866  0.70%   104 2645s
 43566 29478 224548.948   38  134 223582.213 225145.632  0.70%   104 2650s
 43665 29533 224337.512   42  131 223582.213 225145.157  0.70%   104 2655s
 43752 29598 223752.472   54  130 223582.213 225144.607  0.70%   104 2660s
 43860 29668 224871.606   33  148 223582.213 225144.236  0.70%   104 2665s
 43952 29734 224978.482   38  146 223582.213 225143.739  0.70%   104 2670s
 44037 29797 224016.918   51  119 223582.213 225143.464  0.70%   104 2675s
 44133 29858 224266.454   46  133 223582.213 225143.201  0.70%   104 2680s
 44251 29928 224835.530   32  155 223582.213 225142.786  0.70%   104 2685s
 44299 29968 224171.492   52  128 223582.213 225142.784  0.70%   104 2692s
 44351 30002 224910.857   37  135 223582.213 225142.617  0.70%   104 2695s
 44453 30076 223637.180   61  109 223582.213 225142.472  0.70%   104 2700s
 44561 30125 223624.584   56  119 223582.213 225142.298  0.70%   104 2705s
 44676 30202 224537.646   44  135 223582.213 225142.198  0.70%   104 2710s
 44771 30267 224984.051   29  165 223582.213 225142.063  0.70%   104 2715s
 44845 30323 224503.343   45  133 223582.213 225142.012  0.70%   104 2720s
 44948 30389 224874.070   36  147 223582.213 225141.865  0.70%   104 2725s
 45030 30447 224089.463   48  142 223582.213 225141.688  0.70%   104 2730s
 45130 30525 223755.056   64  116 223582.213 225141.390  0.70%   104 2735s
 45217 30578 224767.857   38  146 223582.213 225140.132  0.70%   104 2740s
 45298 30639 224245.375   47  137 223582.213 225140.063  0.70%   104 2745s
 45395 30684 223954.799   51  114 223582.213 225139.614  0.70%   104 2750s
 45482 30740 224730.865   44  129 223582.213 225139.357  0.70%   104 2755s
 45589 30828 223638.902   52  142 223582.213 225139.219  0.70%   103 2760s
 45676 30899 224222.037   43  135 223582.213 225138.904  0.70%   104 2765s
 45783 30956 224991.314   37  141 223582.213 225138.043  0.70%   104 2770s
 45862 31011 224580.528   37  148 223582.213 225137.785  0.70%   104 2775s
 45959 31088 223848.885   56   99 223582.213 225137.594  0.70%   104 2780s
 46039 31136 224589.176   38  151 223582.213 225136.570  0.70%   104 2785s
 46128 31203 223896.600   55  112 223582.213 225136.434  0.70%   103 2790s
 46228 31259 224343.189   44  130 223582.213 225136.149  0.70%   104 2795s
 46336 31293 224796.451   34  150 223582.213 225135.869  0.69%   104 2800s
 46430 31365 224665.376   38  155 223582.213 225135.559  0.69%   104 2805s
 46513 31426 223585.190   56  127 223582.213 225135.329  0.69%   104 2810s
 46603 31488 224036.316   49  135 223582.213 225134.983  0.69%   104 2815s
 46675 31545 223828.193   42  128 223582.213 225134.871  0.69%   104 2820s
 46760 31596 224931.735   37  159 223582.213 225134.578  0.69%   104 2825s
 46846 31660 223674.180   51   96 223582.213 225134.543  0.69%   104 2830s
 46936 31711 224652.485   39  131 223582.213 225134.370  0.69%   104 2835s
 47037 31780 223614.343   61  120 223582.213 225133.670  0.69%   104 2840s
 47115 31824 224737.428   35  155 223582.213 225133.315  0.69%   104 2845s
 47181 31874 223925.040   44  125 223582.213 225133.254  0.69%   104 2850s
 47269 31940 224902.189   36  141 223582.213 225133.046  0.69%   104 2855s
 47340 31993 224141.908   51  133 223582.213 225132.971  0.69%   104 2860s
 47412 32041 224449.517   46  140 223582.213 225132.547  0.69%   104 2865s
 47483 32091 224124.693   48  142 223582.213 225132.420  0.69%   104 2870s
 47539 32131 224767.344   41  146 223582.213 225132.266  0.69%   104 2875s
 47618 32188 224494.878   45  132 223582.213 225132.179  0.69%   104 2880s
 47725 32271 223829.283   52  122 223582.213 225132.109  0.69%   104 2885s
 47811 32323 224923.421   40  142 223582.213 225131.798  0.69%   104 2890s
 47881 32379 224153.152   51  121 223582.213 225131.291  0.69%   104 2895s
 47973 32436 224933.495   35  145 223582.213 225131.088  0.69%   104 2900s
 48052 32488 224423.503   46  144 223582.213 225130.892  0.69%   104 2905s
 48179 32569 224406.737   45  135 223582.213 225130.644  0.69%   104 2910s
 48251 32615 224939.677   33  157 223582.213 225130.340  0.69%   104 2915s
 48331 32676 223703.688   56  120 223582.213 225129.928  0.69%   104 2920s
 48415 32732 224186.345   46  129 223582.213 225129.744  0.69%   104 2925s
 48537 32818 224969.795   37  145 223582.213 225129.591  0.69%   104 2930s
 48610 32883 223934.578   61  113 223582.213 225129.301  0.69%   104 2935s
 48698 32938 224889.195   36  139 223582.213 225128.986  0.69%   104 2940s
 48789 33003 223878.058   55   97 223582.213 225128.947  0.69%   104 2945s
 48857 33049 223838.044   60  119 223582.213 225128.708  0.69%   104 2950s
 48939 33095 224917.189   37  148 223582.213 225128.293  0.69%   104 2955s
 49036 33181 223608.326   63  101 223582.213 225128.293  0.69%   104 2960s
 49100 33196 224718.158   39  138 223582.213 225128.159  0.69%   104 2965s
 49180 33251 223644.742   52  121 223582.213 225128.013  0.69%   104 2970s
 49249 33295 224971.832   36  149 223582.213 225127.721  0.69%   104 2975s
 49322 33338 224821.161   34  156 223582.213 225127.700  0.69%   104 2980s
 49411 33403 225079.720   32  150 223582.213 225127.288  0.69%   104 2985s
 49517 33489 224449.889   42  136 223582.213 225127.039  0.69%   104 2990s
 49612 33550 224218.731   45  133 223582.213 225126.364  0.69%   104 2995s
 49703 33606 224985.812   33  156 223582.213 225126.287  0.69%   104 3000s
 49794 33662 224984.667   32  143 223582.213 225126.100  0.69%   104 3005s
 49897 33739 225052.830   36  155 223582.213 225125.911  0.69%   104 3010s
 50015 33793 224887.564   33  142 223582.213 225125.689  0.69%   104 3015s
 50125 33865 223620.563   60  112 223582.213 225125.600  0.69%   104 3020s
 50202 33918 224657.091   37  138 223582.213 225125.160  0.69%   104 3025s
 50283 33983 223985.612   51  119 223582.213 225125.075  0.69%   104 3030s
 50398 34067 224793.482   31  148 223582.213 225124.739  0.69%   104 3035s
 50490 34133 223747.907   60   87 223582.213 225124.532  0.69%   104 3040s
 50585 34191 224358.071   48  137 223582.213 225123.461  0.69%   104 3045s
 50695 34271 224348.937   48  133 223582.213 225123.168  0.69%   104 3050s
 50804 34360 224404.252   39  141 223582.213 225123.008  0.69%   104 3055s
 50886 34423 223616.984   51  127 223582.213 225122.983  0.69%   104 3060s
 50913 34417 224840.961   34  146 223582.213 225122.939  0.69%   104 3065s
 50978 34473 224151.207   46  131 223582.213 225122.895  0.69%   104 3070s
 51068 34543 224098.129   57  103 223582.213 225122.635  0.69%   104 3075s
 51154 34599 224934.243   33  140 223582.213 225121.948  0.69%   104 3080s
 51244 34671 224196.096   45  124 223582.213 225121.826  0.69%   104 3085s
 51339 34741 225038.134   32  152 223582.213 225121.177  0.69%   104 3090s
 51434 34812 224255.715   43  136 223582.213 225120.936  0.69%   104 3095s
 51530 34878 223920.939   59  112 223582.213 225120.737  0.69%   104 3100s
 51625 34947 224207.384   55  107 223582.213 225120.499  0.69%   104 3105s
 51711 35021 223685.791   59  104 223582.213 225120.459  0.69%   104 3110s
 51796 35071 223638.410   61  128 223582.213 225120.282  0.69%   104 3115s
 51875 35114 224953.403   36  150 223582.213 225119.892  0.69%   104 3120s
 51956 35171 224860.105   33  159 223582.213 225119.442  0.69%   104 3125s
 52040 35239 224027.715   54  112 223582.213 225119.179  0.69%   104 3130s
 52104 35284 224508.488   40  125 223582.213 225119.065  0.69%   104 3135s
 52195 35339 223594.363   56  111 223582.213 225118.742  0.69%   104 3140s
 52276 35400 224236.348   41  125 223582.213 225118.306  0.69%   104 3145s
 52388 35470 224484.014   46  141 223582.213 225117.881  0.69%   104 3150s
 52472 35536 223986.463   52  134 223582.213 225117.759  0.69%   104 3155s
 52555 35587 224744.672   36  132 223582.213 225117.396  0.69%   104 3160s
 52643 35653 223996.484   53  128 223582.213 225117.171  0.69%   104 3165s
 52738 35722 224635.151   38  155 223582.213 225116.972  0.69%   104 3170s
 52859 35814 224256.090   51  133 223582.213 225116.836  0.69%   104 3175s
 52947 35864 223925.256   56  133 223582.213 225116.338  0.69%   104 3180s
 53028 35927 223830.845   52  104 223582.213 225116.148  0.69%   104 3185s
 53106 35977 224351.212   44  136 223582.213 225115.931  0.69%   104 3190s
 53172 36019 224973.571   31  159 223582.213 225115.827  0.69%   104 3195s
 53268 36085 224747.818   37  147 223582.213 225115.680  0.69%   104 3200s
 53356 36138 224890.811   40  149 223582.213 225115.569  0.69%   104 3205s
 53447 36196 224331.921   49  133 223582.213 225114.966  0.69%   104 3210s
 53540 36259 224486.748   42  149 223582.213 225114.237  0.69%   104 3215s
 53630 36323 224894.828   32  160 223582.213 225113.729  0.68%   104 3220s
 53714 36389 223752.460   63  111 223582.213 225113.658  0.68%   104 3225s
 53804 36449 224541.152   44  131 223582.213 225113.535  0.68%   104 3230s
 53867 36492 224663.986   37  138 223582.213 225113.420  0.68%   104 3235s
 53968 36561 223939.476   50  113 223582.213 225113.108  0.68%   104 3240s
 54067 36634 224275.222   44  132 223582.213 225112.828  0.68%   104 3245s
 54153 36687 224731.970   32  157 223582.213 225112.414  0.68%   104 3250s
 54246 36732 224988.860   33  151 223582.213 225112.269  0.68%   104 3255s
 54322 36790 223784.420   52  106 223582.213 225112.205  0.68%   104 3260s
 54423 36858 224509.313   37  136 223582.213 225111.777  0.68%   104 3265s
 54514 36917 224129.540   51  122 223582.213 225111.552  0.68%   104 3270s
 54608 36968 224956.178   37  153 223582.213 225111.201  0.68%   104 3275s
 54692 37029 224520.194   42  143 223582.213 225111.002  0.68%   104 3280s
 54785 37097 223911.311   50  128 223582.213 225110.923  0.68%   104 3285s
 54863 37143 224539.664   36  145 223582.213 225110.675  0.68%   104 3290s
 54935 37197 223718.663   54  119 223582.213 225110.066  0.68%   104 3295s
 55046 37261 223908.307   55  107 223582.213 225109.971  0.68%   104 3300s
 55140 37318 224340.155   42  131 223582.213 225109.573  0.68%   104 3305s
 55236 37389 223770.202   56  130 223582.213 225109.385  0.68%   104 3310s
 55320 37440 223906.103   55  103 223582.213 225109.021  0.68%   104 3315s
 55412 37504 223970.688   47  131 223582.213 225108.723  0.68%   104 3320s
 55499 37561 224837.248   35  137 223582.213 225108.529  0.68%   104 3325s
 55599 37637 224714.600   42  153 223582.213 225108.294  0.68%   104 3330s
 55689 37697 224792.229   34  154 223582.213 225108.036  0.68%   104 3335s
 55770 37768 224132.231   57  102 223582.213 225108.007  0.68%   104 3340s
 55871 37824 224978.497   35  155 223582.213 225107.834  0.68%   104 3345s
 55972 37907 223971.737   53  106 223582.213 225107.750  0.68%   104 3350s
 56063 37975 223676.279   51  129 223582.213 225107.637  0.68%   104 3355s
 56136 38013 224913.568   37  157 223582.213 225107.386  0.68%   104 3360s
 56222 38083 223606.211   57  112 223582.213 225107.091  0.68%   104 3365s
 56318 38135 224308.483   51  145 223582.213 225106.600  0.68%   104 3370s
 56433 38222     cutoff   63      223582.213 225106.358  0.68%   104 3375s
 56535 38294 224892.664   36  141 223582.213 225106.176  0.68%   104 3380s
 56597 38346 224422.423   57  137 223582.213 225105.834  0.68%   104 3385s
 56684 38400 224706.525   39  153 223582.213 225105.748  0.68%   105 3390s
 56777 38451 223616.642   54  135 223582.213 225105.564  0.68%   104 3395s
 56876 38524 224712.086   33  144 223582.213 225105.215  0.68%   105 3400s
 56971 38590 224751.767   41  138 223582.213 225104.635  0.68%   105 3405s
 57055 38644 224039.703   47  137 223582.213 225104.505  0.68%   105 3410s
 57129 38689 224317.667   49  123 223582.213 225104.231  0.68%   105 3415s
 57232 38773 223942.313   58  126 223582.213 225103.844  0.68%   105 3420s
 57323 38830 224093.578   50  130 223582.213 225103.421  0.68%   105 3425s
 57408 38886 224911.153   38  153 223582.213 225102.786  0.68%   105 3430s
 57494 38944 224081.498   49  136 223582.213 225102.490  0.68%   105 3435s
 57577 38980 224441.902   44  125 223582.213 225102.240  0.68%   105 3440s
 57675 39056 223915.459   54  109 223582.213 225101.927  0.68%   105 3445s
 57770 39115 224658.174   40  142 223582.213 225101.263  0.68%   105 3450s
 57837 39164 224629.357   42  130 223582.213 225101.201  0.68%   105 3455s
 57943 39237 224958.767   30  167 223582.213 225101.035  0.68%   105 3460s
 58043 39309 224162.367   44  127 223582.213 225100.849  0.68%   105 3465s
 58141 39377 224925.032   33  146 223582.213 225100.585  0.68%   105 3470s
 58229 39447 223698.908   53  104 223582.213 225100.415  0.68%   105 3475s
 58302 39488 225007.205   33  167 223582.213 225100.117  0.68%   105 3480s
 58367 39533 224587.620   42  141 223582.213 225099.818  0.68%   105 3485s
 58487 39593 224578.979   45  136 223582.213 225099.106  0.68%   105 3490s
 58581 39660 224749.728   35  158 223582.213 225098.562  0.68%   105 3495s
 58656 39725 224036.415   55  116 223582.213 225098.457  0.68%   105 3500s
 58745 39786 223763.108   50  102 223582.213 225098.138  0.68%   105 3505s
 58833 39841 224878.170   33  151 223582.213 225097.976  0.68%   105 3510s
 58869 39877 223845.421   55  108 223582.213 225097.976  0.68%   105 3515s
 58951 39933 223973.901   42  131 223582.213 225097.704  0.68%   105 3520s
 59038 39982 224921.025   37  150 223582.213 225097.259  0.68%   105 3525s
 59118 40039 224727.980   38  138 223582.213 225096.956  0.68%   105 3531s
 59178 40081 224535.515   33  139 223582.213 225096.754  0.68%   105 3535s
 59259 40132 224392.771   39  143 223582.213 225096.439  0.68%   105 3540s
 59349 40184 224942.360   32  156 223582.213 225096.185  0.68%   105 3545s
 59424 40239 224116.596   40  135 223582.213 225095.892  0.68%   105 3550s
 59505 40297 224036.474   48  102 223582.213 225095.669  0.68%   105 3555s
 59609 40357 224376.478   42  137 223582.213 225095.511  0.68%   105 3560s
 59694 40422 224930.291   36  159 223582.213 225095.272  0.68%   105 3565s
 59777 40481 224140.291   49  124 223582.213 225095.085  0.68%   105 3570s
 59849 40529 223872.003   62  120 223582.213 225094.883  0.68%   105 3575s
 59933 40583 224072.282   47  117 223582.213 225094.622  0.68%   105 3580s
 60024 40648 224275.570   47  128 223582.213 225094.343  0.68%   105 3585s
 60109 40712 224147.307   50  122 223582.213 225094.128  0.68%   105 3590s
 60213 40765 224921.568   34  154 223582.213 225093.858  0.68%   105 3595s
