    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  5172  3337 248087.473   43  117 244524.444 250638.573  2.50%   140 1835s
  5182  3347 247814.794   48  112 244524.444 250638.573  2.50%   140 1840s
  5197  3362 247282.748   53   99 244524.444 250638.573  2.50%   140 1845s
  5218  3383 246424.097   60   87 244524.444 250638.573  2.50%   140 1850s
  5256  3421 244945.362   86   39 244524.444 250638.573  2.50%   140 1855s
  5298  3444 250224.699   28  149 244524.444 250634.110  2.50%   139 1860s
  5306  3452 248857.554   36  138 244524.444 250634.110  2.50%   140 1865s
  5314  3460 248025.887   44  136 244524.444 250634.110  2.50%   140 1870s
  5332  3478 246792.435   62  121 244524.444 250634.110  2.50%   139 1875s
  5345  3491 245454.259   75  110 244524.444 250634.110  2.50%   139 1880s
  5363  3501 249951.904   29  148 244524.444 250634.004  2.50%   139 1887s
  5367  3505 249549.748   33  145 244524.444 250634.004  2.50%   139 1890s
  5376  3514 248292.811   42  132 244524.444 250634.004  2.50%   139 1895s
  5387  3525 247200.312   53  114 244524.444 250634.004  2.50%   139 1900s
  5398  3536 246070.860   64   88 244524.444 250634.004  2.50%   139 1905s
  5428  3553 250333.843   29  150 244524.444 250617.301  2.49%   139 1913s
  5430  3555 249601.429   31  147 244524.444 250617.301  2.49%   139 1915s
  5440  3565 248616.305   41  143 244524.444 250617.301  2.49%   140 1920s
  5451  3576 247466.144   52  128 244524.444 250617.301  2.49%   140 1925s
  5462  3587 246646.416   63  119 244524.444 250617.301  2.49%   140 1930s
  5479  3604 244889.452   80  102 244524.444 250617.301  2.49%   139 1935s
  5492  3610 250056.540   22  158 244524.444 250617.264  2.49%   139 1941s
  5496  3614 248772.301   26  147 244524.444 250617.264  2.49%   140 1945s
  5505  3623 247593.848   35  132 244524.444 250617.264  2.49%   140 1950s
  5519  3637 246174.597   49  120 244524.444 250617.264  2.49%   140 1955s
  5538  3656 244811.817   68  102 244524.444 250617.264  2.49%   139 1960s
  5546  3656 250476.537   22  164 244524.444 250572.795  2.47%   140 1966s
  5551  3661 250254.425   25  159 244524.444 250572.795  2.47%   140 1970s
  5559  3669 249669.229   29  149 244524.444 250572.795  2.47%   140 1975s
  5566  3676 249132.086   32  144 244524.444 250572.795  2.47%   140 1980s
  5572  3682 248645.235   35  133 244524.444 250572.795  2.47%   140 1985s
  5584  3694 248282.742   41  132 244524.444 250572.795  2.47%   140 1990s
  5596  3706 247599.020   47  121 244524.444 250572.795  2.47%   141 1995s
  5608  3718 247376.982   53  113 244524.444 250572.795  2.47%   141 2000s
  5624  3734 246571.541   61   97 244524.444 250572.795  2.47%   141 2005s
  5640  3750 245889.207   69   85 244524.444 250572.795  2.47%   141 2010s
  5660  3770 244832.009   79   66 244524.444 250572.795  2.47%   141 2015s
  5681  3777 249426.409   27  151 244524.444 250572.008  2.47%   141 2022s
  5684  3780 248613.298   29  143 244524.444 250572.008  2.47%   141 2025s
  5690  3786 248702.846   31  147 244524.444 250572.008  2.47%   141 2030s
  5698  3794 248278.112   34  145 244524.444 250572.008  2.47%   141 2036s
  5703  3799 247906.426   36  142 244524.444 250572.008  2.47%   141 2040s
  5712  3808 247205.318   38  133 244524.444 250572.008  2.47%   142 2045s
  5721  3817 246513.792   40  126 244524.444 250572.008  2.47%   142 2050s
  5728  3824 245835.251   46  117 244524.444 250572.008  2.47%   142 2055s
  5738  3834 244907.851   51  108 244524.444 250572.008  2.47%   142 2060s
  5761  3834 249662.076   27  160 244524.444 250571.362  2.47%   142 2070s
H 5764  3734                    244721.08267 250571.362  2.39%   142 2082s
  5770  3742 248581.612   36  147 244721.083 250571.362  2.39%   143 2085s
  5780  3752 247585.009   46  141 244721.083 250571.362  2.39%   143 2090s
  5795  3767 246293.603   61  131 244721.083 250571.362  2.39%   142 2095s
  5809  3781 245412.791   75  119 244721.083 250571.362  2.39%   142 2100s
  5825  3789 250400.734   29  154 244721.083 250571.359  2.39%   142 2105s
  5833  3797 249455.018   37  143 244721.083 250571.359  2.39%   142 2110s
  5844  3808 247852.198   48  122 244721.083 250571.359  2.39%   142 2115s
  5858  3822 246821.806   62  114 244721.083 250571.359  2.39%   142 2120s
  5868  3832 245606.652   72  107 244721.083 250571.359  2.39%   142 2125s
  5882  3838 250420.220   24  155 244721.083 250570.115  2.39%   142 2132s
  5887  3843 249757.058   29  143 244721.083 250570.115  2.39%   142 2135s
  5901  3857 247246.933   43  106 244721.083 250570.115  2.39%   143 2140s
  5923  3879 245262.232   65   67 244721.083 250570.115  2.39%   143 2145s
  5942  3889 250231.067   25  155 244721.083 250567.569  2.39%   142 2150s
  5952  3899 248439.741   35  140 244721.083 250567.569  2.39%   142 2155s
  5962  3909 247052.872   45  135 244721.083 250567.569  2.39%   142 2160s
  5979  3926 245385.586   62  113 244721.083 250567.569  2.39%   142 2165s
  5991  3930 250533.971   31  156 244721.083 250557.952  2.39%   142 2170s
  6001  3940 250339.944   33  148 244721.083 250557.952  2.39%   142 2175s
  6010  3949 249768.300   37  144 244721.083 250557.952  2.39%   143 2180s
  6012  3951 249366.815   39  139 244721.083 250557.952  2.39%   143 2196s
  6018  3957 249147.513   40  134 244721.083 250557.952  2.39%   143 2200s
  6029  3968 248626.357   45  128 244721.083 250557.952  2.39%   143 2205s
  6047  3986 247743.824   52  119 244721.083 250557.952  2.39%   143 2210s
  6060  3999 247308.133   59  110 244721.083 250557.952  2.39%   143 2215s
  6082  4021 246776.179   64  103 244721.083 250557.952  2.39%   143 2220s
  6108  4047 245659.112   75   81 244721.083 250557.952  2.39%   143 2225s
  6135  4066 250328.712   29  156 244721.083 250553.280  2.38%   143 2230s
  6146  4077 248717.133   40  142 244721.083 250553.280  2.38%   143 2235s
  6148  4079 248477.398   42  139 244721.083 250553.280  2.38%   143 2247s
  6154  4085 247685.328   48  125 244721.083 250553.280  2.38%   143 2250s
  6171  4102 245722.971   65  115 244721.083 250553.280  2.38%   143 2255s
  6187  4110 249606.516   30  152 244721.083 250553.010  2.38%   144 2262s
  6194  4117 249184.675   37  146 244721.083 250553.010  2.38%   143 2265s
  6203  4126 247860.831   46  138 244721.083 250553.010  2.38%   144 2270s
  6215  4138 246821.833   58  130 244721.083 250553.010  2.38%   143 2275s
  6228  4151 245722.640   71  121 244721.083 250553.010  2.38%   143 2280s
  6248  4161 249561.171   30  146 244721.083 250551.234  2.38%   144 2288s
  6250  4163 248823.446   32  140 244721.083 250551.234  2.38%   144 2290s
  6264  4177 247256.297   46  124 244721.083 250551.234  2.38%   144 2295s
  6278  4191 245818.365   60  112 244721.083 250551.234  2.38%   143 2300s
  6292  4197 249622.569   29  159 244721.083 250550.974  2.38%   144 2307s
  6293  4198 249611.275   30  158 244721.083 250550.974  2.38%   144 2322s
  6297  4202 249361.558   34  153 244721.083 250550.974  2.38%   144 2325s
  6305  4210 248295.239   42  145 244721.083 250550.974  2.38%   144 2330s
  6319  4224 247015.102   56  130 244721.083 250550.974  2.38%   144 2337s
  6320  4225 246857.882   57  131 244721.083 250550.974  2.38%   144 2350s
  6335  4240 245878.978   72  118 244721.083 250550.974  2.38%   144 2355s
  6345  4250 244918.160   82  113 244721.083 250550.974  2.38%   143 2361s
  6347  4252 244888.434   84  108 244721.083 250550.974  2.38%   143 2375s
  6355  4252 249621.139   29  153 244721.083 250524.763  2.37%   144 2381s
  6358  4255 249281.430   32  146 244721.083 250524.763  2.37%   144 2385s
H 6371  4133                    244933.15401 250524.763  2.28%   144 2393s
  6374  4138 247197.854   48  107 244933.154 250524.763  2.28%   144 2414s
  6376  4140 247004.249   50  102 244933.154 250524.763  2.28%   144 2415s
  6400  4158 244961.864   69   59 244933.154 250524.763  2.28%   144 2425s
  6403  4157 250267.553   31  149 244933.154 250520.142  2.28%   144 2455s
  6410  4164 249036.570   38  139 244933.154 250520.142  2.28%   144 2460s
  6420  4174 247965.816   48  131 244933.154 250520.142  2.28%   144 2465s
H 6426  4076                    245046.17851 250520.142  2.23%   144 2471s
  6434  4086 246043.080   62  109 245046.179 250520.142  2.23%   144 2475s
  6449  4091     cutoff   71      245046.179 250520.142  2.23%   144 2480s
  6452  4094 249676.112   30  154 245046.179 250519.029  2.23%   144 2493s
  6454  4096 249228.422   32  152 245046.179 250519.029  2.23%   144 2495s
  6462  4104 248105.933   40  137 245046.179 250519.029  2.23%   144 2501s
  6471  4113 247260.039   49  126 245046.179 250519.029  2.23%   144 2505s
H 6478  3893                    245258.61861 250519.029  2.14%   144 2521s
  6495  3904 250111.451   31  142 245258.619 250509.324  2.14%   144 2527s
  6498  3907 249538.778   32  140 245258.619 250509.324  2.14%   144 2530s
  6505  3914 248722.246   38  133 245258.619 250509.324  2.14%   144 2535s
  6518  3927 247909.480   43  117 245258.619 250509.324  2.14%   144 2540s
  6533  3942 246125.709   50  104 245258.619 250509.324  2.14%   144 2545s
  6556  3957 250068.987   30  154 245258.619 250499.154  2.14%   144 2552s
  6562  3963 249313.677   36  143 245258.619 250499.154  2.14%   144 2557s
  6568  3969 248554.385   42  140 245258.619 250499.154  2.14%   144 2560s
  6580  3981 247028.496   54  120 245258.619 250499.154  2.14%   144 2565s
  6601  3994 245694.904   68  101 245258.619 250499.154  2.14%   144 2570s
  6625  3994 250427.643   27  159 245258.619 250496.157  2.14%   144 2575s
  6633  4002 248986.395   35  148 245258.619 250496.157  2.14%   144 2580s
  6644  4013 247865.450   46  136 245258.619 250496.157  2.14%   144 2585s
  6659  4028 246570.936   61  121 245258.619 250496.157  2.14%   144 2590s
  6676  4045 245478.045   78  105 245258.619 250496.157  2.14%   144 2595s
  6684  4045 249585.299   31  155 245258.619 250495.981  2.14%   144 2602s
  6690  4051 249128.672   37  149 245258.619 250495.981  2.14%   144 2605s
  6697  4058 249072.995   38  149 245258.619 250495.981  2.14%   144 2610s
  6705  4066 248500.385   41  138 245258.619 250495.981  2.14%   144 2615s
  6713  4074 248363.591   45  141 245258.619 250495.981  2.14%   144 2620s
  6723  4084 247695.091   49  129 245258.619 250495.981  2.14%   144 2625s
  6735  4096 246847.221   55  111 245258.619 250495.981  2.14%   145 2630s
  6752  4113 246281.802   69  103 245258.619 250495.981  2.14%   145 2635s
  6772  4133 245644.181   80   86 245258.619 250495.981  2.14%   145 2640s
  6794  4138 249389.720   31  152 245258.619 250489.270  2.13%   145 2648s
  6796  4140 249308.525   33  148 245258.619 250489.270  2.13%   145 2650s
  6801  4145 248500.948   38  137 245258.619 250489.270  2.13%   145 2655s
  6812  4156 246915.559   49  107 245258.619 250489.270  2.13%   145 2660s
  6837  4169 250421.034   24  160 245258.619 250488.237  2.13%   145 2666s
  6842  4174 250141.370   27  157 245258.619 250488.237  2.13%   145 2670s
  6849  4181 249486.158   30  148 245258.619 250488.237  2.13%   145 2675s
  6857  4189 249114.711   34  140 245258.619 250488.237  2.13%   145 2680s
  6868  4200 248586.485   40  138 245258.619 250488.237  2.13%   145 2685s
  6883  4215 247731.350   47  117 245258.619 250488.237  2.13%   145 2690s
  6896  4228 247412.605   54  108 245258.619 250488.237  2.13%   145 2695s
  6916  4248 246750.938   64   89 245258.619 250488.237  2.13%   145 2700s
  6958  4278 250233.318   32  150 245258.619 250485.515  2.13%   145 2707s
  6965  4285 249099.666   39  138 245258.619 250485.515  2.13%   145 2710s
  6977  4297 247705.784   51  122 245258.619 250485.515  2.13%   145 2715s
  6994  4314 245619.665   68  109 245258.619 250485.515  2.13%   145 2720s
  7005  4317 249970.806   32  147 245258.619 250485.242  2.13%   145 2725s
H 7013  4302                    245282.14475 250485.242  2.12%   145 2744s
  7014  4305 249016.979   41  143 245282.145 250485.242  2.12%   145 2745s
  7026  4317 247530.725   53  121 245282.145 250485.242  2.12%   145 2750s
  7038  4329 246668.793   65  107 245282.145 250485.242  2.12%   145 2755s
  7052  4343 245366.945   79  104 245282.145 250485.242  2.12%   145 2760s
  7063  4346 249256.925   38  137 245282.145 250485.052  2.12%   145 2765s
  7075  4358 247833.706   50  128 245282.145 250485.052  2.12%   145 2808s
  7078  4361 247421.479   53  127 245282.145 250485.052  2.12%   145 2810s
  7096  4379 245833.317   71  114 245282.145 250485.052  2.12%   145 2815s
  7114  4385 249791.587   30  150 245282.145 250484.393  2.12%   146 2822s
  7119  4390 249271.103   35  143 245282.145 250484.393  2.12%   146 2825s
  7129  4400 248068.853   45  127 245282.145 250484.393  2.12%   146 2830s
  7143  4414 246257.460   59  110 245282.145 250484.393  2.12%   146 2835s
  7155  4420 250042.754   28  150 245282.145 250484.152  2.12%   146 2841s
  7163  4428 248899.472   36  141 245282.145 250484.152  2.12%   146 2845s
  7173  4438 247669.654   46  130 245282.145 250484.152  2.12%   146 2850s
  7184  4449 246625.389   57  126 245282.145 250484.152  2.12%   146 2855s
  7202  4467 245450.450   75  106 245282.145 250484.152  2.12%   145 2860s
  7213  4466 250226.026   29  154 245282.145 250483.736  2.12%   146 2865s
  7223  4476 248371.379   39  130 245282.145 250483.736  2.12%   146 2870s
  7242  4495 245955.927   58   78 245282.145 250483.736  2.12%   146 2875s
  7263  4500 250041.124   27  162 245282.145 250483.558  2.12%   146 2880s
  7271  4508 248677.315   35  148 245282.145 250483.558  2.12%   146 2885s
  7282  4519 247640.818   46  145 245282.145 250483.558  2.12%   146 2890s
  7299  4536 246124.649   63  128 245282.145 250483.558  2.12%   146 2895s
  7315  4542 250091.003   29  152 245282.145 250482.548  2.12%   146 2900s
  7323  4550 248774.288   34  136 245282.145 250482.548  2.12%   146 2905s
  7330  4557 248258.931   38  133 245282.145 250482.548  2.12%   146 2921s
  7336  4563 247792.249   41  131 245282.145 250482.548  2.12%   146 2925s
  7347  4574 247395.332   44  129 245282.145 250482.548  2.12%   146 2930s
  7359  4586 246336.339   50  105 245282.145 250482.548  2.12%   147 2935s
  7378  4599 245306.714   59   97 245282.145 250482.548  2.12%   147 2940s
  7383  4600 249898.207   29  168 245282.145 250459.416  2.11%   147 2945s
  7390  4607 249448.994   31  157 245282.145 250459.416  2.11%   147 2950s
  7398  4615 248947.587   36  147 245282.145 250459.416  2.11%   147 2955s
  7407  4624 248472.069   39  137 245282.145 250459.416  2.11%   147 2960s
  7419  4636 247886.226   44  130 245282.145 250459.416  2.11%   147 2965s
  7429  4646 247436.122   48  128 245282.145 250459.416  2.11%   148 2970s
  7444  4661 246711.362   54  122 245282.145 250459.416  2.11%   148 2975s
  7456  4673 246484.776   57  114 245282.145 250459.416  2.11%   148 2980s
  7472  4689 245342.271   67  102 245282.145 250459.416  2.11%   148 2985s
  7487  4694 249871.434   23  158 245282.145 250458.380  2.11%   148 2990s
  7493  4700 248977.190   29  139 245282.145 250458.380  2.11%   148 2995s
  7507  4714 247836.659   43  120 245282.145 250458.380  2.11%   148 3000s
  7528  4735 245944.751   64  107 245282.145 250458.380  2.11%   148 3005s
  7542  4741 250301.236   23  159 245282.145 250456.628  2.11%   148 3010s
  7552  4751 248958.038   33  149 245282.145 250456.628  2.11%   148 3015s
  7562  4761 247605.942   43  143 245282.145 250456.628  2.11%   148 3020s
  7577  4776 246427.610   58  127 245282.145 250456.628  2.11%   148 3025s
  7593  4786 245349.216   69  121 245282.145 250456.628  2.11%   148 3030s
  7601  4790 249340.062   28  146 245282.145 250453.826  2.11%   148 3035s
  7612  4801 248130.358   39  135 245282.145 250453.826  2.11%   148 3040s
H 7627  4642                    245493.28581 250453.826  2.02%   148 3062s
  7639  4656 245681.099   66  108 245493.286 250453.826  2.02%   148 3065s
  7651  4658 249331.641   30  150 245493.286 250453.594  2.02%   148 3070s
  7662  4669 247663.339   41  117 245493.286 250453.594  2.02%   148 3075s
  7688  4685     cutoff   62      245493.286 250453.594  2.02%   148 3080s
  7695  4690 249696.643   31  140 245493.286 250443.869  2.02%   148 3085s
  7705  4700 248710.450   41  134 245493.286 250443.869  2.02%   148 3090s
  7719  4714 247077.455   55  110 245493.286 250443.869  2.02%   148 3095s
  7744  4731 245717.534   73   98 245493.286 250443.869  2.02%   148 3100s
  7754  4735 249517.948   28  144 245493.286 250435.069  2.01%   148 3105s
  7766  4747 248313.299   40  139 245493.286 250435.069  2.01%   148 3110s
  7782  4763 247033.891   56  122 245493.286 250435.069  2.01%   148 3115s
  7798  4777     cutoff   72      245493.286 250435.069  2.01%   148 3120s
  7807  4776 250023.433   28  147 245493.286 250434.987  2.01%   148 3125s
  7819  4788 248383.204   40  129 245493.286 250434.987  2.01%   148 3130s
  7841  4810 246145.369   62  105 245493.286 250434.987  2.01%   148 3135s
  7855  4816 249849.475   29  149 245493.286 250428.607  2.01%   148 3140s
  7866  4827 248421.459   40  135 245493.286 250428.607  2.01%   148 3145s
  7885  4846 246520.839   59  112 245493.286 250428.607  2.01%   148 3150s
  7904  4853 249933.089   27  151 245493.286 250428.323  2.01%   148 3158s
  7908  4857 249379.692   31  146 245493.286 250428.323  2.01%   148 3160s
  7919  4868 248229.506   42  136 245493.286 250428.323  2.01%   148 3165s
  7929  4878 246816.144   52  122 245493.286 250428.323  2.01%   148 3170s
  7947  4890 245582.829   65  108 245493.286 250428.323  2.01%   148 3175s
  7954  4891 249579.355   28  140 245493.286 250422.326  2.01%   148 3181s
  7961  4898 249352.059   32  129 245493.286 250422.326  2.01%   148 3185s
  7972  4909 248403.970   37  117 245493.286 250422.326  2.01%   148 3190s
  7979  4916 248394.864   41  118 245493.286 250422.326  2.01%   149 3195s
  7987  4924 248009.133   45  109 245493.286 250422.326  2.01%   149 3200s
  8005  4942 247093.950   54   89 245493.286 250422.326  2.01%   149 3205s
  8016  4953 246605.314   59   81 245493.286 250422.326  2.01%   149 3212s
  8028  4965 246087.267   65   74 245493.286 250422.326  2.01%   149 3215s
  8062  4981     cutoff   78      245493.286 250422.326  2.01%   148 3220s
  8072  4983 249626.969   30  149 245493.286 250418.232  2.01%   149 3225s
  8080  4991 248997.524   35  137 245493.286 250418.232  2.01%   149 3230s
  8090  5001 248431.026   39  132 245493.286 250418.232  2.01%   149 3235s
  8102  5013 248092.137   43  128 245493.286 250418.232  2.01%   149 3240s
  8114  5025 247508.833   46  120 245493.286 250418.232  2.01%   149 3245s
  8124  5035 247122.046   50  111 245493.286 250418.232  2.01%   149 3261s
  8138  5049 246884.242   57  108 245493.286 250418.232  2.01%   149 3265s
  8164  5075 245652.644   70   79 245493.286 250418.232  2.01%   149 3270s
  8176  5077 249088.590   34  138 245493.286 250414.742  2.00%   149 3275s
  8188  5089 248183.325   39  125 245493.286 250414.742  2.00%   149 3280s
  8202  5103 247275.756   44  111 245493.286 250414.742  2.00%   149 3285s
  8225  5122     cutoff   57      245493.286 250414.742  2.00%   149 3290s
  8240  5125 249577.068   30  150 245493.286 250414.705  2.00%   149 3295s
  8250  5135 248212.313   40  139 245493.286 250414.705  2.00%   149 3300s
  8268  5153 246425.666   58  121 245493.286 250414.705  2.00%   149 3305s
  8288  5159 249834.306   25  156 245493.286 250411.577  2.00%   149 3310s
  8297  5168 248481.659   34  144 245493.286 250411.577  2.00%   149 3315s
  8309  5180 247425.852   46  132 245493.286 250411.577  2.00%   149 3320s
  8321  5192 246357.454   58  129 245493.286 250411.577  2.00%   149 3325s
  8337  5198 249822.932   25  155 245493.286 250411.381  2.00%   149 3331s
  8342  5203 248681.362   30  134 245493.286 250411.381  2.00%   149 3335s
  8347  5208 248127.636   35  130 245493.286 250411.381  2.00%   149 3340s
  8357  5218 247299.349   45  122 245493.286 250411.381  2.00%   149 3345s
  8365  5226 246573.394   53  106 245493.286 250411.381  2.00%   149 3350s
  8374  5235 245955.076   62   99 245493.286 250411.381  2.00%   149 3355s
  8385  5238 249773.254   34  144 245493.286 250405.749  2.00%   150 3360s
  8399  5252 248252.706   48  135 245493.286 250405.749  2.00%   150 3365s
  8418  5271 246592.605   67  116 245493.286 250405.749  2.00%   150 3370s
  8435  5280 249159.623   33  149 245493.286 250405.016  2.00%   150 3378s
  8438  5283 248849.477   36  146 245493.286 250405.016  2.00%   150 3380s
  8446  5291 247940.542   44  144 245493.286 250405.016  2.00%   150 3385s
  8454  5299 247127.366   52  130 245493.286 250405.016  2.00%   150 3390s
  8465  5310 245759.734   63  117 245493.286 250405.016  2.00%   150 3395s
  8478  5313 249583.666   28  150 245493.286 250403.980  2.00%   150 3419s
  8479  5314 249322.409   29  149 245493.286 250403.980  2.00%   150 3420s
  8486  5321 247924.246   36  125 245493.286 250403.980  2.00%   150 3425s
  8498  5333 246626.595   48   97 245493.286 250403.980  2.00%   150 3430s
  8515  5340 249037.117   33  148 245493.286 250403.748  2.00%   150 3438s
  8519  5344 248595.929   37  136 245493.286 250403.748  2.00%   150 3440s
  8528  5353 247037.770   46  125 245493.286 250403.748  2.00%   150 3445s
  8540  5365 245600.080   58  110 245493.286 250403.748  2.00%   150 3450s
  8547  5362 249553.989   28  151 245493.286 250400.872  2.00%   150 3456s
  8555  5370 248655.636   36  141 245493.286 250400.872  2.00%   150 3460s
  8565  5380 247741.262   46  132 245493.286 250400.872  2.00%   150 3465s
  8573  5388 246955.365   54  124 245493.286 250400.872  2.00%   150 3470s
  8581  5396 246236.775   62  121 245493.286 250400.872  2.00%   150 3475s
  8592  5403     cutoff   72      245493.286 250400.872  2.00%   150 3480s
  8605  5405 249410.845   29  144 245493.286 250399.248  2.00%   150 3485s
  8615  5415 248322.643   39  130 245493.286 250399.248  2.00%   150 3490s
  8627  5427 247284.858   51  121 245493.286 250399.248  2.00%   150 3498s
  8634  5434 246728.564   58  117 245493.286 250399.248  2.00%   150 3500s
  8650  5444     cutoff   71      245493.286 250399.248  2.00%   150 3505s
  8652  5444 249479.558   28  156 245493.286 250396.797  2.00%   151 3510s
  8660  5452 248911.309   35  146 245493.286 250396.797  2.00%   151 3515s
  8669  5461 248453.300   37  138 245493.286 250396.797  2.00%   151 3520s
  8681  5473 248115.803   42  133 245493.286 250396.797  2.00%   151 3525s
  8693  5485 247561.210   46  125 245493.286 250396.797  2.00%   151 3530s
  8703  5495 247022.582   49  112 245493.286 250396.797  2.00%   151 3535s
  8721  5513 246142.962   62   96 245493.286 250396.797  2.00%   151 3540s
  8735  5527 245565.055   66   85 245493.286 250396.797  2.00%   151 3545s
  8747  5531 249597.462   32  149 245493.286 250393.855  2.00%   151 3550s
  8759  5543 248050.469   44  126 245493.286 250393.855  2.00%   151 3555s
  8779  5563 245867.554   64  102 245493.286 250393.855  2.00%   151 3560s
  8793  5567 249439.486   35  142 245493.286 250388.692  1.99%   151 3565s
  8805  5579 248033.608   47  129 245493.286 250388.692  1.99%   151 3570s
  8823  5597 246311.861   65  111 245493.286 250388.692  1.99%   151 3575s
  8838  5602 249906.906   28  146 245493.286 250387.323  1.99%   151 3580s
  8848  5612 247868.775   38  110 245493.286 250387.323  1.99%   151 3585s
  8887  5641 249644.605   30  155 245493.286 250387.169  1.99%   151 3592s
  8891  5645 248893.223   34  151 245493.286 250387.169  1.99%   151 3595s
  8903  5657 247721.943   46  138 245493.286 250387.169  1.99%   151 3600s
  8907  5661 247268.200   50  136 245493.286 250387.169  1.99%   151 3610s
  8920  5674 246390.547   63  127 245493.286 250387.169  1.99%   151 3615s
  8931  5684 245511.232   74  118 245493.286 250387.169  1.99%   151 3620s
  8936  5683 249637.738   31  159 245493.286 250372.371  1.99%   151 3625s
  8945  5692 248629.152   40  146 245493.286 250372.371  1.99%   151 3630s
  8954  5701 247197.716   49  135 245493.286 250372.371  1.99%   151 3635s
  8977  5712 250335.714   27  155 245493.286 250372.139  1.99%   151 3640s
  8981  5716 249555.249   31  148 245493.286 250372.139  1.99%   151 3645s
  8989  5724 248551.968   39  138 245493.286 250372.139  1.99%   151 3650s
  8998  5733 247322.271   48  128 245493.286 250372.139  1.99%   151 3655s
  9014  5749 246001.874   64  122 245493.286 250372.139  1.99%   151 3660s
  9026  5753 250038.886   35  148 245493.286 250371.812  1.99%   151 3667s
  9030  5757 249673.453   37  143 245493.286 250371.812  1.99%   151 3670s
  9039  5766 249117.259   42  131 245493.286 250371.812  1.99%   151 3675s
  9049  5776 248536.971   47  130 245493.286 250371.812  1.99%   152 3680s
  9062  5789 247564.843   53  117 245493.286 250371.812  1.99%   152 3685s
  9080  5807 246647.315   62  100 245493.286 250371.812  1.99%   152 3690s
H 9103  5696                    245606.54708 250371.812  1.94%   152 3723s
  9111  5698 249999.391   35  147 245606.547 250366.535  1.94%   152 3728s
  9116  5703 249277.476   40  135 245606.547 250366.535  1.94%   152 3730s
  9128  5715 247878.271   52  125 245606.547 250366.535  1.94%   152 3735s
  9147  5734 245960.815   71  108 245606.547 250366.535  1.94%   152 3740s
  9162  5737 249614.554   30  152 245606.547 250362.807  1.94%   152 3745s
  9171  5746 248323.430   39  135 245606.547 250362.807  1.94%   152 3750s
  9194  5765 245642.665   59  111 245606.547 250362.807  1.94%   152 3755s
  9206  5765 249697.170   35  146 245606.547 250362.770  1.94%   152 3760s
  9215  5774 247988.051   44  121 245606.547 250362.770  1.94%   152 3765s
  9231  5790 245762.352   60   83 245606.547 250362.770  1.94%   152 3770s
  9242  5793 249598.455   29  145 245606.547 250359.993  1.94%   152 3775s
  9251  5802 249191.456   30  138 245606.547 250359.993  1.94%   152 3780s
  9261  5812 249169.020   31  141 245606.547 250359.993  1.94%   152 3785s
  9271  5822 249352.996   30  143 245606.547 250359.993  1.94%   153 3790s
  9283  5834 248568.087   34  131 245606.547 250359.993  1.94%   153 3795s
  9294  5845 248503.710   37  131 245606.547 250359.993  1.94%   153 3800s
  9304  5855 248355.644   38  127 245606.547 250359.993  1.94%   153 3805s
  9314  5865 248334.214   42  133 245606.547 250359.993  1.94%   153 3810s
  9325  5876 248037.378   42  123 245606.547 250359.993  1.94%   153 3815s
  9348  5899 247687.975   47  121 245606.547 250359.993  1.94%   153 3820s
  9364  5915 247329.959   48  117 245606.547 250359.993  1.94%   153 3825s
  9381  5932 247026.387   52  115 245606.547 250359.993  1.94%   153 3830s
  9395  5946 246609.469   57  105 245606.547 250359.993  1.94%   153 3835s
  9408  5959 246453.149   57   97 245606.547 250359.993  1.94%   153 3840s
  9425  5976 246220.014   63   95 245606.547 250359.993  1.94%   153 3845s
  9450  6001 245889.338   66   91 245606.547 250359.993  1.94%   153 3850s
  9478  6019 245716.371   67   90 245606.547 250359.993  1.94%   153 3855s
  9509  6012 249719.510   33  144 245606.547 250355.627  1.93%   153 3860s
  9519  6022 248222.423   43  130 245606.547 250355.627  1.93%   153 3865s
  9531  6034 246688.785   55  125 245606.547 250355.627  1.93%   153 3870s
  9551  6042 250001.415   28  149 245606.547 250352.353  1.93%   153 3876s
  9556  6047 249151.763   33  133 245606.547 250352.353  1.93%   153 3880s
  9569  6060 247673.017   46  119 245606.547 250352.353  1.93%   153 3885s
  9588  6079 246257.161   65  101 245606.547 250352.353  1.93%   153 3890s
  9601  6084 249789.613   34  138 245606.547 250350.146  1.93%   153 3895s
  9613  6096 248293.920   46  129 245606.547 250350.146  1.93%   153 3900s
  9632  6115 246673.510   65  118 245606.547 250350.146  1.93%   153 3905s
  9653  6126 249967.139   32  142 245606.547 250349.065  1.93%   153 3910s
  9662  6135 248927.175   41  133 245606.547 250349.065  1.93%   153 3915s
  9669  6142 248163.389   48  126 245606.547 250349.065  1.93%   153 3920s
  9678  6151 246689.299   57  119 245606.547 250349.065  1.93%   153 3925s
  9688  6161 245976.196   67  110 245606.547 250349.065  1.93%   153 3930s
  9700  6164 250004.412   30  148 245606.547 250339.244  1.93%   153 3935s
  9705  6169 249594.419   31  137 245606.547 250339.244  1.93%   153 3940s
  9716  6180 248113.924   37  118 245606.547 250339.244  1.93%   153 3945s
  9729  6193 246960.956   42  102 245606.547 250339.244  1.93%   153 3950s
  9748  6212 245772.192   51   99 245606.547 250339.244  1.93%   153 3955s
