    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 10835  6375 225249.413   32  111 222402.202 225567.479  1.42%   130 1790s
 10859  6399 222720.761   56   80 222402.202 225567.479  1.42%   130 1795s
 10886  6418 222583.891   52   59 222402.202 225565.745  1.42%   131 1800s
 10919  6443 223254.504   46   74 222402.202 225565.431  1.42%   131 1805s
 10955  6469 223821.320   40   88 222402.202 225563.984  1.42%   131 1810s
 10998  6490 224184.342   39   86 222402.202 225556.640  1.42%   131 1815s
 11041  6520 223746.565   44   80 222402.202 225554.123  1.42%   130 1820s
 11078  6543 223680.678   41   96 222402.202 225550.961  1.42%   130 1825s
 11105  6562 224356.035   38   95 222402.202 225548.400  1.41%   130 1830s
 11129  6586 223351.330   45   92 222402.202 225548.400  1.41%   131 1835s
 11163  6610 222662.506   42   62 222402.202 225547.928  1.41%   131 1840s
H11203  6536                    222447.47482 225546.310  1.39%   131 1852s
 11220  6555 223956.550   40   76 222447.475 225544.885  1.39%   131 1855s
 11274  6599 224909.518   32  102 222447.475 225539.624  1.39%   131 1860s
 11301  6618 224834.026   32   96 222447.475 225536.581  1.39%   131 1865s
 11327  6636 224853.363   31  108 222447.475 225535.910  1.39%   131 1870s
 11360  6659 225118.678   30  106 222447.475 225534.290  1.39%   131 1875s
 11386  6677 225026.951   31  101 222447.475 225531.514  1.39%   131 1880s
 11424  6705 224595.583   32  100 222447.475 225529.623  1.39%   131 1885s
 11458  6731 224966.235   34  103 222447.475 225529.241  1.39%   131 1890s
 11479  6752 222591.232   55   79 222447.475 225529.241  1.39%   131 1895s
 11517  6769 225247.973   34  103 222447.475 225527.364  1.38%   131 1900s
 11552  6797 224595.745   34   84 222447.475 225527.304  1.38%   131 1905s
 11592  6837 222524.970   49   59 222447.475 225527.304  1.38%   131 1910s
 11622  6857 223804.201   39   92 222447.475 225527.075  1.38%   131 1915s
 11669  6892 224066.775   41   85 222447.475 225526.320  1.38%   131 1920s
 11708  6917 223859.536   41   93 222447.475 225524.205  1.38%   131 1925s
 11740  6941 223252.540   43   91 222447.475 225523.904  1.38%   131 1930s
 11762  6953 223512.435   41   99 222447.475 225523.536  1.38%   131 1935s
 11784  6967 224274.991   35  103 222447.475 225522.985  1.38%   131 1940s
 11817  6976 225327.847   34  104 222447.475 225519.609  1.38%   131 1945s
 11848  6997 225081.095   31  104 222447.475 225518.738  1.38%   131 1950s
 11873  7016     cutoff   53      222447.475 225518.738  1.38%   131 1955s
 11906  7037 225210.964   33  101 222447.475 225500.188  1.37%   131 1960s
 11935  7058 224393.388   36   96 222447.475 225499.172  1.37%   131 1965s
 11965  7080 224788.846   34  101 222447.475 225499.103  1.37%   131 1970s
 12001  7116 223509.473   51   73 222447.475 225499.103  1.37%   131 1975s
 12043  7146 224942.483   34   99 222447.475 225494.923  1.37%   131 1980s
 12073  7176 223446.416   44   83 222447.475 225494.923  1.37%   132 1985s
 12123  7204 223317.597   43   77 222447.475 225494.753  1.37%   132 1990s
 12126  7207 223061.769   46   78 222447.475 225494.753  1.37%   132 1997s
 12144  7217 224133.577   37   92 222447.475 225493.356  1.37%   132 2000s
 12172  7233 224672.497   38   97 222447.475 225491.617  1.37%   132 2005s
 12203  7256 223869.211   42   82 222447.475 225490.195  1.37%   132 2012s
 12226  7269 225023.821   29  103 222447.475 225489.217  1.37%   132 2015s
 12253  7288 225248.487   34  101 222447.475 225487.554  1.37%   132 2020s
 12292  7317 224645.837   35   95 222447.475 225487.474  1.37%   132 2025s
 12330  7345 224833.231   34  100 222447.475 225483.722  1.36%   132 2030s
 12360  7361 224828.457   38   96 222447.475 225483.629  1.36%   132 2035s
 12388  7381 224802.812   34   95 222447.475 225482.220  1.36%   132 2040s
 12429  7422 222881.182   53   53 222447.475 225482.220  1.36%   132 2045s
 12481  7454 224990.222   36   96 222447.475 225480.742  1.36%   132 2050s
 12512  7473 224341.060   34   95 222447.475 225480.446  1.36%   132 2055s
 12541  7500 222896.953   46   78 222447.475 225480.446  1.36%   132 2060s
 12584  7517 223655.318   43   72 222447.475 225478.069  1.36%   132 2065s
 12620  7541 223828.806   42   83 222447.475 225477.995  1.36%   132 2070s
 12653  7560 224084.393   38   90 222447.475 225475.698  1.36%   132 2075s
 12695  7571 225157.646   33  102 222447.475 225475.167  1.36%   132 2080s
 12734  7593 225017.559   35   99 222447.475 225473.221  1.36%   132 2085s
 12767  7618 224642.989   34   99 222447.475 225471.409  1.36%   132 2090s
 12780  7631 223421.689   47   82 222447.475 225471.409  1.36%   132 2115s
 12804  7645 224093.760   41  105 222447.475 225471.391  1.36%   132 2120s
 12827  7656 224898.665   31  100 222447.475 225467.793  1.36%   132 2125s
 12873  7702 222736.013   52   51 222447.475 225467.793  1.36%   132 2130s
 12906  7725 222795.183   52   84 222447.475 225466.786  1.36%   132 2135s
 12944  7739 225209.719   31  108 222447.475 225464.433  1.36%   132 2140s
 12976  7761 224537.758   35  108 222447.475 225460.897  1.35%   132 2145s
 12995  7780 222561.186   54   74 222447.475 225460.897  1.35%   132 2155s
 13017  7795 223648.102   36   84 222447.475 225460.170  1.35%   132 2160s
 13044  7812 224848.711   34   94 222447.475 225459.802  1.35%   132 2165s
 13075  7835 224161.291   35   90 222447.475 225458.926  1.35%   132 2170s
 13109  7859 224053.253   41   96 222447.475 225458.874  1.35%   132 2175s
 13140  7882 223191.504   42   88 222447.475 225457.350  1.35%   132 2180s
 13184  7910 225174.804   32  102 222447.475 225453.912  1.35%   132 2185s
 13218  7944 223468.729   48   68 222447.475 225453.912  1.35%   132 2190s
 13264  7980 223482.792   44   89 222447.475 225450.315  1.35%   132 2195s
 13290  7998 223777.519   39   94 222447.475 225449.634  1.35%   132 2200s
 13323  8015 223919.788   43   86 222447.475 225448.936  1.35%   132 2205s
 13359  8037 223393.350   46   83 222447.475 225448.157  1.35%   132 2210s
 13392  8060 223251.422   48   79 222447.475 225447.476  1.35%   132 2215s
 13434  8082 225277.071   32  101 222447.475 225447.082  1.35%   132 2220s
 13455  8103 224404.599   36   94 222447.475 225447.082  1.35%   132 2225s
 13480  8128 223855.302   38   93 222447.475 225447.082  1.35%   132 2230s
 13506  8154 223281.445   43   73 222447.475 225447.082  1.35%   132 2235s
 13562  8173 225056.704   30  100 222447.475 225443.767  1.35%   132 2240s
 13594  8197 225270.080   28  107 222447.475 225443.292  1.35%   132 2245s
 13620  8223 222512.042   54   71 222447.475 225443.292  1.35%   132 2250s
 13655  8240 224820.690   30   97 222447.475 225439.615  1.35%   132 2255s
 13717  8293 225162.140   30  103 222447.475 225439.559  1.35%   132 2260s
 13758  8325 224504.686   37   87 222447.475 225439.029  1.34%   132 2265s
 13793  8350 222625.682   45   72 222447.475 225435.991  1.34%   132 2270s
 13827  8372 222447.556   58   74 222447.475 225435.653  1.34%   132 2275s
 13856  8387 224932.360   32  104 222447.475 225429.994  1.34%   132 2280s
 13877  8408 222539.557   53   77 222447.475 225429.994  1.34%   132 2285s
 13908  8423 222522.720   49   74 222447.475 225429.301  1.34%   132 2290s
 13933  8436 222790.366   48   83 222447.475 225427.050  1.34%   132 2295s
 13968  8453 224818.673   32  102 222447.475 225426.233  1.34%   132 2300s
 13980  8465 223061.080   44   91 222447.475 225426.233  1.34%   132 2308s
 13988  8469     cutoff   51      222447.475 225426.233  1.34%   132 2310s
 14023  8500 223249.298   49   64 222447.475 225421.310  1.34%   132 2315s
 14063  8530 222967.792   50   83 222447.475 225419.338  1.34%   132 2320s
 14097  8548 225318.368   35  101 222447.475 225414.845  1.33%   132 2325s
 14126  8568 224941.177   33  101 222447.475 225414.244  1.33%   132 2330s
 14150  8582 224142.836   38   96 222447.475 225413.714  1.33%   132 2335s
 14179  8599 223796.667   40   92 222447.475 225413.707  1.33%   132 2340s
 14208  8620 224189.835   36  101 222447.475 225412.167  1.33%   132 2345s
 14232  8636 224766.479   35   98 222447.475 225408.951  1.33%   132 2350s
 14273  8653 224970.809   30  108 222447.475 225408.506  1.33%   132 2355s
 14300  8672 224861.249   31  102 222447.475 225408.430  1.33%   132 2360s
 14333  8705 223114.518   48   73 222447.475 225408.430  1.33%   132 2365s
 14368  8730 224137.849   41   81 222447.475 225408.300  1.33%   132 2370s
 14419  8769 224528.982   31  102 222447.475 225408.155  1.33%   132 2375s
 14451  8793 223527.852   47   90 222447.475 225407.988  1.33%   132 2380s
 14485  8817 223430.956   49   73 222447.475 225407.349  1.33%   132 2385s
 14533  8847 224898.815   33  105 222447.475 225405.954  1.33%   132 2390s
 14559  8865 225052.185   34   99 222447.475 225404.771  1.33%   132 2395s
 14588  8884 224844.622   29   99 222447.475 225403.431  1.33%   132 2400s
 14616  8904 224751.788   34   93 222447.475 225403.152  1.33%   132 2405s
 14645  8925 223442.077   39   92 222447.475 225401.444  1.33%   132 2410s
 14671  8943 223855.052   43   88 222447.475 225401.289  1.33%   132 2415s
 14691  8959 222483.389   60   77 222447.475 225401.289  1.33%   132 2474s
 14699  8957 225176.550   35  105 222447.475 225400.233  1.33%   132 2475s
 14728  8986 223441.738   50   85 222447.475 225400.233  1.33%   132 2480s
 14759  9007 223844.181   41   96 222447.475 225398.008  1.33%   133 2485s
 14794  9030 224232.090   37   87 222447.475 225394.437  1.32%   132 2490s
 14829  9051 224878.803   34  102 222447.475 225394.150  1.32%   133 2495s
 14861  9071 224756.370   34  102 222447.475 225394.144  1.32%   133 2500s
 14885  9085 223852.870   44   92 222447.475 225394.113  1.32%   133 2505s
 14909  9101 223431.514   43   97 222447.475 225392.500  1.32%   133 2510s
 14934  9118 224553.821   37  103 222447.475 225391.834  1.32%   133 2515s
 14955  9139 223476.770   48   83 222447.475 225391.834  1.32%   133 2520s
 14981  9157 224954.457   31  100 222447.475 225391.772  1.32%   133 2525s
 15015  9183 224480.741   35   98 222447.475 225389.276  1.32%   133 2530s
 15038  9202     cutoff   57      222447.475 225389.276  1.32%   133 2535s
 15078  9214 223020.092   46   82 222447.475 225388.542  1.32%   133 2540s
 15106  9234 223518.887   48   75 222447.475 225387.543  1.32%   133 2545s
 15138  9258 223524.927   40   92 222447.475 225386.958  1.32%   133 2550s
 15172  9272 225191.847   30  103 222447.475 225386.316  1.32%   133 2555s
 15204  9288     cutoff   50      222447.475 225386.316  1.32%   133 2560s
 15249  9319 224973.591   34  101 222447.475 225384.516  1.32%   133 2565s
 15285  9347 224569.991   37   94 222447.475 225384.196  1.32%   133 2570s
 15314  9364 224457.590   34   98 222447.475 225383.918  1.32%   133 2575s
 15350  9386 223894.050   46   87 222447.475 225381.865  1.32%   133 2580s
 15377  9403 223464.266   39   86 222447.475 225381.803  1.32%   133 2585s
 15407  9425 223113.253   45   95 222447.475 225380.111  1.32%   133 2590s
 15442  9450 223826.083   40   87 222447.475 225379.487  1.32%   133 2595s
 15493  9485 224905.566   32  107 222447.475 225377.753  1.32%   133 2600s
 15522  9504 224775.489   31  105 222447.475 225377.527  1.32%   133 2605s
 15555  9525 224791.376   34   93 222447.475 225376.363  1.32%   133 2610s
 15596  9548 224799.666   32   93 222447.475 225375.777  1.32%   133 2615s
 15643  9585 224847.315   35   96 222447.475 225375.034  1.32%   133 2620s
 15673  9607 224187.198   34   92 222447.475 225373.836  1.32%   133 2625s
 15710  9636 222509.916   48   66 222447.475 225373.836  1.32%   133 2630s
 15740  9652 224916.648   32  100 222447.475 225372.812  1.32%   133 2635s
 15777  9675 224398.041   38  106 222447.475 225372.086  1.31%   133 2640s
 15806  9696 224085.685   39   85 222447.475 225370.947  1.31%   133 2645s
 15848  9711 224082.736   40  108 222447.475 225369.613  1.31%   133 2650s
 15877  9740 223168.678   52   85 222447.475 225369.613  1.31%   133 2655s
 15909  9764 223158.348   44   93 222447.475 225368.350  1.31%   133 2660s
 15936  9783 223654.323   46   83 222447.475 225364.777  1.31%   133 2665s
 15974  9813 223165.843   48   74 222447.475 225364.662  1.31%   133 2670s
 16009  9838 222848.030   51   82 222447.475 225363.817  1.31%   133 2675s
 16033  9852 223328.199   44   82 222447.475 225363.466  1.31%   133 2680s
 16083  9883 224721.463   38  107 222447.475 225360.665  1.31%   133 2685s
 16107  9899 225027.340   34  102 222447.475 225360.407  1.31%   133 2690s
 16131  9923 223787.031   42   92 222447.475 225360.407  1.31%   133 2695s
 16169  9940 224410.360   33   96 222447.475 225356.897  1.31%   133 2700s
 16206  9967 223968.152   41   98 222447.475 225356.592  1.31%   133 2705s
 16238  9989 224301.978   39   83 222447.475 225356.550  1.31%   133 2710s
 16299 10040 224767.667   31   98 222447.475 225356.420  1.31%   133 2715s
 16341 10082 222665.471   52   56 222447.475 225356.420  1.31%   133 2720s
 16378 10095 225074.717   32  111 222447.475 225356.283  1.31%   133 2725s
 16407 10116 224886.687   33  102 222447.475 225355.972  1.31%   133 2730s
 16422 10131 222969.822   48   87 222447.475 225355.972  1.31%   133 2735s
 16445 10144 223324.542   42   92 222447.475 225354.316  1.31%   133 2740s
 16473 10164 222704.598   48   82 222447.475 225353.508  1.31%   133 2745s
 16501 10184 222743.737   54   77 222447.475 225351.773  1.31%   133 2750s
 16542 10205 224903.828   35  103 222447.475 225350.028  1.30%   133 2755s
 16585 10232 224113.050   39   86 222447.475 225350.008  1.30%   133 2760s
 16621 10256 224850.716   33   98 222447.475 225348.784  1.30%   133 2765s
 16654 10289 223111.850   44   69 222447.475 225348.784  1.30%   133 2770s
 16730 10331 225193.942   35  104 222447.475 225348.414  1.30%   133 2775s
 16771 10350 223954.158   38   88 222447.475 225348.106  1.30%   133 2780s
 16807 10378 223062.259   44   81 222447.475 225346.643  1.30%   133 2785s
 16838 10399 223008.009   52   78 222447.475 225346.433  1.30%   133 2790s
 16863 10416 222968.962   51   73 222447.475 225345.122  1.30%   133 2795s
 16887 10430 223044.068   47  102 222447.475 225344.714  1.30%   133 2800s
 16918 10445 224795.601   29   96 222447.475 225344.177  1.30%   133 2805s
 16946 10465 224605.681   34   98 222447.475 225344.159  1.30%   133 2810s
 16970 10489 223400.202   46   76 222447.475 225344.159  1.30%   133 2815s
 17004 10515 224312.003   39   89 222447.475 225343.983  1.30%   133 2820s
 17033 10534 224548.503   36  104 222447.475 225343.933  1.30%   133 2825s
 17038 10539 223996.022   38   99 222447.475 225343.933  1.30%   133 2830s
 17070 10571 222728.714   53   81 222447.475 225343.933  1.30%   134 2835s
 17102 10591 222716.310   49   62 222447.475 225343.561  1.30%   134 2840s
 17147 10620 222457.478   62   63 222447.475 225343.561  1.30%   133 2845s
 17179 10634 225114.704   30  107 222447.475 225339.476  1.30%   133 2850s
 17213 10659 224589.623   40   94 222447.475 225337.611  1.30%   133 2855s
 17236 10674 224358.805   35  101 222447.475 225337.247  1.30%   133 2860s
 17266 10692 224547.293   36   92 222447.475 225336.793  1.30%   133 2865s
 17302 10718 223934.934   41   75 222447.475 225336.109  1.30%   133 2870s
 17344 10746 222819.773   46   84 222447.475 225335.619  1.30%   133 2875s
 17367 10755 223744.908   39   96 222447.475 225334.905  1.30%   133 2880s
 17393 10771 223837.248   38   94 222447.475 225333.053  1.30%   133 2885s
 17433 10801 224745.125   32   98 222447.475 225330.758  1.30%   134 2890s
 17488 10822 224509.441   34   98 222447.475 225329.249  1.30%   133 2895s
 17513 10839 224782.681   35  101 222447.475 225327.411  1.29%   133 2900s
 17538 10864 222993.160   44   86 222447.475 225327.411  1.29%   134 2905s
 17581 10891 222622.580   54   45 222447.475 225327.330  1.29%   133 2910s
 17615 10907 224561.231   37   99 222447.475 225326.912  1.29%   133 2915s
 17649 10941 222845.672   54   64 222447.475 225326.912  1.29%   134 2920s
 17682 10963 223194.906   46   82 222447.475 225326.794  1.29%   134 2925s
 17711 10976 223584.888   44   94 222447.475 225326.161  1.29%   134 2930s
 17737 10994 223620.000   48   94 222447.475 225325.696  1.29%   134 2935s
 17765 11014 223514.772   46   90 222447.475 225325.122  1.29%   134 2940s
 17805 11040 223407.253   43   73 222447.475 225323.599  1.29%   134 2945s
 17850 11075 223856.386   36   88 222447.475 225323.162  1.29%   134 2950s
 17876 11093 223890.332   40   87 222447.475 225323.148  1.29%   134 2955s
 17911 11120 223229.023   48   79 222447.475 225322.052  1.29%   134 2960s
 17945 11146 222452.722   56   75 222447.475 225322.049  1.29%   134 2965s
 17980 11173 223487.184   41   76 222447.475 225321.933  1.29%   134 2970s
 18018 11193 224086.765   39   98 222447.475 225320.421  1.29%   134 2975s
 18036 11203 224720.778   32   98 222447.475 225318.883  1.29%   134 2981s
 18070 11223 225062.469   35   96 222447.475 225317.501  1.29%   134 2985s
 18116 11245 224274.691   40   92 222447.475 225315.968  1.29%   133 2990s
 18148 11269 223754.793   43   89 222447.475 225315.865  1.29%   133 2995s
 18175 11288 224122.238   39   97 222447.475 225315.029  1.29%   133 3000s
 18205 11318 222791.734   51   77 222447.475 225315.029  1.29%   134 3005s
 18234 11335 222889.705   53   84 222447.475 225313.411  1.29%   134 3010s
 18263 11352 222713.789   53   74 222447.475 225311.964  1.29%   134 3015s
 18318 11366 222617.744   55   58 222447.475 225311.882  1.29%   134 3020s
 18342 11380 222879.796   46   95 222447.475 225309.267  1.29%   134 3025s
 18370 11400 222921.778   53   79 222447.475 225308.415  1.29%   134 3030s
 18401 11419 223106.520   49   82 222447.475 225308.360  1.29%   134 3035s
 18434 11438 223111.379   37   77 222447.475 225308.276  1.29%   134 3040s
 18472 11460 224159.166   43   85 222447.475 225307.394  1.29%   134 3045s
 18502 11482 223747.872   40   87 222447.475 225307.239  1.29%   134 3050s
 18534 11505 223206.028   46   60 222447.475 225306.384  1.29%   134 3055s
 18579 11538 223563.024   41   73 222447.475 225303.296  1.28%   134 3060s
 18630 11573 223823.607   44   79 222447.475 225301.459  1.28%   134 3065s
 18671 11606 223390.337   49   83 222447.475 225301.136  1.28%   133 3070s
 18699 11622 223616.967   40   91 222447.475 225299.642  1.28%   133 3075s
 18728 11642 223808.099   42   85 222447.475 225299.240  1.28%   133 3080s
 18763 11665 223819.278   38   82 222447.475 225298.842  1.28%   133 3085s
 18808 11694 222544.107   52   53 222447.475 225298.294  1.28%   133 3090s
 18852 11712 224970.174   31  109 222447.475 225297.350  1.28%   133 3095s
 18874 11731 222461.704   52   79 222447.475 225297.350  1.28%   133 3100s
 18908 11761 222496.969   41   77 222447.475 225296.635  1.28%   133 3105s
 18943 11774 224826.179   33   96 222447.475 225285.971  1.28%   133 3110s
 18979 11810 222858.676   51   58 222447.475 225285.971  1.28%   133 3115s
 19010 11831 222695.744   42   72 222447.475 225285.570  1.28%   133 3120s
 19038 11849 222791.630   49   58 222447.475 225285.116  1.28%   133 3125s
 19071 11870 222483.020   53   80 222447.475 225283.252  1.27%   133 3130s
 19103 11874 223419.822   41   88 222447.475 225283.242  1.27%   133 3135s
 19135 11898 223161.713   49   87 222447.475 225282.894  1.27%   133 3140s
 19178 11923 224753.451   31   94 222447.475 225281.084  1.27%   133 3145s
 19213 11950 224706.259   34   97 222447.475 225280.918  1.27%   133 3150s
 19245 11970 224531.006   35   96 222447.475 225280.232  1.27%   133 3155s
 19283 11994 223754.450   39   91 222447.475 225279.640  1.27%   133 3160s
 19315 12017 224010.303   36   86 222447.475 225279.193  1.27%   133 3165s
 19362 12056 224766.300   37   98 222447.475 225278.463  1.27%   133 3170s
 19396 12078 224806.054   38   94 222447.475 225278.445  1.27%   133 3175s
 19434 12108 223444.533   47   80 222447.475 225277.384  1.27%   133 3180s
 19468 12126 222653.761   54   74 222447.475 225276.636  1.27%   133 3185s
 19501 12133 224739.385   34   96 222447.475 225274.788  1.27%   133 3190s
 19526 12150 224429.971   40   94 222447.475 225274.358  1.27%   133 3195s
 19559 12173 224251.412   36   96 222447.475 225273.632  1.27%   134 3200s
 19600 12214 222689.986   56   65 222447.475 225273.632  1.27%   134 3205s
 19635 12239 222480.107   58   81 222447.475 225273.214  1.27%   134 3210s
 19660 12245 224467.398   33   93 222447.475 225271.932  1.27%   134 3215s
 19697 12282 222711.457   52   57 222447.475 225271.932  1.27%   134 3220s
 19753 12304 224902.059   35   98 222447.475 225270.371  1.27%   134 3225s
 19782 12325 222500.543   50   76 222447.475 225270.371  1.27%   134 3230s
 19825 12341     cutoff   60      222447.475 225270.241  1.27%   134 3235s
 19855 12359 222503.067   52   74 222447.475 225268.693  1.27%   134 3240s
 19894 12366 223335.392   40   80 222447.475 225268.458  1.27%   134 3245s
 19930 12386 224708.955   33  100 222447.475 225266.868  1.27%   134 3250s
 19946 12402 222686.589   49   84 222447.475 225266.868  1.27%   134 3255s
 19972 12416 222662.835   46   77 222447.475 225266.350  1.27%   134 3260s
 19996 12430 223069.799   48   86 222447.475 225266.285  1.27%   134 3265s
 20020 12446 223289.553   43   85 222447.475 225265.203  1.27%   134 3270s
 20040 12456 224334.866   36   89 222447.475 225265.077  1.27%   134 3276s
 20075 12491 222627.521   54   65 222447.475 225265.077  1.27%   134 3280s
 20110 12518 222917.425   50   82 222447.475 225264.394  1.27%   134 3285s
 20142 12540 222858.681   51   77 222447.475 225263.341  1.27%   134 3290s
 20179 12559     cutoff   57      222447.475 225263.110  1.27%   134 3295s
 20217 12577 224728.791   35   84 222447.475 225260.964  1.26%   134 3300s
 20268 12618 224573.289   33   99 222447.475 225260.759  1.26%   134 3305s
 20294 12636 224062.909   34   93 222447.475 225260.718  1.26%   134 3310s
 20323 12657 224267.726   38   96 222447.475 225259.564  1.26%   134 3315s
 20350 12674 224338.642   36  103 222447.475 225258.348  1.26%   134 3320s
 20375 12689 224373.590   34   97 222447.475 225257.206  1.26%   134 3325s
 20405 12707 224424.599   34   94 222447.475 225257.071  1.26%   134 3330s
 20454 12747 224816.525   32   97 222447.475 225254.745  1.26%   134 3335s
 20478 12763 224657.146   39  108 222447.475 225254.372  1.26%   134 3340s
 20497 12782 222661.559   58   82 222447.475 225254.372  1.26%   134 3345s
 20529 12796 225004.582   35  100 222447.475 225253.362  1.26%   134 3350s
 20559 12818 224548.492   34   86 222447.475 225253.012  1.26%   134 3355s
 20609 12840 224419.095   37   91 222447.475 225252.799  1.26%   134 3360s
 20641 12865 224387.289   37   90 222447.475 225252.717  1.26%   134 3365s
 20679 12890 223216.587   45   95 222447.475 225252.377  1.26%   134 3370s
 20703 12906 223700.795   45   89 222447.475 225252.287  1.26%   134 3375s
 20735 12928 223385.218   49   78 222447.475 225252.110  1.26%   134 3380s
 20765 12950 223612.935   46   79 222447.475 225251.959  1.26%   134 3385s
 20811 12986 223721.523   44   85 222447.475 225251.683  1.26%   134 3390s
 20844 13011 224152.532   38   83 222447.475 225251.263  1.26%   134 3395s
 20890 13049 224632.002   39  103 222447.475 225250.483  1.26%   134 3400s
 20915 13066 224546.367   34  104 222447.475 225250.306  1.26%   134 3405s
 20948 13087 224359.365   34   94 222447.475 225249.969  1.26%   134 3410s
 20980 13109 224424.639   38  105 222447.475 225249.948  1.26%   134 3415s
 20999 13120 224808.797   34   97 222447.475 225249.697  1.26%   134 3420s
 21024 13137 222483.265   52   79 222447.475 225249.697  1.26%   134 3425s
 21049 13158 222698.606   41   63 222447.475 225248.455  1.26%   134 3430s
 21098 13167 224555.624   37   87 222447.475 225247.901  1.26%   134 3435s
 21146 13207 223360.433   46   67 222447.475 225247.701  1.26%   134 3440s
 21184 13234 223829.808   41   90 222447.475 225247.631  1.26%   134 3445s
 21223 13259 222991.197   48   90 222447.475 225247.532  1.26%   134 3450s
 21245 13273 223340.012   44   77 222447.475 225247.516  1.26%   134 3455s
 21285 13299 222471.752   54   71 222447.475 225247.410  1.26%   134 3460s
 21311 13311 225092.111   31  101 222447.475 225246.859  1.26%   134 3465s
 21367 13329     cutoff   54      222447.475 225246.859  1.26%   134 3470s
 21401 13351 224404.531   34   98 222447.475 225245.778  1.26%   134 3475s
 21429 13369 224413.023   34   89 222447.475 225244.980  1.26%   134 3480s
 21461 13393 224163.971   36   81 222447.475 225244.207  1.26%   134 3485s
 21508 13424 223862.223   36   95 222447.475 225244.112  1.26%   134 3490s
 21544 13448 225102.988   31  112 222447.475 225243.429  1.26%   134 3495s
 21562 13466 222754.573   49   89 222447.475 225243.429  1.26%   134 3500s
 21601 13481 224681.000   32  105 222447.475 225242.946  1.26%   134 3505s
 21627 13499 224208.396   36   97 222447.475 225242.932  1.26%   134 3510s
 21654 13518 223506.194   43   90 222447.475 225242.705  1.26%   134 3515s
 21683 13539 222490.339   43   82 222447.475 225242.257  1.26%   134 3520s
 21715 13555 223031.858   52   79 222447.475 225242.215  1.26%   134 3525s
 21753 13575 224906.367   33  106 222447.475 225239.846  1.26%   134 3530s
 21784 13598 224336.404   39   91 222447.475 225238.651  1.25%   134 3535s
 21819 13623 223778.151   38   87 222447.475 225238.403  1.25%   134 3540s
 21871 13667 224603.103   34   90 222447.475 225237.686  1.25%   134 3545s
 21898 13694 223156.439   45   76 222447.475 225237.686  1.25%   134 3550s
 21934 13720 223177.150   51   82 222447.475 225237.457  1.25%   134 3555s
 21961 13739 222779.097   46   77 222447.475 225236.646  1.25%   134 3560s
 21989 13759 222651.663   51   76 222447.475 225235.449  1.25%   134 3565s
 22032 13781 224218.119   40   89 222447.475 225234.576  1.25%   134 3570s
 22063 13804 224894.332   33   95 222447.475 225234.175  1.25%   134 3575s
 22099 13840 223175.761   51   67 222447.475 225234.175  1.25%   134 3580s
 22142 13861 223187.507   47   89 222447.475 225233.608  1.25%   134 3585s
 22176 13887 222835.461   52   74 222447.475 225232.814  1.25%   134 3590s
 22212 13909     cutoff   53      222447.475 225232.794  1.25%   134 3595s
 22232 13925 223897.091   37   86 222447.475 225232.102  1.25%   134 3600s
 22269 13960 222559.236   49   64 222447.475 225232.102  1.25%   134 3605s
 22304 13977 224202.684   34   88 222447.475 225230.179  1.25%   134 3610s
 22333 13996 224029.040   41   99 222447.475 225229.809  1.25%   134 3615s
 22368 14015 224922.878   34  101 222447.475 225229.200  1.25%   134 3620s
 22385 14032 222736.804   51   77 222447.475 225229.200  1.25%   134 3625s
 22408 14047 223019.120   51   87 222447.475 225228.628  1.25%   134 3630s
 22431 14055 223589.044   40   85 222447.475 225227.658  1.25%   134 3635s
 22458 14074 223347.225   41   94 222447.475 225226.493  1.25%   134 3640s
 22482 14090 223723.038   43   83 222447.475 225226.257  1.25%   134 3645s
 22517 14115 223030.583   48   83 222447.475 225225.854  1.25%   134 3650s
 22555 14141 222469.294   60   68 222447.475 225224.872  1.25%   134 3655s
 22593 14169 222890.896   45   68 222447.475 225224.597  1.25%   134 3660s
 22627 14191 222981.112   47   88 222447.475 225223.337  1.25%   134 3665s
 22653 14209 222768.693   50   88 222447.475 225222.132  1.25%   134 3670s
 22679 14227 222652.112   53   76 222447.475 225221.715  1.25%   134 3675s
 22717 14242 224621.286   36  102 222447.475 225220.921  1.25%   134 3680s
 22753 14262 224587.453   35  100 222447.475 225219.829  1.25%   134 3685s
 22785 14286 223772.141   43   99 222447.475 225219.096  1.25%   134 3690s
 22810 14303 223221.415   44   86 222447.475 225218.964  1.25%   134 3695s
 22851 14310 223953.242   39  101 222447.475 225218.495  1.25%   134 3700s
 22882 14333 223666.487   45   90 222447.475 225218.096  1.25%   134 3705s
 22922 14359 224076.161   41   75 222447.475 225217.902  1.25%   134 3710s
 22981 14410 223794.029   41   96 222447.475 225217.791  1.25%   134 3715s
 23011 14428 224310.714   41   90 222447.475 225217.597  1.25%   134 3720s
 23042 14447 223819.382   38   91 222447.475 225216.409  1.24%   134 3725s
 23054 14459 222993.686   50   83 222447.475 225216.409  1.24%   134 3730s
 23081 14476 222841.907   48   82 222447.475 225216.192  1.24%   134 3735s
 23105 14490 223261.841   47   84 222447.475 225215.998  1.24%   134 3740s
 23132 14507 223193.962   41   85 222447.475 225215.294  1.24%   134 3745s
 23180 14531 225116.126   32  100 222447.475 225214.920  1.24%   134 3750s
