    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 20029 12432 159609.620   50   93 158857.296 160421.032  0.98%  93.7 1645s
 20091 12472 159567.576   48  101 158857.296 160420.457  0.98%  93.7 1650s
 20150 12515 158869.966   64   87 158857.296 160419.737  0.98%  93.7 1655s
 20220 12553 159501.242   52   88 158857.296 160418.680  0.98%  93.7 1660s
 20306 12610     cutoff   53      158857.296 160418.147  0.98%  93.7 1665s
 20368 12654 159662.906   48  101 158857.296 160416.579  0.98%  93.7 1670s
 20451 12710     cutoff   69      158857.296 160415.776  0.98%  93.7 1675s
 20521 12754 160284.031   36  124 158857.296 160415.521  0.98%  93.7 1680s
 20589 12806 159303.274   59   93 158857.296 160414.849  0.98%  93.7 1685s
 20680 12869 158963.967   56   73 158857.296 160413.674  0.98%  93.6 1690s
 20750 12905 160353.697   37  119 158857.296 160413.180  0.98%  93.7 1695s
 20823 12958 159614.439   43  117 158857.296 160412.079  0.98%  93.6 1700s
 20891 12995 159293.280   54   66 158857.296 160411.303  0.98%  93.6 1705s
 20967 13032 160130.015   39   98 158857.296 160410.688  0.98%  93.6 1710s
 21055 13095 160069.149   39  111 158857.296 160410.419  0.98%  93.5 1715s
 21133 13144 160187.492   37  112 158857.296 160407.649  0.98%  93.5 1720s
 21197 13178 159934.924   40  110 158857.296 160406.622  0.98%  93.5 1725s
 21272 13203 159788.068   47  129 158857.296 160405.837  0.97%  93.5 1730s
 21314 13225 159915.551   45  111 158857.296 160405.368  0.97%  93.6 1735s
 21384 13277 158981.905   55   91 158857.296 160405.294  0.97%  93.6 1740s
 21449 13318 159099.081   49   87 158857.296 160404.521  0.97%  93.6 1745s
 21529 13360 160155.011   38  130 158857.296 160401.716  0.97%  93.5 1750s
 21591 13396 159228.951   50   96 158857.296 160400.792  0.97%  93.5 1755s
 21652 13433 159459.919   48  104 158857.296 160400.490  0.97%  93.5 1760s
 21721 13480 160048.558   47  109 158857.296 160399.824  0.97%  93.6 1765s
 21782 13523 159451.462   46  102 158857.296 160398.978  0.97%  93.6 1770s
 21851 13562 159788.198   46   90 158857.296 160398.889  0.97%  93.6 1775s
 21920 13613 159502.233   47   96 158857.296 160398.291  0.97%  93.7 1780s
 22010 13651 158885.964   55   79 158857.296 160398.291  0.97%  93.7 1785s
 22112 13696 158957.547   58   87 158857.296 160398.114  0.97%  93.6 1790s
 22184 13736 159756.829   50   97 158857.296 160397.456  0.97%  93.6 1795s
 22257 13780 160214.730   37  107 158857.296 160396.827  0.97%  93.6 1800s
 22331 13823 160054.251   39   97 158857.296 160395.627  0.97%  93.5 1805s
 22409 13883 159788.540   47   85 158857.296 160394.491  0.97%  93.5 1810s
 22470 13921 160109.672   35  109 158857.296 160393.765  0.97%  93.5 1815s
 22474 13925 159827.258   39   97 158857.296 160393.765  0.97%  93.5 1820s
 22478 13929 159420.737   43   80 158857.296 160393.765  0.97%  93.5 1825s
 22481 13932 159088.574   46   73 158857.296 160393.765  0.97%  93.5 1831s
 22493 13936     cutoff   53      158857.296 160393.765  0.97%  93.5 1835s
 22560 13977 159769.183   47   97 158857.296 160390.707  0.97%  93.5 1840s
 22635 14034 158918.937   64   73 158857.296 160390.509  0.97%  93.4 1845s
 22705 14072 159406.480   46  104 158857.296 160390.232  0.96%  93.4 1850s
 22764 14098 159822.130   43  109 158857.296 160389.939  0.96%  93.5 1855s
 22829 14139 159928.486   36  129 158857.296 160389.580  0.96%  93.5 1860s
 22897 14175 160201.235   40  123 158857.296 160388.919  0.96%  93.5 1865s
 22945 14211 159378.527   51   82 158857.296 160388.541  0.96%  93.5 1870s
 23016 14254 160138.234   40  122 158857.296 160386.696  0.96%  93.5 1875s
 23062 14293 159301.668   56   99 158857.296 160386.338  0.96%  93.5 1880s
 23133 14346 159611.287   48   99 158857.296 160384.790  0.96%  93.5 1885s
 23208 14389 159756.112   44   95 158857.296 160384.218  0.96%  93.5 1890s
 23276 14433 159568.224   47   95 158857.296 160383.989  0.96%  93.5 1895s
 23351 14470 160231.838   40  121 158857.296 160383.626  0.96%  93.5 1900s
 23414 14515 159875.607   46   98 158857.296 160383.241  0.96%  93.5 1905s
 23491 14592 159024.111   60   71 158857.296 160383.241  0.96%  93.6 1910s
 23565 14629 159456.900   42   92 158857.296 160383.051  0.96%  93.6 1915s
 23629 14673 159421.257   49  109 158857.296 160382.716  0.96%  93.6 1920s
 23707 14718 159580.351   46   98 158857.296 160382.551  0.96%  93.6 1925s
 23782 14767 159238.870   47  113 158857.296 160381.778  0.96%  93.6 1930s
 23853 14822 159319.185   44   99 158857.296 160381.693  0.96%  93.7 1935s
 23920 14861 160152.258   41  110 158857.296 160380.827  0.96%  93.7 1940s
 23997 14906 160265.548   38  120 158857.296 160379.988  0.96%  93.7 1945s
 24075 14956 159435.275   47   94 158857.296 160377.718  0.96%  93.7 1950s
 24139 14995 159468.389   45   87 158857.296 160377.301  0.96%  93.7 1955s
 24227 15035 158939.059   56  102 158857.296 160376.649  0.96%  93.6 1960s
 24300 15082 159429.550   47  107 158857.296 160375.820  0.96%  93.6 1965s
 24371 15122     cutoff   56      158857.296 160375.110  0.96%  93.6 1970s
 24432 15157 159746.711   47   77 158857.296 160373.587  0.95%  93.6 1975s
 24508 15207 159845.672   42  105 158857.296 160371.997  0.95%  93.6 1980s
 24563 15240 159182.020   48   91 158857.296 160371.902  0.95%  93.6 1985s
 24636 15286 159766.980   42  105 158857.296 160371.021  0.95%  93.6 1990s
 24695 15322 159952.203   43  106 158857.296 160370.941  0.95%  93.6 1995s
 24768 15373     cutoff   65      158857.296 160370.489  0.95%  93.6 2000s
 24818 15399 159878.361   42  123 158857.296 160370.080  0.95%  93.7 2005s
 24888 15437 158960.852   53  105 158857.296 160369.852  0.95%  93.7 2010s
 24944 15461 159429.386   44  101 158857.296 160369.526  0.95%  93.7 2015s
 25024 15505 160089.033   41  111 158857.296 160369.118  0.95%  93.6 2020s
 25093 15551 159662.681   48   91 158857.296 160368.545  0.95%  93.6 2025s
 25177 15612 159481.770   50   99 158857.296 160368.103  0.95%  93.6 2030s
 25259 15668     cutoff   61      158857.296 160367.432  0.95%  93.6 2035s
 25328 15708 159766.048   44  104 158857.296 160366.828  0.95%  93.6 2040s
 25384 15750 159363.014   47  105 158857.296 160366.496  0.95%  93.6 2045s
 25450 15800 159363.233   54   96 158857.296 160366.308  0.95%  93.6 2050s
 25538 15852 160250.752   35  124 158857.296 160365.031  0.95%  93.5 2055s
 25631 15869 159678.677   40  103 158857.296 160364.954  0.95%  93.4 2060s
 25703 15915 159453.536   50  106 158857.296 160364.704  0.95%  93.4 2065s
 25783 15954 160195.718   39  120 158857.296 160363.707  0.95%  93.4 2070s
 25848 16003 159742.332   41  107 158857.296 160363.184  0.95%  93.4 2075s
 25918 16053 159871.360   40  106 158857.296 160362.755  0.95%  93.4 2080s
 25966 16093 159412.176   47  108 158857.296 160362.400  0.95%  93.5 2085s
 26035 16134 159475.279   52   98 158857.296 160361.586  0.95%  93.5 2090s
 26052 16143 160255.586   36  119 158857.296 160361.372  0.95%  93.4 2095s
 26120 16185 160001.957   39  113 158857.296 160360.727  0.95%  93.5 2100s
 26202 16248 158865.315   57   69 158857.296 160360.435  0.95%  93.5 2105s
 26270 16288 159429.599   47   94 158857.296 160359.528  0.95%  93.4 2110s
 26365 16323 160115.139   39  113 158857.296 160358.673  0.95%  93.3 2115s
 26423 16361 159513.695   48   97 158857.296 160358.529  0.95%  93.3 2120s
 26481 16399 159811.046   41  109 158857.296 160357.898  0.94%  93.4 2125s
 26557 16458 159115.354   51   81 158857.296 160357.765  0.94%  93.5 2130s
 26635 16491 160190.180   35  120 158857.296 160356.957  0.94%  93.4 2135s
 26715 16542 160142.568   39  126 158857.296 160355.819  0.94%  93.4 2140s
 26792 16587 160172.449   43  104 158857.296 160355.237  0.94%  93.3 2145s
 26865 16640 159277.382   54   87 158857.296 160354.161  0.94%  93.3 2150s
 26948 16691 160087.522   38  123 158857.296 160353.478  0.94%  93.3 2155s
 27009 16732 159285.577   55   99 158857.296 160353.124  0.94%  93.3 2160s
 27077 16764 159386.612   53   84 158857.296 160352.828  0.94%  93.3 2165s
 27168 16820 159187.101   56   96 158857.296 160352.335  0.94%  93.3 2170s
 27249 16885 159699.599   42  103 158857.296 160351.427  0.94%  93.3 2175s
 27318 16924 159878.501   44  107 158857.296 160350.982  0.94%  93.3 2180s
 27388 16966 160233.089   41  101 158857.296 160350.073  0.94%  93.3 2185s
 27465 17016 159599.390   48   99 158857.296 160349.763  0.94%  93.2 2190s
 27538 17077 158938.161   67   68 158857.296 160349.748  0.94%  93.3 2195s
 27616 17114     cutoff   47      158857.296 160348.968  0.94%  93.3 2200s
 27680 17158 160056.392   44  104 158857.296 160348.567  0.94%  93.3 2205s
 27770 17179 159794.359   36  107 158857.296 160347.955  0.94%  93.2 2210s
 27839 17216     cutoff   47      158857.296 160347.760  0.94%  93.2 2215s
 27910 17263 159643.225   49   91 158857.296 160347.724  0.94%  93.3 2220s
 27969 17300 159542.623   41  103 158857.296 160347.019  0.94%  93.2 2225s
 28042 17347 159908.734   45   96 158857.296 160345.493  0.94%  93.2 2230s
 28097 17388 158939.202   58   99 158857.296 160345.385  0.94%  93.3 2235s
 28170 17433 159591.627   50  103 158857.296 160344.830  0.94%  93.2 2240s
 28245 17492 160141.442   38  116 158857.296 160344.459  0.94%  93.3 2245s
 28327 17552 160072.525   42  128 158857.296 160343.895  0.94%  93.3 2250s
 28394 17594 159166.575   56   98 158857.296 160343.324  0.94%  93.3 2255s
 28473 17626 159905.462   45  112 158857.296 160343.028  0.94%  93.2 2260s
 28550 17673 158880.837   57   90 158857.296 160342.819  0.94%  93.2 2265s
 28616 17723 159684.596   41  103 158857.296 160342.656  0.94%  93.3 2270s
 28687 17764 160061.978   39  103 158857.296 160342.307  0.93%  93.2 2275s
 28750 17812 158877.368   58   94 158857.296 160342.155  0.93%  93.2 2280s
 28828 17850 159660.692   43  110 158857.296 160341.276  0.93%  93.2 2285s
 28894 17892 159692.382   49  103 158857.296 160341.162  0.93%  93.3 2290s
 28937 17933 158991.128   60   90 158857.296 160341.162  0.93%  93.3 2295s
 28999 17969 159319.436   50   86 158857.296 160341.106  0.93%  93.3 2300s
 29071 18009 159847.672   39  106 158857.296 160340.499  0.93%  93.3 2305s
 29137 18049 159421.274   54   98 158857.296 160340.347  0.93%  93.3 2310s
 29220 18080 160208.195   34  126 158857.296 160340.062  0.93%  93.2 2315s
 29293 18127 159549.074   45  106 158857.296 160339.913  0.93%  93.3 2320s
 29357 18169     cutoff   61      158857.296 160339.304  0.93%  93.3 2325s
 29425 18209 159056.740   49   96 158857.296 160338.760  0.93%  93.2 2330s
 29492 18242 159495.309   50   90 158857.296 160337.652  0.93%  93.2 2335s
 29574 18306 158979.364   59   90 158857.296 160337.420  0.93%  93.2 2340s
 29638 18350 158860.467   55   66 158857.296 160336.395  0.93%  93.2 2345s
 29702 18382 159585.914   44  107 158857.296 160335.432  0.93%  93.2 2350s
 29776 18417 160080.344   36  123 158857.296 160335.076  0.93%  93.2 2355s
 29856 18459 159154.492   48   95 158857.296 160334.977  0.93%  93.2 2360s
 29918 18497 158878.539   57   83 158857.296 160334.560  0.93%  93.2 2365s
 29992 18554 158945.514   59   83 158857.296 160334.492  0.93%  93.2 2370s
 30064 18597 158970.901   53   82 158857.296 160333.840  0.93%  93.2 2375s
 30138 18637 159538.675   42  123 158857.296 160333.395  0.93%  93.2 2380s
 30194 18669 159901.663   41  103 158857.296 160332.275  0.93%  93.2 2385s
 30267 18708 160141.866   40  119 158857.296 160331.995  0.93%  93.2 2390s
 30328 18749 159227.048   55  100 158857.296 160331.866  0.93%  93.2 2395s
 30396 18787 159223.856   56   94 158857.296 160330.839  0.93%  93.2 2400s
 30480 18829 159639.927   50   92 158857.296 160330.548  0.93%  93.2 2405s
 30571 18891 159512.025   44  105 158857.296 160330.059  0.93%  93.1 2410s
 30639 18928 159502.002   42   93 158857.296 160329.419  0.93%  93.1 2415s
 30712 18967 159523.132   41  115 158857.296 160329.176  0.93%  93.1 2420s
 30787 19010 159349.872   54  104 158857.296 160329.020  0.93%  93.1 2425s
 30863 19070 159272.358   55   91 158857.296 160328.799  0.93%  93.1 2430s
 30913 19104 159587.234   52  103 158857.296 160328.006  0.93%  93.1 2437s
 30946 19129 159078.891   54   94 158857.296 160327.789  0.93%  93.1 2440s
 31015 19174 159649.721   49   82 158857.296 160326.803  0.93%  93.1 2445s
 31110 19243 159293.322   55   98 158857.296 160326.562  0.92%  93.1 2450s
 31215 19306 160145.773   41  103 158857.296 160325.979  0.92%  93.0 2455s
 31293 19347 159981.069   38  116 158857.296 160325.338  0.92%  93.0 2460s
 31363 19395 159348.712   50   94 158857.296 160324.860  0.92%  93.0 2465s
 31431 19437 159488.790   48   96 158857.296 160324.029  0.92%  93.0 2470s
 31510 19487 160156.011   40  111 158857.296 160323.929  0.92%  93.0 2475s
 31577 19530 159828.240   47  108 158857.296 160323.168  0.92%  93.0 2480s
 31646 19581 159675.588   48  104 158857.296 160322.925  0.92%  92.9 2485s
 31722 19631 160157.411   37  119 158857.296 160322.663  0.92%  93.0 2490s
 31785 19677 159672.596   45  102 158857.296 160322.497  0.92%  92.9 2495s
 31848 19721 159003.094   53   94 158857.296 160322.346  0.92%  93.0 2500s
 31937 19738 159803.067   44  102 158857.296 160322.159  0.92%  92.9 2505s
 31989 19770 159448.417   45  100 158857.296 160321.594  0.92%  93.0 2510s
 32056 19811 159607.428   48  108 158857.296 160320.411  0.92%  93.0 2515s
 32113 19849 159302.434   51   91 158857.296 160320.243  0.92%  93.0 2520s
 32197 19908 158865.194   57   83 158857.296 160320.127  0.92%  92.9 2525s
 32266 19953 159295.339   51   97 158857.296 160319.847  0.92%  93.0 2530s
 32340 20000 159349.141   43   97 158857.296 160319.199  0.92%  92.9 2535s
 32409 20045 159497.662   54   86 158857.296 160319.119  0.92%  92.9 2540s
 32489 20098 159800.424   45  108 158857.296 160318.592  0.92%  92.9 2545s
 32564 20146 159156.705   58   91 158857.296 160317.386  0.92%  92.9 2550s
 32636 20174 159472.464   46  109 158857.296 160316.920  0.92%  92.9 2555s
 32697 20211     cutoff   57      158857.296 160316.855  0.92%  92.9 2560s
 32766 20250 159500.510   48  107 158857.296 160316.071  0.92%  92.9 2565s
 32830 20284 159972.706   38  109 158857.296 160315.066  0.92%  92.9 2570s
 32901 20329 160000.611   45  103 158857.296 160314.672  0.92%  92.9 2575s
 32984 20373 160130.766   40  118 158857.296 160314.530  0.92%  92.9 2580s
 33054 20423 158897.117   59   79 158857.296 160313.958  0.92%  92.8 2585s
 33117 20461 159994.954   39  109 158857.296 160313.412  0.92%  92.8 2590s
 33207 20528 159329.597   50   89 158857.296 160313.116  0.92%  92.8 2595s
 33293 20586 160137.311   43   91 158857.296 160312.662  0.92%  92.8 2600s
 33383 20620 159673.084   43   95 158857.296 160312.247  0.92%  92.8 2605s
 33469 20672 159178.279   52  102 158857.296 160311.648  0.92%  92.7 2610s
 33536 20716 159389.962   53   79 158857.296 160311.395  0.92%  92.8 2615s
 33637 20777 159172.669   48   73 158857.296 160310.818  0.91%  92.7 2620s
 33712 20819 159339.147   47   90 158857.296 160310.606  0.91%  92.7 2625s
 33785 20862 160239.238   39  120 158857.296 160309.699  0.91%  92.7 2630s
 33849 20906 159182.489   46   98 158857.296 160309.233  0.91%  92.8 2635s
 33921 20942 159838.183   39  114 158857.296 160309.037  0.91%  92.8 2640s
 33980 20987 158972.133   54   82 158857.296 160308.423  0.91%  92.8 2645s
 34070 21023 158898.943   59   56 158857.296 160308.354  0.91%  92.8 2650s
 34149 21056 160111.084   45   95 158857.296 160307.450  0.91%  92.8 2655s
 34221 21108 159913.606   44  115 158857.296 160306.864  0.91%  92.8 2660s
 34288 21147 159410.013   49  117 158857.296 160306.554  0.91%  92.8 2665s
 34361 21193 158967.350   50   85 158857.296 160306.528  0.91%  92.8 2670s
 34437 21243 158978.153   55   95 158857.296 160306.426  0.91%  92.7 2675s
 34516 21284 159502.766   48   98 158857.296 160305.863  0.91%  92.7 2680s
 34578 21332 159276.485   53   86 158857.296 160305.746  0.91%  92.8 2685s
 34658 21378 160201.527   38  125 158857.296 160305.398  0.91%  92.8 2690s
 34723 21421 159543.804   47  101 158857.296 160305.317  0.91%  92.8 2695s
 34802 21459 159919.215   38  112 158857.296 160305.012  0.91%  92.8 2700s
 34856 21491 159621.155   40  106 158857.296 160304.783  0.91%  92.8 2705s
 34925 21536 159187.731   51   89 158857.296 160304.572  0.91%  92.8 2710s
 35005 21590 159185.346   53   92 158857.296 160304.402  0.91%  92.8 2715s
 35069 21629 159510.869   44   87 158857.296 160303.424  0.91%  92.8 2720s
 35135 21669 160122.834   38  124 158857.296 160302.874  0.91%  92.8 2725s
 35200 21724 158923.383   61   72 158857.296 160302.705  0.91%  92.8 2730s
 35263 21756 159454.142   52  104 158857.296 160302.401  0.91%  92.8 2735s
 35313 21786 159502.549   49   95 158857.296 160302.212  0.91%  92.8 2740s
 35395 21800 160218.820   38  120 158857.296 160301.427  0.91%  92.9 2745s
 35456 21841 159083.354   53   93 158857.296 160301.344  0.91%  92.9 2750s
 35530 21887     cutoff   58      158857.296 160301.034  0.91%  92.9 2755s
 35586 21921 159919.661   38  120 158857.296 160300.549  0.91%  92.9 2760s
 35637 21955 159783.477   48  110 158857.296 160300.050  0.91%  92.9 2765s
 35699 21997 159410.860   49   90 158857.296 160299.650  0.91%  92.9 2770s
 35764 22032 159365.213   50   88 158857.296 160299.149  0.91%  93.0 2775s
 35833 22083 158919.219   50   93 158857.296 160298.664  0.91%  93.0 2780s
 35917 22129 159860.513   49  108 158857.296 160297.304  0.91%  93.0 2785s
 35996 22175 159423.393   48  100 158857.296 160296.487  0.91%  93.0 2790s
 36068 22202 159275.413   48   92 158857.296 160295.951  0.91%  92.9 2795s
 36174 22270 160136.681   42  105 158857.296 160295.773  0.91%  92.9 2800s
 36240 22319 159439.490   43   96 158857.296 160295.632  0.91%  92.9 2805s
 36301 22359 159492.563   39  100 158857.296 160295.503  0.91%  93.0 2810s
 36381 22398 160150.905   40  110 158857.296 160294.739  0.90%  93.0 2815s
 36447 22446 159417.006   45  101 158857.296 160294.210  0.90%  93.0 2820s
 36502 22485 159421.418   46  105 158857.296 160293.845  0.90%  93.0 2825s
 36577 22534 160150.213   39  102 158857.296 160293.684  0.90%  93.0 2830s
 36650 22587 159057.969   58   95 158857.296 160293.651  0.90%  93.0 2835s
 36728 22625 159417.179   49  105 158857.296 160293.189  0.90%  93.0 2840s
 36807 22643 160167.903   36  124 158857.296 160293.134  0.90%  93.0 2845s
 36867 22691 159014.234   47   96 158857.296 160293.125  0.90%  93.0 2850s
 36909 22714 159677.962   41  111 158857.296 160292.960  0.90%  93.1 2855s
 36989 22762 158883.774   55   91 158857.296 160292.802  0.90%  93.0 2860s
 37036 22787 160217.542   35  128 158857.296 160292.490  0.90%  93.0 2865s
 37085 22814 159150.543   47   91 158857.296 160292.466  0.90%  93.1 2870s
 37163 22850 159915.330   45   96 158857.296 160291.144  0.90%  93.1 2875s
 37242 22911 159294.659   46   96 158857.296 160291.057  0.90%  93.1 2880s
 37306 22939 160068.416   39  127 158857.296 160290.581  0.90%  93.1 2885s
 37368 22986 159641.831   40  101 158857.296 160290.345  0.90%  93.1 2890s
 37439 23018 158905.343   51   94 158857.296 160290.255  0.90%  93.1 2895s
 37514 23063 158979.825   58   81 158857.296 160289.856  0.90%  93.1 2900s
 37588 23093 159834.285   46   96 158857.296 160288.862  0.90%  93.1 2905s
 37658 23133 159228.946   49  125 158857.296 160288.759  0.90%  93.1 2910s
 37714 23171 159062.687   53  107 158857.296 160288.669  0.90%  93.1 2915s
 37758 23200 159790.799   48   99 158857.296 160288.508  0.90%  93.1 2920s
 37826 23245 159140.399   50  112 158857.296 160288.347  0.90%  93.1 2925s
 37886 23277 159183.633   58   96 158857.296 160287.983  0.90%  93.1 2930s
 37941 23300 159714.739   43  106 158857.296 160287.535  0.90%  93.2 2935s
 38008 23335 159848.570   42  122 158857.296 160287.137  0.90%  93.2 2940s
 38080 23366 159949.685   40  123 158857.296 160286.768  0.90%  93.2 2945s
 38141 23409 159752.045   46  115 158857.296 160286.661  0.90%  93.2 2950s
 38212 23454 159942.118   35  117 158857.296 160286.368  0.90%  93.2 2955s
 38275 23491 159751.474   48  108 158857.296 160286.039  0.90%  93.2 2960s
 38338 23530     cutoff   52      158857.296 160285.800  0.90%  93.2 2965s
 38394 23557 159902.957   39  112 158857.296 160285.478  0.90%  93.2 2970s
 38444 23597 159215.416   51   84 158857.296 160285.407  0.90%  93.3 2975s
 38525 23647 158904.334   61   96 158857.296 160285.354  0.90%  93.3 2980s
 38592 23685 159386.206   48   98 158857.296 160285.311  0.90%  93.3 2985s
 38652 23726 158865.124   58   85 158857.296 160285.056  0.90%  93.3 2990s
 38700 23758 159573.714   45  122 158857.296 160284.961  0.90%  93.3 2995s
 38765 23787 159954.296   39  117 158857.296 160284.910  0.90%  93.4 3000s
 38831 23825 159440.120   50  106 158857.296 160284.374  0.90%  93.3 3005s
 38891 23859 158882.125   56   90 158857.296 160284.160  0.90%  93.3 3010s
 38932 23886 159157.045   44   89 158857.296 160284.008  0.90%  93.4 3015s
 39001 23920 159897.905   37  119 158857.296 160283.843  0.90%  93.3 3020s
 39063 23968 159563.998   51   92 158857.296 160283.746  0.90%  93.4 3025s
 39137 24016 159527.409   47  113 158857.296 160283.481  0.90%  93.4 3030s
 39193 24053 159209.278   55   99 158857.296 160283.337  0.90%  93.4 3035s
 39220 24072 158992.262   51   81 158857.296 160283.083  0.90%  93.4 3040s
 39289 24113 159519.608   46   96 158857.296 160282.924  0.90%  93.4 3045s
 39355 24153 159383.084   51   93 158857.296 160282.819  0.90%  93.5 3050s
 39427 24205 159487.229   45  101 158857.296 160282.422  0.90%  93.5 3055s
 39494 24242 159111.839   55   93 158857.296 160281.964  0.90%  93.5 3060s
 39559 24279 160089.936   35  111 158857.296 160281.201  0.90%  93.5 3065s
 39615 24313 159608.345   44   99 158857.296 160280.906  0.90%  93.5 3070s
 39683 24349 160069.226   40  113 158857.296 160279.931  0.90%  93.5 3075s
 39748 24394 160033.342   42  120 158857.296 160279.770  0.90%  93.6 3080s
 39799 24427 160075.966   38  125 158857.296 160279.236  0.90%  93.6 3085s
 39850 24456 159455.233   44  102 158857.296 160278.667  0.89%  93.6 3090s
 39896 24484 159795.857   45   95 158857.296 160278.612  0.89%  93.6 3095s
 39960 24532 158905.629   58  101 158857.296 160277.751  0.89%  93.6 3100s
 40030 24566 159109.496   56   98 158857.296 160277.723  0.89%  93.6 3105s
 40088 24616 159084.867   49   82 158857.296 160277.282  0.89%  93.7 3110s
 40195 24641 159855.776   43  106 158857.296 160276.937  0.89%  93.6 3115s
 40259 24689 159484.961   38   95 158857.296 160276.805  0.89%  93.6 3120s
 40330 24726 159869.160   48   99 158857.296 160276.432  0.89%  93.6 3125s
 40402 24768 159814.417   46  116 158857.296 160275.754  0.89%  93.7 3130s
 40460 24806 159309.557   43  104 158857.296 160275.457  0.89%  93.7 3135s
 40516 24828 160017.507   43  118 158857.296 160274.574  0.89%  93.7 3140s
 40575 24872 158872.707   55   87 158857.296 160273.779  0.89%  93.7 3145s
 40650 24905 159377.819   48   95 158857.296 160273.521  0.89%  93.7 3150s
 40720 24956 159678.753   44   87 158857.296 160272.941  0.89%  93.7 3155s
 40781 24990 159052.312   58  101 158857.296 160272.696  0.89%  93.7 3160s
 40844 25019 159011.757   60  103 158857.296 160272.460  0.89%  93.8 3165s
 40906 25051 159701.449   47   86 158857.296 160271.263  0.89%  93.8 3170s
 40960 25087 159575.238   45  107 158857.296 160270.951  0.89%  93.8 3175s
 41031 25138 158893.411   55   80 158857.296 160270.833  0.89%  93.8 3180s
 41082 25163 159861.505   41  101 158857.296 160270.650  0.89%  93.8 3185s
 41138 25189     cutoff   55      158857.296 160270.497  0.89%  93.8 3190s
 41190 25215 159707.971   40  109 158857.296 160270.350  0.89%  93.8 3195s
 41274 25251 159502.544   47   94 158857.296 160269.964  0.89%  93.8 3200s
 41353 25297 159231.976   54  107 158857.296 160269.905  0.89%  93.8 3205s
 41405 25327 159005.410   55   97 158857.296 160269.820  0.89%  93.8 3214s
 41408 25330 158886.968   58   93 158857.296 160269.820  0.89%  93.8 3215s
 41492 25365 159867.856   42  124 158857.296 160269.520  0.89%  93.8 3220s
 41553 25404 159375.008   49  103 158857.296 160269.232  0.89%  93.8 3225s
 41613 25440 159108.627   39  107 158857.296 160268.998  0.89%  93.8 3230s
 41675 25475 160182.517   38  134 158857.296 160268.800  0.89%  93.8 3235s
 41727 25511 159518.376   44  118 158857.296 160268.640  0.89%  93.9 3240s
 41784 25536 159690.265   41  109 158857.296 160268.505  0.89%  93.9 3245s
 41845 25580 159886.634   39  118 158857.296 160268.042  0.89%  93.9 3250s
 41906 25625 159421.147   51   96 158857.296 160267.859  0.89%  93.9 3255s
 41973 25670 159695.603   41  117 158857.296 160267.735  0.89%  94.0 3260s
 42009 25692 159824.975   44  105 158857.296 160267.643  0.89%  94.0 3265s
 42086 25736     cutoff   53      158857.296 160267.553  0.89%  94.0 3270s
 42153 25772 159845.665   40  110 158857.296 160267.399  0.89%  94.0 3275s
 42202 25803 159645.902   43  110 158857.296 160267.096  0.89%  94.0 3280s
 42268 25849 159251.832   53   96 158857.296 160266.936  0.89%  94.0 3285s
 42336 25893 159411.202   50   90 158857.296 160266.285  0.89%  94.0 3290s
 42400 25936 159104.101   53  104 158857.296 160266.100  0.89%  94.0 3295s
 42459 25969 159778.600   42  108 158857.296 160265.425  0.89%  94.0 3300s
 42523 26011 159273.194   53   84 158857.296 160265.185  0.89%  94.0 3305s
 42587 26047 159099.233   48  100 158857.296 160265.002  0.89%  94.0 3310s
 42650 26086 159902.417   40  123 158857.296 160264.841  0.89%  94.0 3315s
 42707 26125 159263.372   43  105 158857.296 160264.784  0.89%  94.1 3320s
 42783 26161 158896.361   57   85 158857.296 160264.220  0.89%  94.0 3325s
 42861 26206 159993.612   39  116 158857.296 160263.747  0.89%  94.0 3330s
 42928 26253 160037.780   38  121 158857.296 160263.105  0.88%  94.1 3335s
 42993 26292     cutoff   62      158857.296 160263.012  0.88%  94.1 3340s
 43056 26334 159707.532   42  116 158857.296 160262.720  0.88%  94.1 3345s
 43106 26365 159656.472   48  113 158857.296 160262.657  0.88%  94.1 3350s
 43166 26399 159319.994   56   82 158857.296 160262.645  0.88%  94.1 3355s
 43244 26450 158895.064   67   71 158857.296 160262.455  0.88%  94.2 3360s
 43317 26489 159692.794   49   96 158857.296 160262.012  0.88%  94.1 3365s
 43389 26533 159918.730   42  103 158857.296 160261.758  0.88%  94.1 3370s
 43458 26574 159638.752   41   88 158857.296 160261.566  0.88%  94.2 3375s
 43525 26617 159292.576   46   95 158857.296 160261.313  0.88%  94.2 3380s
 43589 26655 160025.652   42  113 158857.296 160261.102  0.88%  94.2 3385s
 43646 26694 159238.994   42  110 158857.296 160260.800  0.88%  94.2 3390s
 43685 26707 160136.241   43  106 158857.296 160260.335  0.88%  94.2 3395s
 43743 26744 159528.102   48   91 158857.296 160259.443  0.88%  94.2 3400s
 43804 26785 159463.117   52   98 158857.296 160259.353  0.88%  94.2 3405s
 43871 26830 158875.914   54  101 158857.296 160258.974  0.88%  94.2 3410s
 43933 26870 159575.377   48   90 158857.296 160258.312  0.88%  94.2 3415s
 43994 26909 159098.052   54   95 158857.296 160258.139  0.88%  94.2 3420s
 44066 26942 159136.923   57   95 158857.296 160258.019  0.88%  94.2 3425s
