Set parameter TimeLimit to value 7200
Setting sB&C+LSI: The proposed B&C algorithm based on formulation (40) (equipped with the lifted submodular inequalities), with only the second stage implemented
Gurobi Optimizer version 11.0.1 build v11.0.1rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Optimize a model with 800 rows, 1100 columns and 800 nonzeros
Model fingerprint: 0xc0da4112
Variable types: 800 continuous, 300 integer (300 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [1e+01, 2e+03]
  Bounds range     [0e+00, 0e+00]
  RHS range        [4e-04, 1e+00]
Found heuristic solution: objective -8.24962e+14
Presolve removed 800 rows and 0 columns
Presolve time: 0.00s
Presolved: 0 rows, 1100 columns, 0 nonzeros
Variable types: 800 continuous, 300 integer (300 binary)
Found heuristic solution: objective -8.24962e+14

Root relaxation: objective 3.513363e+05, 0 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  5680  3527 192931.407   22  129 191210.881 193179.446  1.03%   155 1425s
  5707  3542 192859.442   23  123 191210.881 193175.278  1.03%   155 1430s
  5731  3558 192706.924   23  125 191210.881 193170.147  1.02%   155 1438s
  5738  3565 192243.842   26  116 191210.881 193170.147  1.02%   155 1440s
  5766  3593 191566.202   40  107 191210.881 193170.147  1.02%   155 1445s
  5796  3611 192379.150   28  129 191210.881 193168.094  1.02%   155 1450s
  5821  3629 192673.981   25  118 191210.881 193166.129  1.02%   155 1455s
  5855  3652 192960.620   21  141 191210.881 193163.414  1.02%   155 1460s
  5874  3671 191954.833   29  115 191210.881 193163.414  1.02%   155 1465s
  5900  3687 191953.788   37  113 191210.881 193162.320  1.02%   155 1470s
  5906  3693 191601.368   43  105 191210.881 193162.320  1.02%   155 1475s
  5931  3710 191443.267   36   91 191210.881 193155.445  1.02%   155 1480s
  5957  3725 191329.108   39  113 191210.881 193154.807  1.02%   155 1485s
  5982  3741 192046.885   36  105 191210.881 193153.225  1.02%   155 1490s
  6012  3771 191315.952   49   95 191210.881 193153.225  1.02%   155 1495s
  6037  3783 191905.956   36  122 191210.881 193152.858  1.02%   155 1500s
  6074  3789 191253.518   44  111 191210.881 193152.858  1.02%   155 1505s
  6096  3799 192912.154   23  125 191210.881 193150.561  1.01%   155 1510s
  6111  3814 191768.092   38  112 191210.881 193150.561  1.01%   155 1519s
  6114  3817 191648.144   41  108 191210.881 193150.561  1.01%   155 1520s
  6142  3837 191468.448   36  118 191210.881 193150.435  1.01%   155 1525s
  6168  3853     cutoff   38      191210.881 193148.903  1.01%   155 1530s
  6211  3870 192841.419   23  128 191210.881 193143.571  1.01%   155 1535s
  6239  3898 191299.198   51   87 191210.881 193143.571  1.01%   155 1540s
  6248  3899 192584.908   27  121 191210.881 193143.400  1.01%   155 1545s
  6274  3917 192969.482   24  124 191210.881 193143.280  1.01%   155 1550s
  6295  3938 191555.204   34  110 191210.881 193143.280  1.01%   155 1555s
  6321  3950 192368.288   29  119 191210.881 193142.726  1.01%   155 1560s
  6340  3967 191220.043   47   87 191210.881 193142.726  1.01%   155 1565s
  6369  3986 192124.659   35  104 191210.881 193142.573  1.01%   155 1570s
  6384  4001 191482.794   42   73 191210.881 193142.573  1.01%   155 1578s
  6402  4011 192880.157   24  120 191210.881 193142.403  1.01%   155 1580s
  6435  4036 192525.904   29  123 191210.881 193142.347  1.01%   154 1585s
  6436  4037 192407.655   30  122 191210.881 193142.347  1.01%   154 1596s
  6455  4056 191287.119   49   94 191210.881 193142.347  1.01%   154 1600s
  6479  4073 191647.862   39  114 191210.881 193141.728  1.01%   154 1605s
  6499  4083 192538.719   27  135 191210.881 193141.459  1.01%   154 1610s
  6519  4102 191360.411   47  105 191210.881 193141.459  1.01%   154 1615s
  6541  4116 191334.907   38  112 191210.881 193137.303  1.01%   154 1620s
  6563  4122 191387.636   32   96 191210.881 193136.946  1.01%   154 1625s
  6591  4136 191703.405   37  124 191210.881 193136.646  1.01%   154 1630s
  6610  4145 192773.045   25  126 191210.881 193132.338  1.00%   154 1635s
  6638  4157 192759.867   24  126 191210.881 193131.784  1.00%   154 1642s
  6651  4170 192028.796   37  115 191210.881 193131.784  1.00%   154 1645s
  6675  4184 192439.695   29  125 191210.881 193131.429  1.00%   154 1650s
  6704  4204 192915.279   26  125 191210.881 193129.102  1.00%   154 1655s
  6730  4230 191756.244   42  105 191210.881 193129.102  1.00%   154 1660s
  6763  4249 192277.896   30  123 191210.881 193127.500  1.00%   154 1665s
  6779  4264 191363.149   46   99 191210.881 193127.500  1.00%   154 1673s
  6789  4266 192684.969   23  139 191210.881 193127.495  1.00%   154 1675s
  6814  4278 192788.316   19  142 191210.881 193127.282  1.00%   154 1680s
  6834  4298 191331.412   39  120 191210.881 193127.282  1.00%   154 1685s
  6852  4303 191917.240   28  117 191210.881 193126.808  1.00%   154 1690s
  6880  4319 192094.478   32  121 191210.881 193126.403  1.00%   154 1695s
  6914  4345 192127.681   34  112 191210.881 193125.896  1.00%   154 1700s
  6944  4367 192627.238   22  138 191210.881 193125.433  1.00%   154 1705s
  6961  4384 191392.108   39  123 191210.881 193125.433  1.00%   154 1710s
  6982  4394 192119.197   34  116 191210.881 193120.284  1.00%   154 1715s
  6984  4396 191952.459   36  111 191210.881 193120.284  1.00%   154 1720s
  7007  4410 192658.738   27  131 191210.881 193119.362  1.00%   154 1725s
  7014  4417 192213.121   30  124 191210.881 193119.362  1.00%   154 1730s
  7036  4439 191595.682   41  105 191210.881 193119.362  1.00%   154 1735s
  7062  4452 191839.953   33  115 191210.881 193116.802  1.00%   154 1740s
  7090  4472 192389.426   26  126 191210.881 193116.571  1.00%   154 1745s
  7118  4500 191547.090   41   96 191210.881 193116.571  1.00%   155 1750s
  7151  4522 191630.917   34  115 191210.881 193116.450  1.00%   155 1755s
  7165  4526 192957.913   20  123 191210.881 193115.642  1.00%   155 1760s
  7198  4547 191282.808   35  101 191210.881 193115.642  1.00%   155 1765s
  7230  4565 191454.150   41  117 191210.881 193113.251  0.99%   155 1770s
  7260  4583 191662.183   41  106 191210.881 193110.448  0.99%   154 1775s
  7287  4601 192085.039   33  128 191210.881 193108.574  0.99%   154 1780s
  7314  4614 192508.578   23  129 191210.881 193105.622  0.99%   154 1785s
  7323  4623 191793.578   32  118 191210.881 193105.622  0.99%   154 1790s
  7348  4641 191476.529   35  102 191210.881 193101.839  0.99%   154 1795s
  7377  4658 191516.534   38  120 191210.881 193098.115  0.99%   154 1800s
  7403  4672 191695.121   34  108 191210.881 193097.609  0.99%   154 1805s
  7433  4692 191888.723   39  111 191210.881 193094.629  0.99%   154 1810s
  7470  4721 192067.915   30  104 191210.881 193093.864  0.98%   154 1815s
  7510  4753 192534.819   24  128 191210.881 193092.852  0.98%   154 1820s
  7540  4776 192745.349   27  131 191210.881 193092.535  0.98%   154 1825s
  7546  4782 192217.338   33  123 191210.881 193092.535  0.98%   154 1830s
  7576  4798 192777.477   25  126 191210.881 193092.468  0.98%   154 1835s
  7608  4810     cutoff   42      191210.881 193092.468  0.98%   154 1840s
  7632  4828 192527.091   28  123 191210.881 193092.019  0.98%   154 1845s
  7665  4847 192148.759   30  123 191210.881 193091.719  0.98%   154 1850s
  7692  4866 192564.361   22  130 191210.881 193091.264  0.98%   154 1855s
  7716  4890 191458.530   34  107 191210.881 193091.264  0.98%   154 1860s
  7747  4909 192253.525   31  117 191210.881 193090.853  0.98%   154 1865s
  7779  4933 192364.777   32  124 191210.881 193087.293  0.98%   154 1870s
  7796  4948     cutoff   49      191210.881 193087.293  0.98%   154 1875s
  7828  4970 191312.199   43  118 191210.881 193086.223  0.98%   154 1880s
  7853  4985 191264.172   41   80 191210.881 193085.738  0.98%   154 1885s
  7861  4987 192716.050   25  128 191210.881 193084.921  0.98%   154 1890s
  7888  5014 191781.114   40  104 191210.881 193084.921  0.98%   154 1895s
  7921  5029 191988.437   29  112 191210.881 193084.327  0.98%   154 1900s
  7951  5051 191762.534   43  102 191210.881 193083.417  0.98%   154 1905s
  7963  5059     cutoff   54      191210.881 193083.417  0.98%   154 1910s
  7986  5072 191250.428   38  107 191210.881 193083.267  0.98%   154 1915s
  8012  5086 191861.785   36  119 191210.881 193078.297  0.98%   154 1920s
  8039  5106 191324.774   30   80 191210.881 193077.451  0.98%   154 1925s
  8072  5119 192688.020   24  129 191210.881 193075.504  0.98%   154 1930s
  8109  5138 192843.391   24  126 191210.881 193074.485  0.97%   154 1935s
  8123  5152 191924.431   38  116 191210.881 193074.485  0.97%   154 1940s
  8144  5164 192698.061   20  136 191210.881 193074.356  0.97%   154 1945s
  8171  5179 192826.737   19  144 191210.881 193074.195  0.97%   154 1950s
  8197  5197     cutoff   40      191210.881 193074.195  0.97%   154 1955s
  8222  5222 191801.094   39  109 191210.881 193074.046  0.97%   154 1960s
  8249  5241 192154.090   32  128 191210.881 193073.488  0.97%   154 1965s
  8271  5255 192558.651   29  111 191210.881 193072.939  0.97%   154 1972s
  8294  5271 192788.974   25  125 191210.881 193072.918  0.97%   154 1975s
  8326  5303 191670.835   41  100 191210.881 193072.918  0.97%   154 1980s
  8357  5322 192296.981   29  111 191210.881 193072.568  0.97%   154 1990s
  8393  5336 192877.963   24  129 191210.881 193072.090  0.97%   154 1995s
  8425  5360 192689.989   27  120 191210.881 193071.394  0.97%   154 2000s
  8447  5373 192777.086   23  133 191210.881 193071.333  0.97%   154 2005s
  8451  5377 192446.515   27  125 191210.881 193071.333  0.97%   154 2010s
  8473  5391 192532.899   28  112 191210.881 193070.949  0.97%   154 2015s
  8502  5410 192561.330   27  115 191210.881 193070.615  0.97%   154 2020s
  8539  5437 192252.331   30  132 191210.881 193070.577  0.97%   154 2025s
  8557  5447 192916.544   21  139 191210.881 193070.096  0.97%   154 2030s
  8588  5478 191658.768   36  110 191210.881 193070.096  0.97%   154 2035s
  8618  5496 192417.924   27  127 191210.881 193070.086  0.97%   154 2040s
  8630  5508 191605.554   39  115 191210.881 193070.086  0.97%   154 2047s
  8642  5512 192685.959   22  134 191210.881 193068.928  0.97%   154 2050s
  8670  5528 192830.748   21  140 191210.881 193068.277  0.97%   154 2055s
  8687  5545 191480.171   38  110 191210.881 193068.277  0.97%   154 2060s
  8717  5567 191560.695   45  105 191210.881 193066.896  0.97%   154 2065s
  8741  5582 191648.827   32  113 191210.881 193065.747  0.97%   154 2070s
  8770  5593 192017.330   29  118 191210.881 193065.530  0.97%   154 2075s
  8801  5614 192020.553   37  115 191210.881 193062.379  0.97%   154 2080s
  8834  5639 192242.594   32  121 191210.881 193061.218  0.97%   154 2085s
  8879  5672 192204.780   34  109 191210.881 193055.414  0.96%   153 2090s
  8907  5688 192157.936   26  121 191210.881 193055.285  0.96%   153 2095s
  8915  5696 192061.724   29  118 191210.881 193055.285  0.96%   153 2100s
  8947  5716 192761.056   25  122 191210.881 193054.660  0.96%   153 2120s
  8973  5742 191458.862   41   99 191210.881 193054.660  0.96%   154 2125s
  8994  5755 192049.969   31  108 191210.881 193053.991  0.96%   154 2130s
  9036  5785 191826.761   36  118 191210.881 193053.827  0.96%   154 2135s
  9037  5786 191742.827   37  116 191210.881 193053.827  0.96%   154 2140s
  9067  5802 192090.629   31  116 191210.881 193053.092  0.96%   154 2145s
  9095  5822 192281.170   28  127 191210.881 193052.874  0.96%   154 2150s
  9117  5836 192535.797   28  122 191210.881 193051.454  0.96%   154 2155s
  9161  5856 192728.466   24  126 191210.881 193050.419  0.96%   153 2160s
  9197  5878 192864.340   25  137 191210.881 193047.897  0.96%   153 2165s
  9221  5902 191366.396   49  105 191210.881 193047.897  0.96%   153 2170s
  9254  5917     cutoff   42      191210.881 193045.813  0.96%   153 2175s
  9279  5940 191391.162   45  111 191210.881 193043.983  0.96%   153 2180s
  9299  5952 191820.678   34  127 191210.881 193043.120  0.96%   153 2185s
  9331  5972 192143.636   30  115 191210.881 193041.247  0.96%   153 2190s
  9369  6000 192870.185   22  127 191210.881 193039.677  0.96%   153 2197s
  9380  6011 192022.702   28  114 191210.881 193039.677  0.96%   153 2200s
  9417  6032 192214.613   30  115 191210.881 193039.260  0.96%   153 2205s
  9447  6054 192591.566   26  130 191210.881 193039.117  0.96%   153 2210s
  9474  6073 192829.750   22  132 191210.881 193038.915  0.96%   153 2215s
  9503  6088 192708.854   28  118 191210.881 193037.373  0.96%   153 2220s
  9509  6094 191714.859   34  103 191210.881 193037.373  0.96%   153 2225s
  9542  6115 191514.043   41  103 191210.881 193036.058  0.95%   153 2230s
  9569  6134 191532.851   39  112 191210.881 193036.007  0.95%   153 2235s
  9596  6151 192321.293   30  125 191210.881 193035.809  0.95%   153 2240s
  9619  6174 191379.501   41  105 191210.881 193035.809  0.95%   153 2245s
  9657  6201 191735.750   42  102 191210.881 193034.825  0.95%   153 2250s
  9681  6209 192158.685   29  109 191210.881 193034.156  0.95%   153 2256s
  9701  6219 192456.099   27  129 191210.881 193033.557  0.95%   153 2260s
  9739  6248     cutoff   49      191210.881 193033.557  0.95%   153 2265s
  9768  6277 191307.419   51   83 191210.881 193033.244  0.95%   153 2270s
  9809  6300 192887.633   23  131 191210.881 193031.044  0.95%   153 2275s
  9839  6315 192930.773   21  136 191210.881 193030.787  0.95%   153 2280s
  9857  6333 191398.874   39  107 191210.881 193030.787  0.95%   153 2285s
  9864  6332 192743.561   24  140 191210.881 193030.647  0.95%   153 2290s
  9889  6349     cutoff   44      191210.881 193030.647  0.95%   153 2295s
  9926  6362     cutoff   40      191210.881 193029.462  0.95%   152 2300s
  9951  6379 192688.861   26  119 191210.881 193027.620  0.95%   152 2305s
  9983  6395 192835.271   25  131 191210.881 193027.084  0.95%   152 2310s
 10010  6422 191219.686   52   86 191210.881 193027.084  0.95%   152 2315s
 10020  6422 192501.177   27  126 191210.881 193026.821  0.95%   152 2321s
 10040  6442 191299.608   47  105 191210.881 193026.821  0.95%   152 2325s
 10063  6457 192130.184   34  125 191210.881 193025.139  0.95%   152 2333s
 10074  6468 191627.950   43  119 191210.881 193025.139  0.95%   152 2335s
 10100  6484 192160.149   26  123 191210.881 193024.635  0.95%   152 2340s
 10127  6501 192060.035   30  120 191210.881 193022.727  0.95%   152 2345s
 10154  6520 192045.843   28  116 191210.881 193021.889  0.95%   152 2350s
 10184  6534 191954.374   34  112 191210.881 193021.718  0.95%   152 2355s
 10211  6551 192026.715   27  121 191210.881 193021.281  0.95%   152 2360s
 10241  6569 191931.257   34  132 191210.881 193019.523  0.95%   152 2365s
 10266  6582 192221.373   30  120 191210.881 193018.847  0.95%   152 2370s
 10305  6607 191896.615   37  119 191210.881 193018.837  0.95%   152 2375s
 10338  6630 191467.177   38   92 191210.881 193018.188  0.95%   152 2380s
 10374  6650 192728.107   24  125 191210.881 193017.825  0.95%   152 2385s
 10404  6680 191586.735   39   95 191210.881 193017.825  0.95%   152 2390s
 10440  6702 191854.337   36  120 191210.881 193017.692  0.94%   152 2395s
 10472  6726 191560.162   38  107 191210.881 193014.222  0.94%   152 2400s
 10500  6745 191574.652   39  109 191210.881 193014.014  0.94%   152 2405s
 10532  6769 191429.661   43  106 191210.881 193013.679  0.94%   152 2410s
 10563  6784 192524.336   26  123 191210.881 193011.285  0.94%   152 2415s
 10584  6796 192360.153   24  121 191210.881 193010.523  0.94%   152 2420s
 10610  6822 191797.787   30  111 191210.881 193010.523  0.94%   152 2425s
 10653  6855 191502.796   34  104 191210.881 193010.523  0.94%   152 2430s
 10685  6865 191474.313   36   99 191210.881 193010.233  0.94%   152 2435s
 10714  6886 191524.156   42  116 191210.881 193009.723  0.94%   152 2440s
 10751  6909 191251.107   41  111 191210.881 193009.023  0.94%   152 2445s
 10783  6935 191558.202   37   97 191210.881 193008.466  0.94%   152 2450s
 10820  6962 191957.487   29  120 191210.881 193007.238  0.94%   152 2455s
 10853  6975 191860.789   34  103 191210.881 193006.951  0.94%   152 2460s
 10888  6988 192728.507   20  147 191210.881 193005.672  0.94%   152 2465s
 10912  7006     cutoff   41      191210.881 193005.672  0.94%   152 2470s
 10941  7025 192573.019   26  121 191210.881 193005.360  0.94%   152 2475s
 10969  7045 192870.219   25  119 191210.881 193004.838  0.94%   152 2483s
 10980  7056 191855.010   36  110 191210.881 193004.838  0.94%   152 2485s
 11015  7079 191698.467   34  123 191210.881 193003.729  0.94%   152 2490s
 11034  7088 192347.048   25  116 191210.881 193003.249  0.94%   152 2495s
 11056  7102 192311.519   27  134 191210.881 193003.051  0.94%   152 2500s
 11080  7115     cutoff   44      191210.881 193003.051  0.94%   152 2505s
 11112  7147 191606.338   40   88 191210.881 193002.970  0.94%   152 2510s
 11143  7167 191931.384   34  124 191210.881 193002.624  0.94%   152 2515s
 11173  7185 191694.700   31  122 191210.881 193002.008  0.94%   152 2520s
 11202  7206 191694.998   41  102 191210.881 193001.979  0.94%   152 2525s
 11229  7225 191750.492   39  111 191210.881 193001.770  0.94%   152 2530s
 11259  7247 191378.135   36   90 191210.881 193001.663  0.94%   152 2535s
 11293  7265 191261.384   43  104 191210.881 193001.244  0.94%   152 2540s
 11317  7283 191398.891   41  115 191210.881 192998.402  0.93%   152 2545s
 11336  7294 191871.027   32  126 191210.881 192998.170  0.93%   152 2550s
 11380  7300 192482.346   25  123 191210.881 192997.561  0.93%   152 2555s
 11409  7321 192743.740   25  125 191210.881 192996.652  0.93%   151 2560s
 11435  7347 191477.569   38  104 191210.881 192996.652  0.93%   152 2565s
 11463  7363 192100.144   29  108 191210.881 192995.830  0.93%   152 2570s
 11500  7396     cutoff   48      191210.881 192995.830  0.93%   152 2575s
 11529  7409 192512.403   24  124 191210.881 192995.660  0.93%   152 2580s
 11559  7431 192449.305   24  117 191210.881 192995.501  0.93%   152 2585s
 11589  7453 192295.572   29  114 191210.881 192994.304  0.93%   152 2590s
 11627  7483 191536.104   39  108 191210.881 192994.234  0.93%   152 2595s
 11655  7503 191725.631   37  111 191210.881 192993.601  0.93%   152 2600s
 11687  7526 191255.646   44  104 191210.881 192993.520  0.93%   152 2605s
 11712  7540 191231.218   33   94 191210.881 192993.102  0.93%   152 2610s
 11743  7553 191623.797   36  109 191210.881 192993.061  0.93%   151 2615s
 11766  7568 191938.284   35  127 191210.881 192992.987  0.93%   151 2620s
 11793  7585 192116.389   28  118 191210.881 192991.719  0.93%   151 2625s
 11827  7607 192776.582   23  139 191210.881 192991.699  0.93%   151 2630s
 11856  7628     cutoff   47      191210.881 192991.699  0.93%   152 2635s
 11880  7648 191356.313   35   95 191210.881 192990.915  0.93%   152 2640s
 11912  7666 191357.218   44  119 191210.881 192989.645  0.93%   152 2645s
 11932  7678 191479.915   38  100 191210.881 192988.579  0.93%   152 2651s
 11950  7688 191955.385   30  126 191210.881 192987.372  0.93%   152 2655s
 11968  7696 192559.604   23  132 191210.881 192986.913  0.93%   152 2660s
 11985  7713 191518.664   40  111 191210.881 192986.913  0.93%   152 2665s
 12013  7733 191790.293   38   99 191210.881 192986.678  0.93%   152 2670s
 12057  7755 191281.019   42   97 191210.881 192985.425  0.93%   152 2675s
 12087  7779 191452.264   51   90 191210.881 192985.179  0.93%   152 2680s
 12136  7800 191498.741   48   94 191210.881 192984.683  0.93%   151 2685s
 12167  7817 192015.927   34  112 191210.881 192984.616  0.93%   151 2690s
 12203  7845 192114.643   28  129 191210.881 192984.407  0.93%   151 2695s
 12229  7863 191556.270   30   98 191210.881 192984.231  0.93%   152 2700s
 12262  7876 191969.823   31  120 191210.881 192984.034  0.93%   151 2705s
 12293  7889 192130.209   30  111 191210.881 192982.919  0.93%   151 2710s
 12329  7907 191844.099   31  125 191210.881 192980.880  0.93%   151 2715s
 12362  7928 191833.479   36  114 191210.881 192980.780  0.93%   151 2720s
 12385  7943 192170.950   30  119 191210.881 192980.106  0.93%   151 2725s
 12415  7961 191798.209   38  108 191210.881 192979.552  0.92%   151 2730s
 12444  7982 191677.820   36  110 191210.881 192978.581  0.92%   151 2735s
 12475  8000     cutoff   44      191210.881 192977.086  0.92%   151 2740s
 12513  8034 191466.841   46   87 191210.881 192975.042  0.92%   151 2745s
 12548  8061 191595.067   40  116 191210.881 192974.920  0.92%   151 2750s
 12576  8077 191329.501   38   94 191210.881 192974.663  0.92%   151 2755s
 12607  8089 192546.496   24  132 191210.881 192972.877  0.92%   151 2760s
 12629  8111 191734.310   35  114 191210.881 192972.877  0.92%   151 2765s
 12657  8131 192555.768   22  135 191210.881 192971.119  0.92%   151 2770s
 12683  8147 192489.497   22  130 191210.881 192970.181  0.92%   151 2775s
 12715  8165 192723.440   27  131 191210.881 192970.167  0.92%   151 2780s
 12748  8186 192802.620   26  138 191210.881 192969.845  0.92%   151 2785s
 12779  8205 192821.166   22  141 191210.881 192968.053  0.92%   151 2790s
 12810  8226 192816.413   25  122 191210.881 192967.828  0.92%   151 2795s
 12857  8237     cutoff   41      191210.881 192967.828  0.92%   151 2800s
 12892  8268 191481.097   42  103 191210.881 192964.193  0.92%   151 2805s
 12923  8285 191982.439   24  124 191210.881 192963.630  0.92%   151 2810s
 12954  8308 191592.963   42   98 191210.881 192963.594  0.92%   151 2815s
 12985  8331 191392.606   45  103 191210.881 192962.635  0.92%   151 2820s
 13023  8353 192689.250   25  122 191210.881 192961.796  0.92%   151 2825s
 13029  8359 191895.541   31  116 191210.881 192961.796  0.92%   151 2830s
 13062  8377 191398.523   34  101 191210.881 192961.768  0.92%   151 2835s
 13097  8403 191244.995   47   90 191210.881 192961.425  0.92%   151 2840s
 13134  8418 192742.614   21  141 191210.881 192959.899  0.91%   151 2845s
 13161  8433 192606.205   23  134 191210.881 192958.609  0.91%   151 2851s
 13180  8452 191435.776   42  118 191210.881 192958.609  0.91%   151 2855s
 13205  8465 192084.811   29  123 191210.881 192958.513  0.91%   151 2860s
 13240  8490 192273.432   26  108 191210.881 192958.322  0.91%   151 2865s
 13288  8530     cutoff   50      191210.881 192958.322  0.91%   151 2870s
 13327  8543 192776.189   21  136 191210.881 192957.903  0.91%   151 2875s
 13354  8562 192820.857   21  125 191210.881 192957.818  0.91%   151 2880s
 13381  8581 192131.852   30  125 191210.881 192956.829  0.91%   151 2885s
 13410  8602 191459.009   32  104 191210.881 192955.596  0.91%   151 2890s
 13441  8625 191509.024   47   92 191210.881 192955.579  0.91%   151 2895s
 13475  8641 192711.727   26  128 191210.881 192954.378  0.91%   151 2900s
 13502  8658 191849.742   27  112 191210.881 192954.145  0.91%   151 2905s
 13541  8685 191876.267   37  111 191210.881 192954.095  0.91%   151 2910s
 13578  8722 191356.006   44   98 191210.881 192954.095  0.91%   151 2915s
 13619  8731 191408.801   33  107 191210.881 192953.992  0.91%   151 2920s
 13652  8754 191250.166   43  111 191210.881 192953.713  0.91%   151 2925s
 13681  8765 192531.531   27  128 191210.881 192951.660  0.91%   151 2930s
 13712  8788 191942.275   29   93 191210.881 192951.092  0.91%   150 2935s
 13760  8827 192082.500   32  111 191210.881 192950.970  0.91%   150 2940s
 13795  8854 191640.968   37  109 191210.881 192950.009  0.91%   150 2945s
 13823  8875 191426.276   39  114 191210.881 192949.241  0.91%   150 2950s
 13851  8895 191714.911   32  110 191210.881 192949.152  0.91%   150 2955s
 13886  8914 192375.723   25  131 191210.881 192947.912  0.91%   150 2960s
 13914  8934 192526.859   29  135 191210.881 192947.863  0.91%   150 2965s
 13938  8958 191425.214   39  113 191210.881 192947.863  0.91%   150 2970s
 13963  8970 191288.572   31   96 191210.881 192947.698  0.91%   150 2975s
 14002  8985 191375.091   39   97 191210.881 192947.679  0.91%   150 2980s
 14044  9009 192658.358   24  128 191210.881 192947.626  0.91%   150 2985s
 14074  9031 192081.598   32  126 191210.881 192946.882  0.91%   150 2990s
 14106  9051 191918.748   34  119 191210.881 192946.693  0.91%   150 2995s
 14138  9067 191993.120   34  121 191210.881 192946.154  0.91%   150 3000s
 14163  9084 192028.122   30  122 191210.881 192946.096  0.91%   150 3005s
 14199  9112 191261.760   49   90 191210.881 192946.070  0.91%   150 3010s
 14233  9126 192346.571   25  120 191210.881 192945.657  0.91%   150 3015s
 14272  9155 192841.620   25  125 191210.881 192945.052  0.91%   150 3020s
 14320  9175 192403.281   27  117 191210.881 192944.927  0.91%   150 3025s
 14352  9199 192082.244   26  124 191210.881 192943.670  0.91%   150 3030s
 14375  9216 191293.794   31  104 191210.881 192943.670  0.91%   150 3035s
 14414  9227 192476.982   28  129 191210.881 192943.516  0.91%   150 3040s
 14447  9246 191988.634   29  111 191210.881 192942.988  0.91%   150 3045s
 14473  9272 191344.138   42   99 191210.881 192942.988  0.91%   150 3050s
 14502  9291 191618.219   46  108 191210.881 192942.681  0.91%   150 3055s
 14535  9316 191639.485   44   97 191210.881 192942.289  0.91%   150 3060s
 14570  9343 191458.654   43   97 191210.881 192941.959  0.91%   150 3065s
 14599  9364 191290.881   41   98 191210.881 192941.814  0.91%   150 3070s
 14633  9390 191676.016   38  104 191210.881 192941.781  0.91%   150 3075s
 14670  9415 191419.938   42  114 191210.881 192941.017  0.90%   150 3080s
 14704  9431 191287.308   42  113 191210.881 192940.686  0.90%   150 3085s
 14710  9431 192538.101   25  114 191210.881 192940.434  0.90%   150 3090s
 14713  9434 192438.382   28  112 191210.881 192940.434  0.90%   150 3102s
 14714  9435 192368.480   29  109 191210.881 192940.434  0.90%   150 3110s
 14716  9437 192119.166   31  112 191210.881 192940.434  0.90%   150 3126s
 14738  9453     cutoff   50      191210.881 192940.434  0.90%   150 3130s
 14765  9474 191230.221   45   97 191210.881 192939.461  0.90%   150 3135s
 14801  9495     cutoff   35      191210.881 192938.996  0.90%   150 3140s
 14834  9507 192620.030   22  138 191210.881 192937.135  0.90%   150 3145s
 14858  9519 192630.421   25  130 191210.881 192937.040  0.90%   150 3150s
 14888  9538 192628.480   23  130 191210.881 192936.676  0.90%   150 3155s
 14921  9563 192364.676   27  122 191210.881 192936.671  0.90%   149 3160s
 14955  9589 192348.529   29  117 191210.881 192936.596  0.90%   149 3165s
 14976  9610 191543.337   38   94 191210.881 192936.596  0.90%   149 3170s
 15011  9637 192129.932   31  110 191210.881 192935.779  0.90%   150 3175s
 15043  9661 192150.958   33  118 191210.881 192935.671  0.90%   150 3180s
 15085  9679 191738.115   31  102 191210.881 192935.663  0.90%   149 3185s
 15121  9701 191746.915   41   96 191210.881 192935.627  0.90%   149 3190s
 15165  9733 191363.936   45   87 191210.881 192933.578  0.90%   149 3195s
 15202  9751 192798.206   22  136 191210.881 192932.107  0.90%   149 3200s
 15238  9780     cutoff   36      191210.881 192932.107  0.90%   149 3205s
 15261  9797 191298.213   42  100 191210.881 192931.613  0.90%   149 3210s
 15291  9805 192116.847   26  111 191210.881 192930.766  0.90%   149 3215s
 15321  9825 191887.545   31  101 191210.881 192929.209  0.90%   149 3220s
 15357  9853 192175.294   30  128 191210.881 192928.502  0.90%   149 3225s
 15386  9868 192216.338   28  122 191210.881 192928.242  0.90%   149 3230s
 15412  9882 192026.955   33  120 191210.881 192928.196  0.90%   149 3235s
 15438  9900 192207.897   28  120 191210.881 192927.657  0.90%   149 3240s
 15469  9919 192312.075   29  124 191210.881 192927.107  0.90%   149 3245s
 15496  9938 192336.989   25  130 191210.881 192925.714  0.90%   149 3250s
 15527  9951 192238.017   31  125 191210.881 192924.865  0.90%   149 3255s
 15557  9973 191466.408   35  108 191210.881 192924.461  0.90%   149 3260s
 15592  9987     cutoff   40      191210.881 192924.441  0.90%   149 3265s
 15623 10008 192476.541   25  118 191210.881 192920.869  0.89%   149 3270s
 15670 10042 192652.395   23  130 191210.881 192920.026  0.89%   149 3275s
