    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  9890  7016 178342.050   62  120 176998.200 181967.547  2.81%   101 1675s
  9919  7037 180934.754   33  133 176998.200 181967.246  2.81%   101 1680s
  9933  7051 179745.706   47  104 176998.200 181967.246  2.81%   101 1694s
  9939  7057 179200.856   53   95 176998.200 181967.246  2.81%   101 1695s
  9977  7083 180914.204   32  130 176998.200 181965.774  2.81%   101 1700s
 10013  7119 177748.896   68   95 176998.200 181965.774  2.81%   101 1705s
 10038  7136 181076.310   34  131 176998.200 181964.245  2.81%   101 1710s
 10078  7176 177142.536   74   85 176998.200 181964.245  2.81%   101 1715s
 10092  7182 180284.309   34  130 176998.200 181964.058  2.81%   101 1725s
 10121  7211 177273.269   63  102 176998.200 181964.058  2.81%   102 1730s
 10142  7224 181094.732   32  139 176998.200 181953.778  2.80%   102 1735s
 10156  7238 180539.344   39  129 176998.200 181953.778  2.80%   102 1740s
 10177  7259 179184.639   49  102 176998.200 181953.778  2.80%   102 1745s
 10211  7293 178067.398   66   80 176998.200 181953.778  2.80%   102 1750s
 10250  7320 181400.096   34  140 176998.200 181953.203  2.80%   102 1755s
 10265  7335 179918.838   49  131 176998.200 181953.203  2.80%   102 1760s
 10286  7356 178105.842   70  106 176998.200 181953.203  2.80%   102 1765s
 10312  7374 181183.966   31  136 176998.200 181952.257  2.80%   102 1770s
 10340  7402 178676.263   59   98 176998.200 181952.257  2.80%   102 1775s
 10378  7432 181536.025   31  149 176998.200 181951.563  2.80%   102 1780s
 10402  7456 178646.663   55  102 176998.200 181951.563  2.80%   102 1785s
 10436  7482 181493.450   37  144 176998.200 181950.966  2.80%   102 1790s
 10450  7496 181142.786   37  135 176998.200 181950.966  2.80%   102 1795s
 10468  7514 180987.136   42  131 176998.200 181950.966  2.80%   102 1800s
 10485  7531 180505.629   47  123 176998.200 181950.966  2.80%   103 1805s
 10505  7551 180380.888   49  124 176998.200 181950.966  2.80%   103 1810s
 10524  7570 180141.544   49  117 176998.200 181950.966  2.80%   103 1815s
 10554  7600 179390.106   56   98 176998.200 181950.966  2.80%   103 1820s
H10563  7150                    177211.96272 181950.966  2.67%   103 1833s
 10574  7163 178724.884   66   74 177211.963 181950.966  2.67%   103 1835s
 10631  7220 178094.062   82   62 177211.963 181950.966  2.67%   103 1840s
 10716  7275 181563.793   31  144 177211.963 181948.787  2.67%   103 1846s
 10732  7291 179391.932   47  122 177211.963 181948.787  2.67%   103 1850s
 10754  7313 177571.058   69   92 177211.963 181948.787  2.67%   103 1855s
 10775  7326 180739.719   41  123 177211.963 181948.388  2.67%   103 1860s
 10820  7366 177212.426   84   77 177211.963 181948.388  2.67%   103 1865s
 10843  7383 179182.056   52  116 177211.963 181948.305  2.67%   103 1870s
 10878  7407 181654.472   29  152 177211.963 181946.380  2.67%   103 1876s
 10889  7418 180210.049   40  126 177211.963 181946.380  2.67%   103 1880s
 10909  7438 177501.434   60  104 177211.963 181946.380  2.67%   103 1885s
 10929  7450 180890.291   36  114 177211.963 181945.637  2.67%   103 1890s
 10960  7481 178237.411   50   81 177211.963 181945.637  2.67%   103 1895s
 10997  7496 181358.516   29  147 177211.963 181943.090  2.67%   103 1900s
 11016  7515 178956.446   48   93 177211.963 181943.090  2.67%   103 1905s
 11047  7536 181774.757   32  139 177211.963 181937.660  2.67%   103 1910s
 11079  7568 178577.315   64  117 177211.963 181937.660  2.67%   103 1915s
 11112  7593 181471.561   34  140 177211.963 181935.950  2.67%   103 1920s
 11141  7622 178401.704   63  105 177211.963 181935.950  2.67%   103 1925s
 11173  7644 180861.775   36  125 177211.963 181933.738  2.66%   103 1930s
 11203  7674 178021.238   66  100 177211.963 181933.738  2.66%   103 1935s
 11223  7686 181158.714   31  139 177211.963 181933.542  2.66%   103 1940s
 11246  7709 178959.407   54  113 177211.963 181933.542  2.66%   103 1945s
 11271  7726 180962.199   28  141 177211.963 181924.619  2.66%   103 1950s
 11288  7743 179833.276   36  121 177211.963 181924.619  2.66%   103 1955s
 11321  7776 178382.507   50   91 177211.963 181924.619  2.66%   103 1960s
 11361  7806 181473.638   34  136 177211.963 181921.542  2.66%   103 1965s
 11384  7829 179167.837   57  123 177211.963 181921.542  2.66%   103 1970s
 11412  7845 181760.925   35  147 177211.963 181919.841  2.66%   103 1975s
 11428  7861 180076.171   51  106 177211.963 181919.841  2.66%   103 1980s
 11457  7890 177432.867   80   50 177211.963 181919.841  2.66%   103 1985s
 11491  7911 179261.831   49  108 177211.963 181917.764  2.66%   103 1990s
 11524  7936 181795.467   35  143 177211.963 181912.932  2.65%   103 1995s
 11542  7954 181043.538   44  134 177211.963 181912.932  2.65%   104 2000s
 11557  7969 180230.583   51  117 177211.963 181912.932  2.65%   104 2005s
 11571  7983 179395.758   58   94 177211.963 181912.932  2.65%   104 2010s
 11607  8019 178208.016   76   78 177211.963 181912.932  2.65%   104 2015s
 11656  8047 181597.206   31  145 177211.963 181912.909  2.65%   104 2020s
 11700  8083 181827.172   31  149 177211.963 181904.149  2.65%   104 2025s
 11715  8098 179623.042   46  120 177211.963 181904.149  2.65%   104 2030s
 11737  8120 177397.930   68   95 177211.963 181904.149  2.65%   104 2035s
 11758  8133 181141.263   35  132 177211.963 181903.733  2.65%   104 2040s
 11787  8162 179185.934   47  100 177211.963 181903.733  2.65%   104 2045s
 11834  8209 177883.941   64   64 177211.963 181903.733  2.65%   104 2050s
 11869  8220 180226.409   38  129 177211.963 181903.692  2.65%   104 2055s
 11905  8248 177232.378   67  106 177211.963 181903.692  2.65%   104 2060s
 11931  8270 179138.421   53   83 177211.963 181900.193  2.65%   104 2065s
 11969  8300 180841.080   33  130 177211.963 181899.199  2.64%   104 2070s
 11984  8315 179066.667   48  119 177211.963 181899.199  2.64%   104 2075s
 12012  8335 181707.524   31  142 177211.963 181897.085  2.64%   104 2080s
 12024  8347 180832.882   39  116 177211.963 181897.085  2.64%   104 2089s
 12028  8351 180654.264   41  116 177211.963 181897.085  2.64%   104 2090s
 12058  8381 179824.327   47  100 177211.963 181897.085  2.64%   104 2095s
 12086  8409 178671.306   58   84 177211.963 181897.085  2.64%   104 2100s
 12138  8461 177491.464   84   70 177211.963 181897.085  2.64%   104 2105s
 12170  8482 180293.483   36  129 177211.963 181896.637  2.64%   104 2110s
 12193  8505 177918.616   59  115 177211.963 181896.637  2.64%   104 2115s
 12236  8510 177224.015   67  105 177211.963 181896.637  2.64%   104 2120s
 12253  8515 179926.562   35  117 177211.963 181894.053  2.64%   104 2125s
 12277  8539 177275.951   59   84 177211.963 181894.053  2.64%   104 2130s
 12302  8554 179844.260   49  117 177211.963 181888.727  2.64%   104 2135s
 12343  8588 181703.979   31  144 177211.963 181884.477  2.64%   104 2140s
 12359  8604 179826.485   47  116 177211.963 181884.477  2.64%   104 2145s
 12399  8634 181363.100   34  134 177211.963 181880.765  2.63%   104 2150s
 12424  8659 178702.702   59   70 177211.963 181880.765  2.63%   104 2155s
 12485  8703 180887.184   39  127 177211.963 181878.616  2.63%   104 2160s
 12510  8728 178110.367   64  102 177211.963 181878.616  2.63%   104 2165s
 12529  8737 180874.102   38  133 177211.963 181877.537  2.63%   104 2170s
 12552  8760 178541.668   61  114 177211.963 181877.537  2.63%   104 2175s
 12581  8780 181083.505   32  135 177211.963 181874.474  2.63%   104 2180s
 12608  8807 177452.370   59   92 177211.963 181874.474  2.63%   104 2185s
 12634  8821 180083.233   39  113 177211.963 181874.343  2.63%   104 2190s
 12658  8845 178474.877   49   82 177211.963 181874.343  2.63%   104 2195s
 12700  8873 180560.916   33  122 177211.963 181872.050  2.63%   104 2200s
 12735  8906     cutoff   68      177211.963 181872.050  2.63%   104 2205s
 12757  8920 180911.258   41  123 177211.963 181871.333  2.63%   104 2210s
 12786  8949 179804.129   50  108 177211.963 181871.333  2.63%   104 2215s
 12813  8976 178864.375   60   85 177211.963 181871.333  2.63%   104 2220s
 12867  9030 177274.941   92   60 177211.963 181871.333  2.63%   104 2225s
 12903  9054 179043.465   55   91 177211.963 181852.064  2.62%   104 2230s
 12947  9088 179749.193   46  124 177211.963 181850.648  2.62%   104 2235s
 12989  9120 181427.672   35  136 177211.963 181849.589  2.62%   104 2247s
 12999  9130 179350.273   45  121 177211.963 181849.589  2.62%   104 2250s
 13032  9156 181565.518   35  141 177211.963 181846.442  2.62%   104 2256s
 13055  9179 178436.231   58  110 177211.963 181846.442  2.62%   104 2260s
 13084  9200 181036.146   32  134 177211.963 181845.767  2.61%   104 2274s
 13085  9201 180693.731   33  126 177211.963 181845.767  2.61%   104 2275s
 13131  9237 181812.080   31  151 177211.963 181845.351  2.61%   104 2280s
 13143  9249 179088.695   43   95 177211.963 181845.351  2.61%   104 2285s
 13178  9266 180611.227   35  124 177211.963 181845.201  2.61%   104 2290s
 13202  9290 177691.506   59  100 177211.963 181845.201  2.61%   104 2295s
 13231  9309 179687.594   47  102 177211.963 181843.805  2.61%   105 2300s
 13280  9350 180583.191   37  125 177211.963 181842.944  2.61%   104 2305s
 13308  9378 178003.884   65   88 177211.963 181842.944  2.61%   104 2310s
 13337  9397 179491.731   46  111 177211.963 181841.355  2.61%   104 2315s
 13372  9424 181496.024   35  143 177211.963 181839.038  2.61%   104 2320s
 13392  9444 180645.858   42  127 177211.963 181839.038  2.61%   104 2325s
 13416  9468 179253.292   49  107 177211.963 181839.038  2.61%   105 2330s
 13458  9510 177541.631   73   71 177211.963 181839.038  2.61%   105 2335s
 13493  9537 180543.426   42  116 177211.963 181838.984  2.61%   105 2340s
 13524  9568 177733.429   73   90 177211.963 181838.984  2.61%   105 2345s
 13555  9591 179170.492   51  108 177211.963 181835.068  2.61%   105 2350s
 13593  9609 181466.255   33  158 177211.963 181834.710  2.61%   105 2355s
 13607  9623 179448.369   47  132 177211.963 181834.710  2.61%   105 2360s
 13625  9641 177421.925   65  121 177211.963 181834.710  2.61%   105 2365s
 13640  9646 180791.461   39  138 177211.963 181831.334  2.61%   105 2370s
 13660  9666 178597.793   59   99 177211.963 181831.334  2.61%   105 2375s
 13691  9689 180772.398   42  136 177211.963 181829.725  2.61%   105 2380s
 13710  9708 178557.217   61  122 177211.963 181829.725  2.61%   105 2385s
 13734  9724 181518.974   35  137 177211.963 181829.373  2.61%   105 2390s
 13764  9754 178085.448   65   93 177211.963 181829.373  2.61%   105 2395s
 13796  9778 180096.844   45  133 177211.963 181827.572  2.60%   105 2400s
 13832  9806 181562.905   35  148 177211.963 181826.353  2.60%   105 2405s
 13847  9821 179872.256   50  123 177211.963 181826.353  2.60%   105 2410s
 13871  9845 177801.550   74   99 177211.963 181826.353  2.60%   105 2415s
 13894  9860 181376.220   36  135 177211.963 181825.888  2.60%   105 2420s
 13914  9880 180500.939   46  116 177211.963 181825.888  2.60%   105 2425s
 13943  9909 179132.819   61   87 177211.963 181825.888  2.60%   105 2430s
 13977  9943 177926.854   78   67 177211.963 181825.888  2.60%   105 2435s
 14024  9976 180240.650   40  132 177211.963 181824.682  2.60%   105 2440s
 14028  9980 179688.636   44  127 177211.963 181824.682  2.60%   105 2446s
 14041  9993 177840.068   57  100 177211.963 181824.682  2.60%   105 2450s
 14067 10007 181113.380   40  136 177211.963 181819.137  2.60%   105 2455s
 14087 10027 180268.891   46  114 177211.963 181819.137  2.60%   105 2460s
 14114 10054 179061.616   60   87 177211.963 181819.137  2.60%   105 2465s
 14168 10108 177460.426   83   66 177211.963 181819.137  2.60%   105 2470s
 14196 10128 179628.345   47  117 177211.963 181816.873  2.60%   105 2475s
 14233 10157 181359.862   34  146 177211.963 181816.536  2.60%   105 2480s
 14246 10170 180626.657   38  120 177211.963 181816.536  2.60%   105 2485s
 14265 10189 179565.412   48  111 177211.963 181816.536  2.60%   106 2490s
 14294 10218 177367.954   62   88 177211.963 181816.536  2.60%   106 2495s
 14324 10236 179763.217   53  120 177211.963 181816.082  2.60%   106 2500s
 14359 10263 181782.668   29  154 177211.963 181815.837  2.60%   105 2505s
 14370 10274 180042.091   40  133 177211.963 181815.837  2.60%   106 2510s
 14394 10298 177522.774   64  118 177211.963 181815.837  2.60%   105 2515s
 14413 10309 180198.959   44  131 177211.963 181815.463  2.60%   106 2520s
 14437 10333 177722.090   68   97 177211.963 181815.463  2.60%   106 2525s
 14461 10350 180526.595   45  135 177211.963 181812.987  2.60%   105 2530s
 14483 10372 178488.123   67  124 177211.963 181812.987  2.60%   105 2536s
 14513 10384 181786.461   32  143 177211.963 181812.122  2.60%   105 2540s
 14527 10398 179738.901   46  104 177211.963 181812.122  2.60%   105 2550s
 14564 10425 181426.348   33  147 177211.963 181812.095  2.60%   105 2555s
 14581 10442 179783.309   50  132 177211.963 181812.095  2.60%   105 2570s
 14610 10471 177256.009   79  102 177211.963 181812.095  2.60%   106 2575s
 14632 10485 179317.261   48  118 177211.963 181812.079  2.60%   106 2580s
 14673 10512 181353.661   36  143 177211.963 181811.019  2.60%   106 2585s
 14693 10532 179221.485   56  122 177211.963 181811.019  2.60%   106 2590s
 14714 10553 177531.787   77  116 177211.963 181811.019  2.60%   106 2595s
 14736 10561 181498.062   33  145 177211.963 181807.882  2.59%   106 2600s
 14756 10581 180440.966   47  120 177211.963 181807.882  2.59%   106 2605s
 14779 10604 179816.070   54  107 177211.963 181807.882  2.59%   106 2610s
 14814 10639 178480.722   69   79 177211.963 181807.882  2.59%   106 2692s
 14842 10667 177436.412   86   50 177211.963 181807.882  2.59%   106 2695s
 14867 10678 180466.321   40  129 177211.963 181807.521  2.59%   106 2700s
 14904 10715 177260.601   77   87 177211.963 181807.521  2.59%   106 2705s
 14923 10726 179461.574   45  116 177211.963 181807.412  2.59%   106 2710s
 14955 10750 181467.975   35  141 177211.963 181807.305  2.59%   106 2717s
 14964 10759 180800.260   44  126 177211.963 181807.305  2.59%   106 2720s
 15031 10789 181423.058   35  144 177211.963 181805.890  2.59%   106 2725s
 15045 10803 180423.909   42  122 177211.963 181805.890  2.59%   106 2730s
 15068 10826 179208.589   49  103 177211.963 181805.890  2.59%   106 2735s
 15098 10856 178100.880   57   89 177211.963 181805.890  2.59%   106 2740s
 15138 10880 180437.092   43  132 177211.963 181805.887  2.59%   106 2745s
 15170 10912 177607.910   75  106 177211.963 181805.887  2.59%   106 2750s
 15194 10928 180848.371   39  130 177211.963 181802.344  2.59%   106 2755s
 15211 10945 179720.251   47  113 177211.963 181802.344  2.59%   106 2760s
 15233 10967 178939.042   58  104 177211.963 181802.344  2.59%   106 2765s
 15275 11009 177593.204   79   72 177211.963 181802.344  2.59%   106 2770s
 15315 11031 180539.951   40  124 177211.963 181801.764  2.59%   106 2775s
 15338 11054 178301.108   63  117 177211.963 181801.764  2.59%   106 2780s
 15373 11081 179863.129   40  108 177211.963 181799.710  2.59%   106 2785s
 15417 11117 180307.013   46  127 177211.963 181794.188  2.59%   106 2790s
 15465 11157 181777.055   32  145 177211.963 181792.689  2.58%   106 2795s
 15486 11178 179631.686   53  106 177211.963 181792.689  2.58%   106 2800s
 15524 11206 181523.083   33  141 177211.963 181790.892  2.58%   106 2805s
 15540 11222 181022.585   38  132 177211.963 181790.892  2.58%   106 2810s
 15563 11245 180191.229   47  111 177211.963 181790.892  2.58%   106 2815s
 15587 11269 179160.889   57   93 177211.963 181790.892  2.58%   106 2820s
 15634 11316 177741.852   81   55 177211.963 181790.892  2.58%   106 2825s
 15672 11346 180530.112   44  124 177211.963 181790.835  2.58%   106 2830s
 15690 11364 178636.112   62  117 177211.963 181790.835  2.58%   106 2835s
 15715 11381 181091.514   35  144 177211.963 181790.212  2.58%   106 2847s
 15725 11391 179912.115   45  133 177211.963 181790.212  2.58%   106 2850s
 15748 11414 177498.786   68  108 177211.963 181790.212  2.58%   106 2855s
 15779 11431 179904.268   49  119 177211.963 181789.683  2.58%   106 2860s
 15807 11451 181551.889   31  144 177211.963 181789.425  2.58%   106 2866s
 15827 11471 179858.405   51  117 177211.963 181789.425  2.58%   106 2870s
 15874 11510 181404.733   31  140 177211.963 181788.317  2.58%   106 2875s
 15902 11529 181634.324   31  150 177211.963 181787.537  2.58%   106 2880s
 15921 11548 179646.764   50  104 177211.963 181787.537  2.58%   106 2885s
 15967 11586 181256.475   36  135 177211.963 181785.776  2.58%   106 2890s
 16003 11622 178041.576   72   99 177211.963 181785.776  2.58%   106 2895s
 16032 11641 180352.574   41  127 177211.963 181785.523  2.58%   106 2905s
 16054 11663 178264.949   63  112 177211.963 181785.523  2.58%   106 2910s
 16080 11681 181065.047   36  130 177211.963 181784.026  2.58%   106 2915s
 16110 11711 178231.206   66   98 177211.963 181784.026  2.58%   106 2920s
 16142 11733 180134.819   41  120 177211.963 181783.940  2.58%   106 2925s
 16175 11758 181653.518   30  130 177211.963 181782.666  2.58%   106 2930s
 16204 11787 179716.943   45   96 177211.963 181782.666  2.58%   106 2935s
 16245 11828 178046.197   64   78 177211.963 181782.666  2.58%   106 2940s
 16293 11867 181217.486   35  146 177211.963 181781.642  2.58%   106 2945s
 16318 11892 178813.566   60  124 177211.963 181781.642  2.58%   106 2950s
 16348 11905 181430.044   31  149 177211.963 181780.853  2.58%   106 2955s
 16361 11918 179310.057   44  108 177211.963 181780.853  2.58%   106 2960s
 16394 11944 181230.276   37  126 177211.963 181780.490  2.58%   106 2965s
 16416 11966 180298.105   48  123 177211.963 181780.490  2.58%   106 2970s
 16450 12000 178832.025   65   89 177211.963 181780.490  2.58%   106 2975s
 16510 12047 181536.142   34  142 177211.963 181780.347  2.58%   106 2980s
 16533 12070 178944.647   57  111 177211.963 181780.347  2.58%   106 2985s
 16582 12093 180857.767   42  137 177211.963 181778.888  2.58%   106 2990s
 16603 12114 178695.198   63  119 177211.963 181778.888  2.58%   106 2995s
 16632 12135 181612.990   31  132 177211.963 181778.716  2.58%   106 3000s
 16662 12165 178567.037   61   99 177211.963 181778.716  2.58%   106 3005s
 16696 12191 180348.489   49  124 177211.963 181778.147  2.58%   106 3010s
 16718 12213 178137.206   71  100 177211.963 181778.147  2.58%   106 3015s
 16741 12228 181136.803   38  146 177211.963 181776.893  2.58%   106 3020s
 16761 12248 180262.801   46  128 177211.963 181776.893  2.58%   106 3025s
 16788 12275 178173.847   58  102 177211.963 181776.893  2.58%   106 3030s
 16817 12296 181069.042   36  123 177211.963 181776.294  2.58%   106 3035s
 16843 12322 178380.441   62   61 177211.963 181776.294  2.58%   106 3040s
 16872 12343 180480.124   45  137 177211.963 181775.862  2.58%   107 3045s
 16906 12375 177293.612   78   93 177211.963 181775.862  2.58%   107 3050s
 16921 12382 179892.255   43  126 177211.963 181775.650  2.58%   107 3055s
 16942 12403 178859.190   52  118 177211.963 181775.650  2.58%   107 3060s
 16999 12453 181416.582   33  140 177211.963 181773.882  2.57%   107 3066s
 17019 12473 179146.574   53  112 177211.963 181773.882  2.57%   107 3070s
 17051 12497 181208.021   39  144 177211.963 181773.742  2.57%   107 3076s
 17066 12512 179539.885   54  128 177211.963 181773.742  2.57%   107 3080s
 17086 12532 177963.768   74  108 177211.963 181773.742  2.57%   107 3085s
 17112 12550 180935.818   38  134 177211.963 181773.686  2.57%   107 3090s
 17124 12562 179451.666   50  110 177211.963 181773.686  2.57%   107 3095s
 17135 12573 178405.086   61  113 177211.963 181773.686  2.57%   107 3100s
 17158 12588 181132.625   37  132 177211.963 181767.779  2.57%   107 3105s
 17195 12625 177622.447   74   99 177211.963 181767.779  2.57%   107 3110s
 17221 12643 180092.296   48  119 177211.963 181766.031  2.57%   107 3115s
 17255 12669 181741.613   27  150 177211.963 181763.694  2.57%   107 3120s
 17270 12684 179874.995   42  128 177211.963 181763.694  2.57%   107 3125s
 17294 12708 177550.415   66  113 177211.963 181763.694  2.57%   107 3130s
 17321 12725 180261.641   50  130 177211.963 181759.256  2.57%   107 3135s
 17344 12748 178101.760   73  105 177211.963 181759.256  2.57%   107 3140s
 17373 12764 180678.295   44  135 177211.963 181759.170  2.57%   107 3145s
 17393 12784 178554.377   64  115 177211.963 181759.170  2.57%   107 3150s
 17420 12803 181678.233   29  147 177211.963 181757.934  2.57%   107 3155s
 17439 12822 179178.099   48  125 177211.963 181757.934  2.57%   107 3160s
 17467 12840     cutoff   70      177211.963 181757.934  2.57%   107 3165s
 17480 12853 180234.733   39  129 177211.963 181757.107  2.56%   107 3170s
 17503 12876 179130.831   50  113 177211.963 181757.107  2.56%   107 3175s
 17531 12904 177840.922   60   86 177211.963 181757.107  2.56%   107 3180s
 17561 12918 180803.364   44  129 177211.963 181756.784  2.56%   107 3185s
 17585 12942 179617.001   55  109 177211.963 181756.784  2.56%   107 3190s
 17615 12972 178608.424   64   93 177211.963 181756.784  2.56%   107 3195s
 17674 13018 181545.530   33  139 177211.963 181756.271  2.56%   107 3200s
 17696 13040 179527.808   55   99 177211.963 181756.271  2.56%   107 3205s
 17740 13076 179685.080   42  114 177211.963 181755.981  2.56%   107 3210s
 17769 13097 181100.296   36  127 177211.963 181755.698  2.56%   107 3215s
 17790 13118 179064.865   57  113 177211.963 181755.698  2.56%   107 3220s
 17821 13141 181242.875   32  139 177211.963 181753.976  2.56%   107 3225s
 17840 13160 179095.034   51  121 177211.963 181753.976  2.56%   107 3230s
 17867 13179 181356.291   33  137 177211.963 181752.527  2.56%   107 3235s
 17888 13200 178755.964   54  102 177211.963 181752.527  2.56%   107 3240s
 17928 13218 180474.325   33  121 177211.963 181752.137  2.56%   107 3245s
 17952 13242 177695.737   57   92 177211.963 181752.137  2.56%   107 3250s
 17982 13263 179728.171   44  117 177211.963 181750.832  2.56%   107 3255s
H17993 13267                    177215.58526 181750.832  2.56%   107 3266s
 18012 13280 181406.769   33  142 177215.585 181748.728  2.56%   107 3270s
 18036 13304 178458.061   57   79 177215.585 181748.728  2.56%   108 3276s
 18065 13319 180968.847   37  129 177215.585 181748.271  2.56%   108 3280s
 18096 13350 177909.930   68   86 177215.585 181748.271  2.56%   108 3285s
 18131 13377 179803.505   38  113 177215.585 181747.801  2.56%   108 3290s
 18163 13401 180675.957   39  124 177215.585 181747.098  2.56%   108 3295s
 18190 13428 179678.395   50  105 177215.585 181747.098  2.56%   108 3300s
 18236 13474 177977.006   69   58 177215.585 181747.098  2.56%   108 3305s
 18290 13516 180675.827   30  131 177215.585 181745.063  2.56%   108 3310s
 18304 13530 180856.726   33  130 177215.585 181745.063  2.56%   108 3315s
 18332 13558 179099.023   43  107 177215.585 181745.063  2.56%   108 3320s
 18367 13581     cutoff   56      177215.585 181745.063  2.56%   108 3325s
 18391 13601 178667.789   53  113 177215.585 181745.006  2.56%   108 3330s
 18427 13629 180598.887   37  130 177215.585 181744.974  2.56%   108 3335s
 18455 13657 178059.487   65  110 177215.585 181744.974  2.56%   108 3340s
 18488 13678 180503.014   42  119 177215.585 181744.970  2.56%   108 3345s
 18520 13710 177769.856   74   43 177215.585 181744.970  2.56%   108 3350s
 18555 13735 180051.654   48  128 177215.585 181744.902  2.56%   108 3355s
 18576 13756 177867.594   69  109 177215.585 181744.902  2.56%   108 3360s
 18609 13775 180050.963   41  123 177215.585 181744.776  2.56%   108 3365s
 18631 13797 178028.184   63  110 177215.585 181744.776  2.56%   108 3370s
 18658 13816 180698.885   38  129 177215.585 181744.716  2.56%   108 3375s
 18683 13841 178287.538   63   91 177215.585 181744.716  2.56%   108 3380s
 18708 13859 181027.375   36  130 177215.585 181742.917  2.55%   108 3385s
 18727 13878 180128.172   46  124 177215.585 181742.917  2.55%   108 3390s
 18752 13903 178853.331   58   90 177215.585 181742.917  2.55%   108 3395s
 18795 13946 177535.287   80   72 177215.585 181742.917  2.55%   108 3400s
 18823 13957 180985.859   39  135 177215.585 181742.514  2.55%   108 3405s
 18871 13997 181148.953   33  127 177215.585 181742.291  2.55%   108 3410s
 18889 14015 178965.541   51  107 177215.585 181742.291  2.55%   108 3415s
 18926 14042 180658.183   33  128 177215.585 181742.247  2.55%   108 3420s
 18946 14062 179985.866   46  115 177215.585 181742.247  2.55%   108 3425s
 18980 14096 178655.913   59   85 177215.585 181742.247  2.55%   108 3430s
 19001 14117 177826.073   66   57 177215.585 181742.247  2.55%   108 3435s
 19044 14146 180251.784   39  123 177215.585 181741.541  2.55%   108 3440s
 19069 14171 177532.974   64  107 177215.585 181741.541  2.55%   108 3445s
 19093 14185 180479.602   41  130 177215.585 181739.867  2.55%   108 3450s
 19119 14211 177814.745   67  117 177215.585 181739.867  2.55%   108 3455s
 19140 14224 180781.591   38  124 177215.585 181739.119  2.55%   108 3460s
 19166 14250 179184.017   47   92 177215.585 181739.119  2.55%   108 3465s
 19204 14276 181415.058   34  133 177215.585 181738.122  2.55%   108 3470s
 19229 14301 178258.067   59  112 177215.585 181738.122  2.55%   108 3475s
 19251 14311 181417.273   32  141 177215.585 181738.009  2.55%   108 3480s
 19274 14334 179236.197   55  120 177215.585 181738.009  2.55%   108 3485s
 19308 14360 181388.599   30  144 177215.585 181737.496  2.55%   108 3490s
 19332 14384 178842.961   54  110 177215.585 181737.496  2.55%   108 3495s
 19385 14401 177288.636   73   95 177215.585 181737.496  2.55%   108 3500s
 19404 14410 179999.732   44  105 177215.585 181737.007  2.55%   108 3505s
 19444 14434 181714.963   31  148 177215.585 181736.909  2.55%   108 3510s
 19460 14450 180085.500   47  123 177215.585 181736.909  2.55%   108 3515s
 19477 14467 178276.879   64  113 177215.585 181736.909  2.55%   108 3520s
 19499 14479 181151.667   38  138 177215.585 181736.120  2.55%   108 3525s
 19522 14502 178713.676   61  117 177215.585 181736.120  2.55%   108 3530s
 19552 14524 181493.113   32  140 177215.585 181734.920  2.55%   108 3535s
 19574 14546 178812.234   54  116 177215.585 181734.920  2.55%   108 3540s
 19603 14567 181546.816   33  144 177215.585 181734.810  2.55%   108 3545s
 19625 14589 180678.709   41  125 177215.585 181734.810  2.55%   108 3550s
 19644 14608 179759.791   49  106 177215.585 181734.810  2.55%   108 3555s
 19670 14634 178767.139   61   87 177215.585 181734.810  2.55%   108 3560s
 19724 14678 181369.066   31  140 177215.585 181734.759  2.55%   108 3565s
 19735 14689 180211.953   42  128 177215.585 181734.759  2.55%   108 3570s
 19758 14704     cutoff   60      177215.585 181734.759  2.55%   108 3575s
 19783 14729 179351.376   59  119 177215.585 181734.753  2.55%   108 3580s
 19829 14765 181554.274   34  133 177215.585 181733.043  2.55%   108 3585s
 19868 14804 177771.371   73   62 177215.585 181733.043  2.55%   108 3590s
 19898 14824 180294.429   45  128 177215.585 181732.971  2.55%   108 3595s
 19919 14845 178526.147   66  116 177215.585 181732.971  2.55%   108 3600s
 19949 14867 181618.421   35  132 177215.585 181732.721  2.55%   108 3605s
 19969 14887 179700.410   46  108 177215.585 181732.721  2.55%   108 3610s
 19987 14905 178330.953   55   90 177215.585 181732.721  2.55%   108 3615s
 20023 14923 181353.949   36  142 177215.585 181731.975  2.55%   108 3620s
 20040 14940 179864.837   53  123 177215.585 181731.975  2.55%   108 3630s
 20062 14962 178180.067   75   91 177215.585 181731.975  2.55%   108 3635s
 20095 14987 179835.801   41  122 177215.585 181731.934  2.55%   108 3640s
 20118 15010 177872.875   64   93 177215.585 181731.934  2.55%   108 3645s
 20147 15031 180371.958   46  139 177215.585 181730.028  2.55%   108 3650s
 20168 15052 178090.354   67  124 177215.585 181730.028  2.55%   108 3655s
 20196 15072 180607.692   42  125 177215.585 181729.429  2.55%   108 3660s
 20245 15111 181314.183   32  131 177215.585 181729.044  2.55%   108 3665s
 20267 15133 178916.550   54   76 177215.585 181729.044  2.55%   108 3670s
 20306 15162 181091.189   40  134 177215.585 181725.648  2.54%   108 3675s
 20324 15180 180160.286   49  114 177215.585 181725.648  2.54%   108 3680s
 20344 15200 179384.999   56  105 177215.585 181725.648  2.54%   108 3685s
 20381 15237 177870.043   71   76 177215.585 181725.648  2.54%   108 3690s
